Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1934057786,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,35,100,Tournament,2,3.60,https://www.fanduel.com/entry/BKJADWJOG,
S1934057763,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,40,100,Tournament,2,3.60,https://www.fanduel.com/entry/EAUQNNPBI,
S1934057711,nba,2019/12/26,50/50 League ($5 - Top 50% Win) (Main),$60k,280.50,,29,100,Tournament,5,9.00,https://www.fanduel.com/entry/DICAMANYS,
S1934057550,nba,2019/12/26,$12K Thu NBA Block (Single Entry),$60k,280.50,,1663,7142,Tournament,2,4.00,https://www.fanduel.com/entry/BQFYMVFUS,
S1934057520,nba,2019/12/26,$9K Thu NBA Swat (3 Entries Max),$60k,229.60,,8859,10714,Tournament,1,0,https://www.fanduel.com/entry/ASEHPAUJM,
S1934057524,nba,2019/12/26,$9K Thu NBA Swat (3 Entries Max),$60k,241.40,,7591,10714,Tournament,1,0,https://www.fanduel.com/entry/ARQKCJILQ,
S1934057525,nba,2019/12/26,$9K Thu NBA Swat (3 Entries Max),$60k,262.20,,5120,10714,Tournament,1,0,https://www.fanduel.com/entry/AVJSNBNWO,
S1934057472,nba,2019/12/26,$12K Thu NBA Dribbler (Single Entry),$60k,280.50,,3124,14284,Tournament,1,2.00,https://www.fanduel.com/entry/CTQQIEQCC,
S1934057162,nba,2019/12/26,NBA Daily Free Play,$60k,280.50,,5727,27028,Tournament,0,0,https://www.fanduel.com/entry/DREJTPBMS,
S1933186768,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,1,1.80,https://www.fanduel.com/entry/ERJQWNDFF,
S1933186739,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,1,1.80,https://www.fanduel.com/entry/EFPUEEFWL,
S1933186662,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,1,1.80,https://www.fanduel.com/entry/BKWXWKSHN,
S1933186606,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,23,100,Tournament,2,3.60,https://www.fanduel.com/entry/EPGAYGMJR,
S1933186516,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,21,100,Tournament,2,3.60,https://www.fanduel.com/entry/DYDDIIQET,
S1933186470,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/DCSZVXMIT,
S1933186425,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,26,100,Tournament,2,3.60,https://www.fanduel.com/entry/AJBYNYBLJ,
S1933186401,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/AQOPJIMHF,
S1933186367,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/BBUOPHJPJ,
S1932937395,epl,2019/12/26,$500 Thu EPL Equalizer (Single Entry),$0k,86.60,,237,595,Tournament,1,0,https://www.fanduel.com/entry/DGMHZDUOD,
S1932720683,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,21,100,Tournament,1,1.80,https://www.fanduel.com/entry/CZNPGMLQW,
S1932720652,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,21,100,Tournament,1,1.80,https://www.fanduel.com/entry/CCNTHEOJQ,
S1932720604,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,20,100,Tournament,1,1.80,https://www.fanduel.com/entry/DYDDQYIZY,
S1932720574,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,18,100,Tournament,2,3.60,https://www.fanduel.com/entry/EHTKLAPNE,
S1932630653,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,11,50,50 player league,1,1.80,https://www.fanduel.com/entry/BJHGCXIRR,
S1932630609,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,31,100,Tournament,1,1.80,https://www.fanduel.com/entry/AZQZNCYOX,
S1932630585,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,32,100,Tournament,1,1.80,https://www.fanduel.com/entry/BNAONPOCP,
S1932630553,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,31,100,Tournament,1,1.80,https://www.fanduel.com/entry/ASSGACDGL,
S1932630535,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,23,100,Tournament,2,3.60,https://www.fanduel.com/entry/ALFPIVVWL,
S1932630497,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,21,100,Tournament,2,3.60,https://www.fanduel.com/entry/DNLCLSIJZ,
S1932630462,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,19,100,Tournament,2,3.60,https://www.fanduel.com/entry/ADSYNPDZF,
S1932630432,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/AIAEKYVHZ,
S1932630379,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,25,100,Tournament,2,3.60,https://www.fanduel.com/entry/AJPWWZFBN,
S1932630325,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,27,100,Tournament,2,3.60,https://www.fanduel.com/entry/CDPOUSPYH,
S1932510975,cfb,2019/12/24,$1K Tue CFB Helmet Sticker (Single Entry),$60k,104.44,,620,1190,Tournament,1,0,https://www.fanduel.com/entry/ACDFUVNTD,
S1932510285,cbb,2019/12/28,$250 Sat CBB Bank Shot (Single Entry),$50k,169.20,,130,148,Tournament,2,0,https://www.fanduel.com/entry/ESLMMQHVP,
S1932508947,cfb,2019/12/28,CFB Head-to-head (Sat Main),$60k,145.20,199.7,2,2,ajwillms,5,0,https://www.fanduel.com/entry/ERXPANTSF,
S1932508876,cfb,2019/12/28,CFB Head-to-head (Sat Main),$60k,145.20,175.78,2,2,rdog7811,2,0,https://www.fanduel.com/entry/CUEORYKLX,
S1932508797,cfb,2019/12/28,CFB Head-to-head (Sat Main),$60k,145.20,129.18,1,2,100rings,2,3.60,https://www.fanduel.com/entry/CKAKLESAV,
S1932508496,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,145.20,,14,20,20 player league,2,0,https://www.fanduel.com/entry/FCBTHOYAN,
S1932508440,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,145.20,,13,20,20 player league,2,0,https://www.fanduel.com/entry/FEFJGGTRX,
S1932508283,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,145.20,,17,20,20 player league,2,0,https://www.fanduel.com/entry/ALTMQUGOJ,
S1932508238,cfb,2019/12/28,50/50 Contest ($5 - Top 50% Win) (Sat Main),$60k,145.20,,18,20,20 player league,5,0,https://www.fanduel.com/entry/AQASODXXD,
S1932508173,cfb,2019/12/28,50/50 Contest ($1 - Top 50% Win) (Sat Main),$60k,145.20,,39,50,50 player league,1,0,https://www.fanduel.com/entry/CERJPETPL,
S1932508000,cfb,2019/12/28,$60K CFB Showdown Saturday Bowl Bonanza ($10K to 1st),$60k,145.20,,5047,7936,Tournament,9,0,https://www.fanduel.com/entry/CDPOPZOSJ,
S1932507844,cfb,2019/12/26,$2K Thu CFB Helmet Sticker (Single Entry),$60k,83.16,,2084,2380,Tournament,1,0,https://www.fanduel.com/entry/ENCLQXVHL,
S1932202765,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,7,50,50 player league,1,1.80,https://www.fanduel.com/entry/CWIEAKXDQ,
S1932202670,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,19,100,Tournament,1,1.80,https://www.fanduel.com/entry/BKJAKIEES,
S1932202556,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,20,100,Tournament,1,1.80,https://www.fanduel.com/entry/DABMKRXSS,
S1932202436,nba,2019/12/25,50/50 League ($1 - Top 50% Win) (Main),$60k,330.40,,15,100,Tournament,1,1.80,https://www.fanduel.com/entry/EHFMQTNLA,
S1932202331,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,23,100,Tournament,2,3.60,https://www.fanduel.com/entry/DUXSLHZIO,
S1932202260,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/ANXBYKJOK,
S1932202096,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/BKJAKPQBY,
S1932201975,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,19,100,Tournament,2,3.60,https://www.fanduel.com/entry/BKJALAUXU,
S1932201853,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,19,100,Tournament,2,3.60,https://www.fanduel.com/entry/BRVRGLFTQ,
S1932201741,nba,2019/12/25,50/50 League ($2 - Top 50% Win) (Main),$60k,330.40,,15,100,Tournament,2,3.60,https://www.fanduel.com/entry/CERIYKMVI,
S1932201452,nba,2019/12/25,50/50 League ($5 - Top 50% Win) (Main),$60k,330.40,,23,100,Tournament,5,9.00,https://www.fanduel.com/entry/AVXQHBECO,
S1932198867,nba,2019/12/25,$12K Wed NBA Assistmas (Single Entry),$60k,330.40,,340,2857,Tournament,5,10.61,https://www.fanduel.com/entry/DUJVFGAZA,
S1932198485,nba,2019/12/25,$12K Wed NBA Blustery Block (Single Entry),$60k,321.60,,1149,7142,Tournament,2,4.00,https://www.fanduel.com/entry/DABMSACAC,
S1932198403,nba,2019/12/25,$8K Wed NBA Silver Bell Swat (3 Entries Max),$60k,282.60,,6281,9523,Tournament,1,0,https://www.fanduel.com/entry/EQHWEQCQC,
S1932198407,nba,2019/12/25,$8K Wed NBA Silver Bell Swat (3 Entries Max),$60k,316.30,,2084,9523,Tournament,1,2.00,https://www.fanduel.com/entry/ETNHCQWDE,
S1932198411,nba,2019/12/25,$8K Wed NBA Silver Bell Swat (3 Entries Max),$60k,302.70,,3761,9523,Tournament,1,0,https://www.fanduel.com/entry/ESLMDHYHM,
S1932198205,nba,2019/12/25,$11K Wed NBA Decorative Dribbler (Single Entry),$60k,296.80,,5477,13095,Tournament,1,0,https://www.fanduel.com/entry/EGDRYHPAW,
S1931698816,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,17,100,Tournament,1,1.80,https://www.fanduel.com/entry/FCPPWPDTA,
S1931698727,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,19,100,Tournament,1,1.80,https://www.fanduel.com/entry/AGYIIYEDU,
S1931698632,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,16,100,Tournament,2,3.60,https://www.fanduel.com/entry/AYPDKYOMC,
S1931698469,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,18,100,Tournament,1,1.80,https://www.fanduel.com/entry/DMJGJNYHE,
S1931698387,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,19,100,Tournament,2,3.60,https://www.fanduel.com/entry/BCILWBYSW,
S1931698311,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,15,100,Tournament,2,3.60,https://www.fanduel.com/entry/BBGQWTAXE,
S1931698222,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,19,100,Tournament,2,3.60,https://www.fanduel.com/entry/AANMNEDAW,
S1931698155,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/BBGQWPHYO,
S1931698080,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,20,100,Tournament,2,3.60,https://www.fanduel.com/entry/BOCIOSHYW,
S1931698015,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,21,100,Tournament,2,3.60,https://www.fanduel.com/entry/AJBYHTSTU,
S1931697940,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,13,100,Tournament,2,3.60,https://www.fanduel.com/entry/DYDDCPMJA,
S1931204673,cfb,2019/12/23,CFB Head-to-head (Mon-Thu),$60k,147.36,123.46,1,2,bobby_jenno,2,3.60,https://www.fanduel.com/entry/EHFNDFXVD,
S1931203967,cfb,2019/12/23,CFB Head-to-head (Mon-Thu),$60k,147.36,145.82,1,2,gwlewis88,1,1.80,https://www.fanduel.com/entry/DTVXULBJT,
S1931203824,cfb,2019/12/23,CFB Head-to-head (Mon-Thu),$60k,147.36,131.52,1,2,rdog7811,2,3.60,https://www.fanduel.com/entry/DIPYOPXAF,
S1931203253,cfb,2019/12/23,50/50 Contest ($5 - Top 50% Win) (Mon-Thu),$60k,,,1,18,20 player league,5,0,https://www.fanduel.com/entry/CKAKDSUVH, endedunmatched
S1931203160,cfb,2019/12/23,50/50 Contest ($2 - Top 50% Win) (Mon-Thu),$60k,,,1,10,20 player league,2,0,https://www.fanduel.com/entry/DDUVEWFQV, endedunmatched
S1931203113,cfb,2019/12/23,50/50 Contest ($2 - Top 50% Win) (Mon-Thu),$60k,147.36,,2,20,20 player league,2,3.60,https://www.fanduel.com/entry/EYIKPKVKB,
S1931202926,cfb,2019/12/23,50/50 Contest ($1 - Top 50% Win) (Mon-Thu),$60k,,,1,34,50 player league,1,0,https://www.fanduel.com/entry/CPJLBAHUF, endedunmatched
S1931202750,cfb,2019/12/23,$5K Mon CFB Fight Song ($1K to 1st),$60k,136.90,,236,1373,Tournament,3,5.00,https://www.fanduel.com/entry/DNYZLPYBX,
S1931202753,cfb,2019/12/23,$5K Mon CFB Fight Song ($1K to 1st),$60k,99.92,,1146,1373,Tournament,3,0,https://www.fanduel.com/entry/DMXEMHAGF,
S1931202756,cfb,2019/12/23,$5K Mon CFB Fight Song ($1K to 1st),$60k,134.46,,297,1373,Tournament,3,5.00,https://www.fanduel.com/entry/DQCPKHTTH,
S1931199738,cfb,2019/12/23,$1500 Mon CFB Five Star (Single Entry),$60k,147.36,,21,143,Tournament,5,15.00,https://www.fanduel.com/entry/CIYPKZKNX,
S1931199527,cfb,2019/12/23,$2K Mon CFB Helmet Sticker (Single Entry),$60k,123.78,,208,597,Tournament,1,3.00,https://www.fanduel.com/entry/CAKDQRGSF,
S1931198912,cfb,2019/12/28,$500 CFB Fight Song,$60k,152.38,,97,148,Tournament,4,0,https://www.fanduel.com/entry/EGDSHMFQV,
S1931198776,cfb,2019/12/28,$500 CFB Fight Song,$60k,77.56,,147,148,Tournament,4,0,https://www.fanduel.com/entry/BBGRTGLOB,
S1931198746,cfb,2019/12/28,$500 CFB Fight Song,$60k,195.38,,20,148,Tournament,4,8.00,https://www.fanduel.com/entry/DWNLNGGEZ,
S1931198231,cbb,2019/12/23,$300 Mon CBB Bank Shot (Single Entry),$50k,220.40,,18,178,Tournament,2,5.00,https://www.fanduel.com/entry/EJJDFQSCN,
S1931095428,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,25,100,Tournament,2,3.60,https://www.fanduel.com/entry/BWCWZJHTZ,
S1931095278,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,23,100,Tournament,2,3.60,https://www.fanduel.com/entry/DXPFSYIIL,
S1931095217,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,17,100,Tournament,1,1.80,https://www.fanduel.com/entry/EBIODQNTJ,
S1931095169,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,23,100,Tournament,1,1.80,https://www.fanduel.com/entry/CWWBJJKMD,
S1931095140,nba,2019/12/23,50/50 League ($1 - Top 50% Win) (Main),$60k,386,,21,100,Tournament,1,1.80,https://www.fanduel.com/entry/DBDHGTBUX,
S1931094984,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,23,100,Tournament,2,3.60,https://www.fanduel.com/entry/DJDVORFPZ,
S1931094911,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,24,100,Tournament,2,3.60,https://www.fanduel.com/entry/ALTLWHBEX,
S1931094865,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,24,100,Tournament,2,3.60,https://www.fanduel.com/entry/AUVVDVOSX,
S1931094807,nba,2019/12/23,50/50 League ($2 - Top 50% Win) (Main),$60k,386,,18,100,Tournament,2,3.60,https://www.fanduel.com/entry/EAUQRGNST,
S1931094715,nba,2019/12/23,50/50 League ($5 - Top 50% Win) (Main),$60k,386,,24,100,Tournament,5,9.00,https://www.fanduel.com/entry/AEGVBAJHR,
S1931094336,nba,2019/12/25,NBA Daily Free Play,$60k,330.40,,2292,32956,Tournament,0,0,https://www.fanduel.com/entry/DLVJAHZCL,
S1930840056,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,64,100,Tournament,1,0,https://www.fanduel.com/entry/EXUWNSAST,
S1930839984,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,64,100,Tournament,1,0,https://www.fanduel.com/entry/BAFFXZFNJ,
S1930839956,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,60,100,Tournament,1,0,https://www.fanduel.com/entry/BATDKQRLF,
S1930839910,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,70,100,Tournament,2,0,https://www.fanduel.com/entry/CHXDQHCHR,
S1930839862,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,69,100,Tournament,2,0,https://www.fanduel.com/entry/EWFEBNYAP,
S1930839827,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,64,100,Tournament,2,0,https://www.fanduel.com/entry/EZKOZORNR,
S1930839812,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,68,100,Tournament,2,0,https://www.fanduel.com/entry/DCFMEBZBB,
S1930839792,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,66,100,Tournament,2,0,https://www.fanduel.com/entry/DBDRETBFJ,
S1930839772,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,65,100,Tournament,2,0,https://www.fanduel.com/entry/DHONAUOFN,
S1930839667,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,75,100,Tournament,5,0,https://www.fanduel.com/entry/DXBSDZJXV,
S1930839635,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,73,100,Tournament,5,0,https://www.fanduel.com/entry/ANXLSYWGT,
S1930839614,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,71,100,Tournament,5,0,https://www.fanduel.com/entry/CCOCTZRZB,
S1930839591,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,74,100,Tournament,5,0,https://www.fanduel.com/entry/FBAHLWNEL,
S1930839560,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,67,100,Tournament,5,0,https://www.fanduel.com/entry/CHJGEAVFR,
S1930839536,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (Main),$60k,115.66,,70,100,Tournament,5,0,https://www.fanduel.com/entry/CXKIUEOTB,
S1930838980,nfl,2019/12/29,$40K Sun NFL Scramble (Single Entry),$60k,115.66,,3032,4705,Tournament,10,0,https://www.fanduel.com/entry/CLQMBOFNB,
S1930837988,nfl,2019/12/29,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,121.62,,1583,3061,Tournament,7,0,https://www.fanduel.com/entry/DABWGRRXF,
S1930837990,nfl,2019/12/29,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,123.82,,1445,3061,Tournament,7,0,https://www.fanduel.com/entry/CZNYUAFZJ,
S1930837978,nfl,2019/12/29,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,98.44,,2739,3061,Tournament,7,0,https://www.fanduel.com/entry/DFYUQBSZN,
S1930837982,nfl,2019/12/29,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,133.98,,851,3061,Tournament,7,0,https://www.fanduel.com/entry/DBDRGAPSX,
S1930837985,nfl,2019/12/29,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,96.12,,2792,3061,Tournament,7,0,https://www.fanduel.com/entry/DAPTTJDVB,
S1930837619,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,123.14,,2235,4761,Tournament,3,0,https://www.fanduel.com/entry/APNEGKNML,
S1930837616,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,104.60,,3822,4761,Tournament,3,0,https://www.fanduel.com/entry/AQOZFTLID,
S1930837618,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,126.52,,1910,4761,Tournament,3,0,https://www.fanduel.com/entry/AQBBTBZKH,
S1930837570,nfl,2019/12/29,$60K Sun NFL Spike (Single Entry),$60k,138.82,,2634,14285,Tournament,5,10.00,https://www.fanduel.com/entry/FBOEZKITZ,
S1930837550,nfl,2019/12/29,$25K Sun NFL Safety (Single Entry),$60k,131.34,,4313,14880,Tournament,2,0,https://www.fanduel.com/entry/EZKPASNCP,
S1930837503,nfl,2019/12/29,$18K Sun NFL Squib (Single Entry),$60k,163.42,,373,21428,Tournament,1,5.00,https://www.fanduel.com/entry/FFVKWUACT,
S1930520811,nba,2019/12/23,$9K Mon NBA Block (Single Entry),$60k,386,,369,5357,Tournament,2,6.00,https://www.fanduel.com/entry/BQGIJNQTG,
S1930520697,nba,2019/12/23,$9K Mon NBA Swat (3 Entries Max),$60k,374.40,,1437,10714,Tournament,1,2.00,https://www.fanduel.com/entry/DEJBXPOQM,
S1930520702,nba,2019/12/23,$9K Mon NBA Swat (3 Entries Max),$60k,309.30,,8103,10714,Tournament,1,0,https://www.fanduel.com/entry/DDVEKYCSQ,
S1930520705,nba,2019/12/23,$9K Mon NBA Swat (3 Entries Max),$60k,373.30,,1509,10714,Tournament,1,2.00,https://www.fanduel.com/entry/DHOMVQIDO,
S1930520506,nba,2019/12/23,$9K Mon NBA Dribbler (Single Entry),$60k,366.90,,1630,10714,Tournament,1,2.00,https://www.fanduel.com/entry/FBOETUXWE,
S1930520164,nba,2019/12/23,NBA Daily Free Play,$60k,386,,882,23593,Tournament,0,0,https://www.fanduel.com/entry/DFYUKEWEM,
S1930475047,nba,2019/12/22,$1K NBA Small Shot,$60k,266.50,,331,396,Tournament,3,0,https://www.fanduel.com/entry/DXPQHDQSQ,
S1930474765,nba,2019/12/22,NBA Daily Free Play,$60k,266.50,,13359,17371,Tournament,0,0,https://www.fanduel.com/entry/DJSDPZETW,
S1930176173,nfl,2019/12/22,50/50 Contest ($5 - Top 50% Win) (4pm Only),$60k,83.86,,22,100,Tournament,5,9.00,https://www.fanduel.com/entry/AKEDMVZDP,
S1930176100,nfl,2019/12/22,50/50 Contest ($5 - Top 50% Win) (4pm Only),$60k,83.86,,20,100,Tournament,5,9.00,https://www.fanduel.com/entry/DZTFUFLSB,
S1930175892,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (4pm Only),$60k,83.86,,24,100,Tournament,1,1.80,https://www.fanduel.com/entry/ESZTIJYSN,
S1930175798,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (4pm Only),$60k,83.86,,27,100,Tournament,1,1.80,https://www.fanduel.com/entry/CIYYUXZEF,
S1930175709,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (4pm Only),$60k,83.86,,31,100,Tournament,1,1.80,https://www.fanduel.com/entry/AGKVCLFPX,
S1930175620,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (4pm Only),$60k,83.86,,34,100,Tournament,1,1.80,https://www.fanduel.com/entry/AIOLBKNEN,
S1930175442,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,,,1,72,Tournament,2,0,https://www.fanduel.com/entry/DNZJCEAGN, endedunmatched
S1930175339,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,83.86,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/AXNSSFIWF,
S1930175227,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,83.86,,25,100,Tournament,2,3.60,https://www.fanduel.com/entry/BEMMAYHUF,
S1930175143,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,83.86,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/AWZVFKDZT,
S1930175060,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,83.86,,33,100,Tournament,2,3.60,https://www.fanduel.com/entry/AEHFDXCXD,
S1930174911,nfl,2019/12/22,$40K Sun NFL Snap,$60k,93.30,,5872,23809,Tournament,2,4.00,https://www.fanduel.com/entry/FDRVCNTUN,
S1930174915,nfl,2019/12/22,$40K Sun NFL Snap,$60k,104.96,,1963,23809,Tournament,2,5.00,https://www.fanduel.com/entry/FGXGAONHP,
S1930174918,nfl,2019/12/22,$40K Sun NFL Snap,$60k,117.06,,449,23809,Tournament,2,7.00,https://www.fanduel.com/entry/FGJINXBJT,
S1930174753,nfl,2019/12/22,$1K Sun NFL Small Squib (Single Entry),$60k,80.32,,617,1190,Tournament,1,0,https://www.fanduel.com/entry/DBROWWFCR,
S1930173227,nfl,2019/12/22,$18K Sun NFL Safety (Single Entry),$60k,83.86,,4520,10714,Tournament,2,0,https://www.fanduel.com/entry/CEDVHPCDL,
S1929628585,nfl,2019/12/22,$1K Sun NFL Super Safety (Single Entry),$60k,131.28,,224,595,Tournament,2,0,https://www.fanduel.com/entry/ESZTVSSUB,
S1929623697,nfl,2019/12/22,RAFFduel week 16,$60k,131.28,,5,17,Tournament,10,0,https://www.fanduel.com/entry/ALFYXRESV,
S1929232852,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (Main),$60k,166.12,,2,100,Tournament,1,1.80,https://www.fanduel.com/entry/DTWHZWYBF,
S1929232606,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (Main),$60k,166.12,,5,100,Tournament,1,1.80,https://www.fanduel.com/entry/CKORVORNJ,
S1929232221,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (Main),$60k,166.12,,5,100,Tournament,1,1.80,https://www.fanduel.com/entry/EGRZSHJYT,
S1929232031,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (Main),$60k,166.12,,2,100,Tournament,1,1.80,https://www.fanduel.com/entry/DZTGJDGEX,
S1929231903,nfl,2019/12/22,50/50 Contest ($1 - Top 50% Win) (Main),$60k,166.12,,3,100,Tournament,1,1.80,https://www.fanduel.com/entry/BAFGSBGCL,
S1929231685,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (Main),$60k,166.12,,5,100,Tournament,2,3.60,https://www.fanduel.com/entry/BRIEHNXLN,
S1929231534,nfl,2019/12/22,50/50 Contest ($2 - Top 50% Win) (Main),$60k,166.12,,4,100,Tournament,2,3.60,https://www.fanduel.com/entry/BSJZDADSP,
