Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1643340873,nfl,2018/12/30,$10K Sun NFL Three And Out (3 Entries Max),$60k,164.26,,147,3968,Tournament,3,10.00,https://www.fanduel.com/entry/DCENSQABS,
S1643340868,nfl,2018/12/30,$70K Sun NFL Spike (Single Entry),$60k,165.66,,336,16666,Tournament,5,20.00,https://www.fanduel.com/entry/DAAXTYEKI,
S1643340862,nfl,2018/12/30,$100K Sun NFL Snap ($10K to 1st),$60k,101.34,,29317,39682,Tournament,3,0,https://www.fanduel.com/entry/DNKMYHLMQ,
S1643340863,nfl,2018/12/30,$100K Sun NFL Snap ($10K to 1st),$60k,128.44,,12358,39682,Tournament,3,0,https://www.fanduel.com/entry/DMWPLPZOU,
S1643340864,nfl,2018/12/30,$100K Sun NFL Snap ($10K to 1st),$60k,121.30,,16633,39682,Tournament,3,0,https://www.fanduel.com/entry/DMIRYYNQY,
S1643340865,nfl,2018/12/30,$100K Sun NFL Snap ($10K to 1st),$60k,104.68,,27444,39682,Tournament,3,0,https://www.fanduel.com/entry/DQCAJQTBW,
S1643340866,nfl,2018/12/30,$100K Sun NFL Snap ($10K to 1st),$60k,108.06,,25373,39682,Tournament,3,0,https://www.fanduel.com/entry/DPOCWZHEA,
S1643340839,nfl,2018/12/30,$25K Sun NFL Safety (Single Entry),$60k,124.04,,5188,14880,Tournament,2,0,https://www.fanduel.com/entry/ETMSEWKKQ,
S1643340812,nfl,2018/12/30,$20K Sun NFL Squib (Single Entry),$60k,169.96,,193,23809,Tournament,1,8.00,https://www.fanduel.com/entry/EWEFQJKYM,
S1642804681,nba,2018/12/25,$1_000_001 Tue NBA Santa Slam ($200K to 1st),$60k,262,,54408,97182,Tournament,12.25,0,https://www.fanduel.com/entry/ESKXQSILG,
S1642231602,nba,2018/12/25,$750 Pro Weekly FDP Loyalty Free Play (4 of 4),$60k,262,,3715,7688,Tournament,0,0,https://www.fanduel.com/entry/BUMQBXDSV,
S1641905352,nba,2018/12/25,$16K Tue NBA Block (Single Entry),$60k,286.20,,2031,9523,Tournament,2,0,https://www.fanduel.com/entry/DMWQTPRZD,
S1641905228,nba,2018/12/25,$10K Tue NBA Swat (3 Entries Max),$60k,289.30,,2048,11904,Tournament,1,2.00,https://www.fanduel.com/entry/DOMJFIPVL,
S1641905230,nba,2018/12/25,$10K Tue NBA Swat (3 Entries Max),$60k,211,,11550,11904,Tournament,1,0,https://www.fanduel.com/entry/DJRFVHMOV,
S1641905231,nba,2018/12/25,$10K Tue NBA Swat (3 Entries Max),$60k,258.90,,6935,11904,Tournament,1,0,https://www.fanduel.com/entry/DJDIIQAQZ,
S1641904687,nba,2018/12/25,$16K Tue NBA Dribbler (Single Entry),$60k,286.20,,3600,19048,Tournament,1,2.00,https://www.fanduel.com/entry/DBCUAKKYR,
S1641443697,nfl,2018/12/23,$8K Sun NFL Spike (Single Entry),$60k,100.12,,1435,1904,Tournament,5,0,https://www.fanduel.com/entry/EVCKTXBWZ,
S1641440653,nfl,2018/12/23,$25K Sun NFL Spike (Single Entry),$60k,96.34,,5413,5952,Tournament,5,0,https://www.fanduel.com/entry/ELMDWYGLL,
S1640499385,nfl,2018/12/23,50/50 Contest ($5 - Top 50% Win) (Main),$60k,155.14,,11,100,Tournament,5,9.00,https://www.fanduel.com/entry/ALSXWDVNZ,
S1640497576,nfl,2018/12/23,$100K Sun NFL Snap ($10K to 1st),$60k,137.14,,11135,39682,Tournament,3,0,https://www.fanduel.com/entry/AAMYQTWAH,
S1640497581,nfl,2018/12/23,$100K Sun NFL Snap ($10K to 1st),$60k,113.38,,26731,39682,Tournament,3,0,https://www.fanduel.com/entry/AEGHBMBLF,
S1640497583,nfl,2018/12/23,$100K Sun NFL Snap ($10K to 1st),$60k,123.56,,19779,39682,Tournament,3,0,https://www.fanduel.com/entry/ADEMCDDPN,
S1640476156,nfl,2018/12/23,50/50 Contest ($10 - Top 50% Win) (Main),$60k,155.14,,11,100,Tournament,10,18.00,https://www.fanduel.com/entry/DLUVRNXZZ,
S1640476117,nfl,2018/12/23,50/50 Contest ($5 - Top 50% Win) (Main),$60k,155.14,,8,100,Tournament,5,9.00,https://www.fanduel.com/entry/EMACOPCXB,
S1640476068,nfl,2018/12/23,50/50 Contest ($5 - Top 50% Win) (Main),$60k,155.14,,10,100,Tournament,5,9.00,https://www.fanduel.com/entry/ELMFBTYAP,
S1640476023,nfl,2018/12/23,50/50 Contest ($5 - Top 50% Win) (Main),$60k,155.14,,10,100,Tournament,5,9.00,https://www.fanduel.com/entry/ACCRTKTPF,
S1640475984,nfl,2018/12/23,50/50 Contest ($10 - Top 50% Win) (Main),$60k,155.14,,10,100,Tournament,10,18.00,https://www.fanduel.com/entry/DYCPWZMCL,
S1640475933,nfl,2018/12/23,50/50 Contest ($5 - Top 50% Win) (Main),$60k,155.14,,7,100,Tournament,5,9.00,https://www.fanduel.com/entry/DVYZYHQLB,
S1640475904,nfl,2018/12/23,50/50 Contest ($10 - Top 50% Win) (Main),$60k,155.14,,13,100,Tournament,10,18.00,https://www.fanduel.com/entry/BZVSBWJWX,
S1640475801,nfl,2018/12/23,Special FBG Double Up,$60k,155.14,,67,500,Tournament,5,10.00,https://www.fanduel.com/entry/ANWOMQAPR,
S1639251700,cbb,2018/12/22,$500 Sat CBB Bank Shot (Single Entry),$50k,182.60,,131,297,Tournament,2,0,https://www.fanduel.com/entry/FBNHBWBNM,
S1639248710,cfb,2018/12/22,$1K Sat CFB Five Star (Single Entry),$60k,145.22,,30,238,Tournament,5,10.67,https://www.fanduel.com/entry/AZQKVJCNQ,
S1639248576,cfb,2018/12/22,$1K Sat CFB Helmet Sticker (Single Entry),$60k,127.26,,152,1190,Tournament,1,2.00,https://www.fanduel.com/entry/BNNXNCMGW,
S1639240649,nfl,2018/12/23,$45K Sun NFL Pardon My Take Leaderboard Series (Single Entry),$60k,155.14,,460,5294,Tournament,10,22.00,https://www.fanduel.com/entry/ETMTEVHRE,
S1639240622,nfl,2018/12/23,$5K #BeatDave Week 16 Contest ($500 to first),$60k,109.74,,4192,5952,Tournament,1,0,https://www.fanduel.com/entry/EZJRNXWWG,
S1638949406,nfl,2018/12/23,RAFFduel Week 16 MERRY XMAS!,$60k,145.84,,7,20,Tournament,10,0,https://www.fanduel.com/entry/ANWNHUJCH,
S1638420895,nba,2018/12/21,$18K Fri NBA Block (Single Entry),$60k,289.40,,1988,10714,Tournament,2,4.00,https://www.fanduel.com/entry/CSOHFVXTV,
S1638420855,nba,2018/12/21,$8K Fri NBA Swat (3 Entries Max),$60k,217.80,,9234,9523,Tournament,1,0,https://www.fanduel.com/entry/CVFURFFJB,
S1638420856,nba,2018/12/21,$8K Fri NBA Swat (3 Entries Max),$60k,289.40,,1853,9523,Tournament,1,0,https://www.fanduel.com/entry/CYZDBXKTZ,
S1638420858,nba,2018/12/21,$8K Fri NBA Swat (3 Entries Max),$60k,289.40,,1853,9523,Tournament,1,0,https://www.fanduel.com/entry/CYLFPFYWD,
S1638420822,nba,2018/12/21,$15K Fri NBA Dribbler (Single Entry),$60k,257.30,,11043,17857,Tournament,1,0,https://www.fanduel.com/entry/CGGNAVONF,
S1637242191,nfl,2018/12/23,$30K Sun NFL Spike (Single Entry),$60k,104.94,,5257,7142,Tournament,5,0,https://www.fanduel.com/entry/BJGRBRKAB,
S1637240742,nfl,2018/12/22,$35K Sat NFL Spike (Single Entry),$60k,70.02,,4249,8333,Tournament,5,0,https://www.fanduel.com/entry/CEQUPKCJP,
S1637100153,nfl,2018/12/23,Argylesocks wins in a route!,$60k,155.14,,2,15,Tournament,10,39.00,https://www.fanduel.com/entry/DCEOBJLOT,
S1636886957,nba,2018/12/19,$10K Wed NBA Swat (3 Entries Max),$60k,241.10,,11423,11904,Tournament,1,0,https://www.fanduel.com/entry/DKTAFSPRY,
S1636886959,nba,2018/12/19,$10K Wed NBA Swat (3 Entries Max),$60k,241.10,,11423,11904,Tournament,1,0,https://www.fanduel.com/entry/DKFCTBDUC,
S1636886961,nba,2018/12/19,$10K Wed NBA Swat (3 Entries Max),$60k,241.10,,11423,11904,Tournament,1,0,https://www.fanduel.com/entry/BWQGRJFXM,
S1636886853,nba,2018/12/19,$30K Wed NBA Block (Single Entry + Streak Eligible),$60k,241.10,,11435,11904,Tournament,3,0,https://www.fanduel.com/entry/CCNFAPOBE,
S1636886663,nba,2018/12/19,$17K Wed NBA Dribbler (Single Entry),$60k,241.10,,19345,20238,Tournament,1,0,https://www.fanduel.com/entry/FFUNCRFLU,
S1636774048,epl,2018/12/22,$800 Sat EPL Corner Kick (Single Entry),$60k,92.20,,319,416,Tournament,2,0,https://www.fanduel.com/entry/CKNTDJLTW,
S1636773842,epl,2018/12/22,$750 Sat EPL Equalizer (Single Entry),$60k,97.50,,620,892,Tournament,1,0,https://www.fanduel.com/entry/AFIBVFOFW,
S1636107777,nba,2018/12/18,$10K Tue NBA Swat (3 Entries Max),$60k,252,,7853,11904,Tournament,1,0,https://www.fanduel.com/entry/ADSJPNGDU,
S1636107771,nba,2018/12/18,$10K Tue NBA Swat (3 Entries Max),$60k,279.90,,3764,11904,Tournament,1,0,https://www.fanduel.com/entry/AAMYRMMQS,
S1636107775,nba,2018/12/18,$10K Tue NBA Swat (3 Entries Max),$60k,308.60,,710,11904,Tournament,1,3.00,https://www.fanduel.com/entry/AEGHCESBQ,
S1636107568,nba,2018/12/18,$15K Tue NBA Block (Single Entry),$60k,249.60,,6107,8928,Tournament,2,0,https://www.fanduel.com/entry/EYHWDROYS,
S1636107389,nba,2018/12/18,$18K Tue NBA Dribbler (Single Entry),$60k,209.50,,21148,21428,Tournament,1,0,https://www.fanduel.com/entry/DTHLXALQW,
S1635337819,nba,2018/12/17,$15K Mon NBA Block (Single Entry),$60k,289.90,,847,8928,Tournament,2,4.00,https://www.fanduel.com/entry/CPIWFYRVQ,
S1635337808,nba,2018/12/17,$10K Mon NBA Swat (3 Entries Max),$60k,207.60,,10380,11741,Tournament,1,0,https://www.fanduel.com/entry/ABAVURWCS,
S1635337805,nba,2018/12/17,$10K Mon NBA Swat (3 Entries Max),$60k,277.70,,2113,11741,Tournament,1,2.00,https://www.fanduel.com/entry/ACCQUATYK,
S1635337807,nba,2018/12/17,$10K Mon NBA Swat (3 Entries Max),$60k,311.10,,214,11741,Tournament,1,5.00,https://www.fanduel.com/entry/ABOTHJIAO,
S1635337774,nba,2018/12/17,$15K Mon NBA Dribbler (Single Entry),$60k,288,,1741,17857,Tournament,1,2.00,https://www.fanduel.com/entry/DZEJWURIS,
S1635207369,nfl,2018/12/23,$10K Sun NFL Three And Out (3 Entries Max),$60k,125.52,,2040,3968,Tournament,3,0,https://www.fanduel.com/entry/CHIHXLQFW,
S1635207364,nfl,2018/12/23,$10K Sun NFL Three And Out (3 Entries Max),$60k,111.96,,2912,3968,Tournament,3,0,https://www.fanduel.com/entry/CEQUMCIQQ,
S1635207366,nfl,2018/12/23,$10K Sun NFL Three And Out (3 Entries Max),$60k,146.18,,723,3968,Tournament,3,6.00,https://www.fanduel.com/entry/CHWFKDCDS,
S1635207189,nfl,2018/12/23,$30K Sun NFL Scramble (Single Entry),$60k,155.14,,321,3529,Tournament,10,25.00,https://www.fanduel.com/entry/CJLXWHEVW,
S1635207094,nfl,2018/12/23,$60K Sun NFL Spike (Single Entry),$60k,155.08,,1056,14285,Tournament,5,12.00,https://www.fanduel.com/entry/BMZZKJKFO,
S1635207032,nfl,2018/12/23,$25K Sun NFL Safety (Single Entry),$60k,149.26,,1749,14880,Tournament,2,4.00,https://www.fanduel.com/entry/BOPRVYPDG,
S1635206990,nfl,2018/12/23,$20K Sun NFL Squib (Single Entry),$60k,145.84,,3058,23809,Tournament,1,2.00,https://www.fanduel.com/entry/ERJCLMNOQ,
S1635205351,nfl,2018/12/17,$2K Mon NFL Spike (Single Entry),$60k,67.74,,446,476,Tournament,5,0,https://www.fanduel.com/entry/CQYOSKGKU,
S1633625972,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,77,100,Tournament,5,0,https://www.fanduel.com/entry/AEGGWWTCI,
S1633625943,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,79,100,Tournament,5,0,https://www.fanduel.com/entry/AGJWVOOTS,
S1633625902,nfl,2018/12/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,97.26,,79,100,Tournament,10,0,https://www.fanduel.com/entry/BRHFLXFBC,
S1633625873,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,81,100,Tournament,5,0,https://www.fanduel.com/entry/EMABTQSQA,
S1633625849,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,82,100,Tournament,5,0,https://www.fanduel.com/entry/DLGXJQPXW,
S1633625825,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,78,100,Tournament,5,0,https://www.fanduel.com/entry/BCVVIBHEM,
S1633625789,nfl,2018/12/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,97.26,,78,100,Tournament,10,0,https://www.fanduel.com/entry/ADELXVHDW,
S1633625749,nfl,2018/12/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,97.26,,77,100,Tournament,10,0,https://www.fanduel.com/entry/AZCMXMUSE,
S1633625720,nfl,2018/12/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,97.26,,76,100,Tournament,5,0,https://www.fanduel.com/entry/CNTDYCLOQ,
S1632418767,nfl,2018/12/16,RAFFduel Week 15 2018!!,$60k,118.18,,5,20,Tournament,10,0,https://www.fanduel.com/entry/AWYXSLUOW,
S1631348310,nba,2018/12/14,$10K Fri NBA Swat (3 Entries Max),$60k,262.80,,8739,11904,Tournament,1,0,https://www.fanduel.com/entry/AOKKVELNN,
S1631348312,nba,2018/12/14,$10K Fri NBA Swat (3 Entries Max),$60k,288,,4898,11904,Tournament,1,0,https://www.fanduel.com/entry/ANWNIMZPR,
S1631348306,nba,2018/12/14,$10K Fri NBA Swat (3 Entries Max),$60k,252.40,,10053,11904,Tournament,1,0,https://www.fanduel.com/entry/AOYIHVXLJ,
S1631348245,nba,2018/12/14,$18K Fri NBA Block (Single Entry),$60k,271.50,,6694,10714,Tournament,2,0,https://www.fanduel.com/entry/DMWPMXNUH,
S1631347919,nba,2018/12/14,$16K Fri NBA Dribbler (Single Entry),$60k,272.70,,11172,19048,Tournament,1,0,https://www.fanduel.com/entry/EZJQPCUWP,
S1630690813,nfl,2018/12/13,$750 Pro Weekly FDP Loyalty Free Play (2 of 4),$60k,88.27,,2076,8582,Tournament,0,0,https://www.fanduel.com/entry/DOMIENIMN,
S1630167094,nfl,2018/12/16,$5K #BeatDave Week 15 Contest ($500 to first),$60k,96.10,,3248,5952,Tournament,1,0,https://www.fanduel.com/entry/ECXSIQSGR,
S1630166794,nfl,2018/12/16,$45K Sun NFL Pardon My Take Leaderboard Series (Single Entry),$60k,97.26,,3015,5294,Tournament,10,0,https://www.fanduel.com/entry/ALFACTCZL,
S1630164837,nba,2018/12/13,$16K Thu NBA Block (Single Entry),$60k,217.90,,8194,9523,Tournament,2,0,https://www.fanduel.com/entry/CECXCLEOB,
S1630164784,nba,2018/12/13,$10K Thu NBA Swat (3 Entries Max),$60k,196.60,,11185,11446,Tournament,1,0,https://www.fanduel.com/entry/AUVGYCYAF,
S1630164786,nba,2018/12/13,$10K Thu NBA Swat (3 Entries Max),$60k,244.90,,5775,11446,Tournament,1,0,https://www.fanduel.com/entry/AUHJLLMCJ,
S1630164788,nba,2018/12/13,$10K Thu NBA Swat (3 Entries Max),$60k,266.60,,2462,11446,Tournament,1,0,https://www.fanduel.com/entry/ENBWQOGGR,
S1630164517,nba,2018/12/13,$16K Thu NBA Dribbler (Single Entry),$60k,217.90,,16058,19048,Tournament,1,0,https://www.fanduel.com/entry/ATFOMKADX,
S1630005162,nhl,2018/12/12,,$55k,139.30,,2631,6333,Tournament,0,0,https://www.fanduel.com/entry/DJRFHNNKH,
S1629639277,nba,2018/12/12,$15K Wed NBA Block (Single Entry),$60k,333.80,,924,8928,Tournament,2,4.00,https://www.fanduel.com/entry/DQCAOJUBL,
S1629639222,nba,2018/12/12,$10K Wed NBA Swat (3 Entries Max),$60k,331,,1155,11904,Tournament,1,2.50,https://www.fanduel.com/entry/AHLRPLUNT,
S1629639224,nba,2018/12/12,$10K Wed NBA Swat (3 Entries Max),$60k,290.60,,5099,11904,Tournament,1,0,https://www.fanduel.com/entry/AGXUCUIPX,
S1629639226,nba,2018/12/12,$10K Wed NBA Swat (3 Entries Max),$60k,260.30,,8775,11904,Tournament,1,0,https://www.fanduel.com/entry/ACCQSTFJH,
S1629639090,nba,2018/12/12,$17K Wed NBA Dribbler (Single Entry),$60k,333.80,,1452,20238,Tournament,1,2.00,https://www.fanduel.com/entry/AQOAWWPDD,
S1629483501,ucl,2018/12/12,$1K Wed UCL Corner Kick (Single Entry),$60k,137.70,,396,595,Tournament,2,0,https://www.fanduel.com/entry/CMRJGUIRF,
S1629483448,ucl,2018/12/12,$800 Wed UCL Equalizer (Single Entry),$60k,137.70,,605,952,Tournament,1,0,https://www.fanduel.com/entry/ERXAKQJUT,
S1629295405,ucl,2018/12/12,$500 Wed UCL Equalizer (Single Entry),$60k,179.10,,2,595,Tournament,1,40.00,https://www.fanduel.com/entry/BGBGJJUJI,
S1629004948,nfl,2018/12/16,ID5100 reigns supreme!,$60k,97.26,,7,15,Tournament,10,0,https://www.fanduel.com/entry/EBHZNHZES,
S1628952570,cbb,2018/12/11,$500 Tue CBB Bank Shot (Single Entry),$50k,186.50,,153,297,Tournament,2,0,https://www.fanduel.com/entry/BXEDBIYQX,
S1628952283,cfb,2018/12/15,$1K Sat CFB Helmet Sticker (Single Entry),$60k,104.54,,2,755,Tournament,1,17.94,https://www.fanduel.com/entry/DUXDJQVZZ,
S1628951772,cfb,2018/12/15,$250 Sat CFB Helmet Sticker (Single Entry),$60k,73.88,,225,297,Tournament,1,0,https://www.fanduel.com/entry/BYFXWNTAT,
S1628951721,cfb,2018/12/15,$4K Sat CFB Fight Song,$60k,107.66,,494,1478,Tournament,3,0,https://www.fanduel.com/entry/AYAQZUAAX,
S1628951670,cfb,2018/12/15,$1500 Sat CFB Five Star (Single Entry),$60k,107.66,,118,347,Tournament,5,0,https://www.fanduel.com/entry/BCVUJVDHN,
S1628951395,cfb,2018/12/15,$1500 Sat CFB Helmet Sticker (Single Entry),$60k,107.66,,475,1471,Tournament,1,0,https://www.fanduel.com/entry/DEIDCYZAD,
S1628864745,nfl,2018/12/16,$8K Sun NFL Spike (Single Entry),$60k,74.24,,1799,1904,Tournament,5,0,https://www.fanduel.com/entry/BRVBGGMNP,
S1628864058,nfl,2018/12/16,$30K Sun NFL Spike (Single Entry),$60k,127.66,,351,7142,Tournament,5,20.00,https://www.fanduel.com/entry/CGUIXQFZT,
S1628863649,nfl,2018/12/15,$30K Sat NFL Spike (Single Entry),$60k,119.76,,241,7142,Tournament,5,20.00,https://www.fanduel.com/entry/FCPAEDTPX,
S1628862377,nfl,2018/12/13,$7K Thu NFL Spike (Single Entry),$60k,115.16,,390,1666,Tournament,5,0,https://www.fanduel.com/entry/EVQGVZSMJ,
S1628860214,nba,2018/12/11,$15K Tue NBA Block (Single Entry),$60k,217.40,,5066,8928,Tournament,2,0,https://www.fanduel.com/entry/ACQMQNZQV,
S1628860189,nba,2018/12/11,$10K Tue NBA Swat (3 Entries Max),$60k,222.60,,5752,11904,Tournament,1,0,https://www.fanduel.com/entry/DKFAQGUHL,
S1628860192,nba,2018/12/11,$10K Tue NBA Swat (3 Entries Max),$60k,237.20,,3140,11904,Tournament,1,0,https://www.fanduel.com/entry/ACCPDWNSZ,
S1628860195,nba,2018/12/11,$10K Tue NBA Swat (3 Entries Max),$60k,220.10,,6207,11904,Tournament,1,0,https://www.fanduel.com/entry/ABORRFBVD,
S1628860143,nba,2018/12/11,$18K Tue NBA Dribbler (Single Entry),$60k,217.40,,11914,21428,Tournament,1,0,https://www.fanduel.com/entry/DPAEAHXOB,
S1628166798,ucl,2018/12/11,$1K Tue UCL Corner Kick (Single Entry),$60k,174,,182,595,Tournament,2,0,https://www.fanduel.com/entry/DQPXLSGWX,
S1628166550,ucl,2018/12/11,$500 Tue UCL Equalizer (Single Entry),$60k,121.40,,459,595,Tournament,1,0,https://www.fanduel.com/entry/ESYUHSTIP,
S1628165227,ucl,2018/12/11,$500 Tue UCL Equalizer (Single Entry),$60k,97.30,,435,595,Tournament,1,0,https://www.fanduel.com/entry/ELMDMTNIP,
S1627957444,nba,2018/12/10,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/AUVGIBIFM, voided
S1627957445,nba,2018/12/10,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/AUHIVJWHQ, voided
S1627957449,nba,2018/12/10,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/ATTLISKJU, voided
S1627957388,nba,2018/12/10,NBA tournament,$60k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/BISSZNGBM, voided
S1627956705,nba,2018/12/10,$16K Mon NBA Dribbler (Single Entry),$60k,270.50,,8433,19048,Tournament,1,0,https://www.fanduel.com/entry/CZMZZCEMO,
S1627877407,epl,2018/12/10,$500 Mon EPL Equalizer (Single Entry),$0k,75.40,,493,595,Tournament,1,0,https://www.fanduel.com/entry/BNNVGWPYU,
S1627827822,nfl,2018/12/16,$85K Sun NFL Snap ($10K to 1st),$60k,113.36,,7615,33730,Tournament,3,0,https://www.fanduel.com/entry/DOMHOTEPC,
S1627827820,nfl,2018/12/16,$85K Sun NFL Snap ($10K to 1st),$60k,127.16,,2165,33730,Tournament,3,7.00,https://www.fanduel.com/entry/DPOCOCCKU,
S1627827821,nfl,2018/12/16,$85K Sun NFL Snap ($10K to 1st),$60k,126.54,,2309,33730,Tournament,3,7.00,https://www.fanduel.com/entry/DPAFBKQMY,
S1627827759,nfl,2018/12/16,$12K Sun NFL Three And Out (3 Entries Max),$60k,104.90,,2008,4761,Tournament,3,0,https://www.fanduel.com/entry/DYCOIVLCI,
S1627827761,nfl,2018/12/16,$12K Sun NFL Three And Out (3 Entries Max),$60k,116,,864,4761,Tournament,3,6.00,https://www.fanduel.com/entry/DXOQWDZEM,
S1627827762,nfl,2018/12/16,$12K Sun NFL Three And Out (3 Entries Max),$60k,98.60,,2698,4761,Tournament,3,0,https://www.fanduel.com/entry/DXATJMNGQ,
S1627822923,nfl,2018/12/16,$30K Sun NFL Scramble (Single Entry),$60k,97.26,,2092,3529,Tournament,10,0,https://www.fanduel.com/entry/AVXBNOOTK,
S1627822888,nfl,2018/12/16,$30K Sun NFL Safety (Single Entry),$60k,111.88,,4190,17857,Tournament,2,0,https://www.fanduel.com/entry/ASRQPROEY,
S1627822868,nfl,2018/12/16,$100K Sun NFL Spike (Single Entry Series pres. by RotoGrinders),$60k,118.18,,3313,23809,Tournament,5,10.00,https://www.fanduel.com/entry/EYVSZWGEQ,
S1627822808,nfl,2018/12/16,$20K Sun NFL Squib (Single Entry),$60k,113.86,,4552,23809,Tournament,1,2.00,https://www.fanduel.com/entry/FFGOVXTEU,
S1627690162,nfl,2018/12/10,$3K Mon NFL Spike (Single Entry),$60k,86.42,,492,714,Tournament,5,0,https://www.fanduel.com/entry/EVQICVPHY,
S1626485870,nfl,2018/12/09,$125K Sun NFL Dive ($10K to 1st),$60k,152.48,,15071,148809,Tournament,1,2.50,https://www.fanduel.com/entry/BYFXNBQPP,
S1625734271,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,19,100,Tournament,5,9.00,https://www.fanduel.com/entry/CVTRQGLKQ,
S1625734196,nfl,2018/12/09,50/50 Contest ($10 - Top 50% Win) (Main),$60k,143.28,,21,100,Tournament,10,18.00,https://www.fanduel.com/entry/CQKQTNWGE,
S1625734154,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,19,100,Tournament,5,9.00,https://www.fanduel.com/entry/AAMXWGQTS,
S1625734105,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,21,100,Tournament,5,9.00,https://www.fanduel.com/entry/EYHVITEYY,
S1625734048,nfl,2018/12/09,50/50 Contest ($10 - Top 50% Win) (Main),$60k,143.28,,22,100,Tournament,10,18.00,https://www.fanduel.com/entry/CBLJCPHPW,
S1625733987,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,16,100,Tournament,5,9.00,https://www.fanduel.com/entry/CDBBOTKIA,
S1625733909,nfl,2018/12/09,50/50 Contest ($10 - Top 50% Win) (Main),$60k,143.28,,22,100,Tournament,10,18.00,https://www.fanduel.com/entry/DRRSPUGAI,
S1625733856,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,17,100,Tournament,5,9.00,https://www.fanduel.com/entry/BBGCFZHOQ,
S1625733807,nfl,2018/12/09,50/50 Contest ($5 - Top 50% Win) (Main),$60k,143.28,,15,100,Tournament,5,9.00,https://www.fanduel.com/entry/BQFJWMRJC,
S1625733391,nfl,2018/12/09,$45K Sun NFL Pardon My Take Leaderboard Series (Single Entry),$60k,143.28,,1070,5294,Tournament,10,20.00,https://www.fanduel.com/entry/CUDZEUZLO,
S1625703583,cbb,2018/12/09,$500 Sun CBB Bank Shot (Single Entry),$50k,160.70,,208,297,Tournament,2,0,https://www.fanduel.com/entry/AXMTBQGLL,
S1624833474,nba,2018/12/08,$14K Sat NBA Block (Single Entry),$60k,235.80,,5957,8333,Tournament,2,0,https://www.fanduel.com/entry/AHLQVNNBA,
S1624833447,nba,2018/12/08,$8K Sat NBA Swat (3 Entries Max),$60k,235.80,,6728,9523,Tournament,1,0,https://www.fanduel.com/entry/BVOKJTDWW,
S1624833452,nba,2018/12/08,$8K Sat NBA Swat (3 Entries Max),$60k,235.80,,6728,9523,Tournament,1,0,https://www.fanduel.com/entry/BZHSULJHU,
S1624833454,nba,2018/12/08,$8K Sat NBA Swat (3 Entries Max),$60k,235.80,,6728,9523,Tournament,1,0,https://www.fanduel.com/entry/BYTVHTXJY,
S1624833368,nba,2018/12/08,$15K Sat NBA Dribbler (Single Entry),$60k,235.80,,12096,17857,Tournament,1,0,https://www.fanduel.com/entry/EFPEXUBFQ,
S1624686114,nfl,2018/12/09,$55K Sun NFL Snap (20 Entries Max),$60k,87.42,,30299,32738,Tournament,2,0,https://www.fanduel.com/entry/CGGMMIYUY,
S1624686104,nfl,2018/12/09,$55K Sun NFL Snap (20 Entries Max),$60k,87.42,,30299,32738,Tournament,2,0,https://www.fanduel.com/entry/ERWZMGMYQ,
S1624330605,cbb,2018/12/08,$500 Sat CBB Bank Shot (Single Entry),$50k,171,,118,297,Tournament,2,0,https://www.fanduel.com/entry/DVYXNBGXI,
S1624329559,cbb,2018/12/08,$500 Sat CBB Bank Shot (Single Entry),$50k,88.30,,295,297,Tournament,2,0,https://www.fanduel.com/entry/DNYJFVTVI,
S1624326572,nba,2018/12/07,$10K Fri NBA Swat (3 Entries Max),$60k,300.30,,5524,11904,Tournament,1,0,https://www.fanduel.com/entry/BGBEWNHXU,
S1624326574,nba,2018/12/07,$10K Fri NBA Swat (3 Entries Max),$60k,300.30,,5524,11904,Tournament,1,0,https://www.fanduel.com/entry/DYQLFHNYC,
S1624326575,nba,2018/12/07,$10K Fri NBA Swat (3 Entries Max),$60k,300.30,,5524,11904,Tournament,1,0,https://www.fanduel.com/entry/DYCNSQCAG,
