Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link,
S2014268241,nba,3/11/20,$4_000 Pro Monthly FDP Loyalty Free Play,$60k,337.5,,100,5092,Tournament,0,8,https://www.fanduel.com/entry/BJUXNNTNX,
S2014175433,nba,3/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,337.5,,7,100,Tournament,1,1.8,https://www.fanduel.com/entry/CLPXLUONU,
S2014175293,nba,3/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,337.5,,6,100,Tournament,1,1.8,https://www.fanduel.com/entry/DZSQVZUWK,
S2014175208,nba,3/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,337.5,,8,100,Tournament,1,1.8,https://www.fanduel.com/entry/BITDDRNYS,
S2014175131,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,6,100,Tournament,2,3.6,https://www.fanduel.com/entry/BNOGNSRFI,
S2014175074,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,5,100,Tournament,2,3.6,https://www.fanduel.com/entry/ENQDNLSSK,
S2014175044,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,7,100,Tournament,2,3.6,https://www.fanduel.com/entry/DRSCSCBOO,
S2014175019,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,7,100,Tournament,2,3.6,https://www.fanduel.com/entry/AVJNULMRM,
S2014174990,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,8,100,Tournament,2,3.6,https://www.fanduel.com/entry/BVOURMROO,
S2014174971,nba,3/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,337.5,,9,100,Tournament,2,3.6,https://www.fanduel.com/entry/DUXNQCVBQ,
S2014174878,nba,3/11/20,$15K Wed NBA Dribbler (Single Entry),$60k,291.7,,2138,15950,Tournament,1,2,https://www.fanduel.com/entry/EQHRCZDTM,
S2014174846,nba,3/11/20,$5K Wed NBA Swat (3 Entries Max),$60k,328.2,,283,5952,Tournament,1,3,https://www.fanduel.com/entry/AJPRBVDLM,
S2014174847,nba,3/11/20,$5K Wed NBA Swat (3 Entries Max),$60k,274.6,,1526,5952,Tournament,1,0,https://www.fanduel.com/entry/AJBTPDRNQ,
S2014174849,nba,3/11/20,$5K Wed NBA Swat (3 Entries Max),$60k,197.4,,4084,5952,Tournament,1,0,https://www.fanduel.com/entry/AMVBZVWYO,
S2014174773,nba,3/11/20,$10K Wed NBA Block (Single Entry),$60k,337.5,,146,5952,Tournament,2,8,https://www.fanduel.com/entry/FAZSWKICK,
S2014174661,nba,3/11/20,NBA Daily Free Play,$60k,337.5,,329,25681,Tournament,0,0,https://www.fanduel.com/entry/DGMDHVHVY,
S2013785162,pga,,PGA tournament,$60k,,,0,,Cancelled,0,0,https://www.fanduel.com/entry/CTQLSHKWY, voided
S2013511904,nba,3/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,297.1,,41,100,Tournament,1,1.8,https://www.fanduel.com/entry/EGDLQFYFH,
S2013511848,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,34,100,Tournament,2,3.6,https://www.fanduel.com/entry/CGUSRTNQV,
S2013511825,nba,3/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,297.1,,33,100,Tournament,1,1.8,https://www.fanduel.com/entry/DQCIZYLTH,
S2013511752,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,38,100,Tournament,2,3.6,https://www.fanduel.com/entry/DZESHJGIR,
S2013511693,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,35,100,Tournament,2,3.6,https://www.fanduel.com/entry/CTCNBBTHX,
S2013511619,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,37,100,Tournament,2,3.6,https://www.fanduel.com/entry/AZCUZAMAR,
S2013511484,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,36,100,Tournament,2,3.6,https://www.fanduel.com/entry/AHLZWWITT,
S2013511405,nba,3/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,297.1,,38,100,Tournament,1,1.8,https://www.fanduel.com/entry/AMVATSQWV,
S2013511334,nba,3/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,297.1,,37,100,Tournament,2,3.6,https://www.fanduel.com/entry/DTHTTVBUN,
S2013511043,nba,3/10/20,50/50 League ($5 - Top 50% Win) (Main),$60k,297.1,,29,100,Tournament,5,9,https://www.fanduel.com/entry/BHRGUEZOB,
S2013510788,nba,3/10/20,50/50 League ($5 - Top 50% Win) (Main),$60k,297.1,,33,100,Tournament,5,9,https://www.fanduel.com/entry/DJRNAAHEN,
S2013279877,nba,3/10/20,$11K Tue NBA Block (Single Entry),$60k,297.1,,3406,6547,Tournament,2,0,https://www.fanduel.com/entry/ECKDVHWYM,
S2013279746,nba,3/10/20,$5K Tue NBA Swat (3 Entries Max),$60k,262.7,,5366,5952,Tournament,1,0,https://www.fanduel.com/entry/ECYBHKLBW,
S2013279741,nba,3/10/20,$5K Tue NBA Swat (3 Entries Max),$60k,266.8,,5156,5952,Tournament,1,0,https://www.fanduel.com/entry/DZSQJJROU,
S2013279743,nba,3/10/20,$5K Tue NBA Swat (3 Entries Max),$60k,243,,5790,5952,Tournament,1,0,https://www.fanduel.com/entry/DZESWSFQY,
S2013279564,nba,3/10/20,$14K Tue NBA Dribbler (Single Entry),$60k,259.4,,14211,15302,Tournament,1,0,https://www.fanduel.com/entry/ENCFOTBHK,
S2013279233,nba,3/10/20,NBA Daily Free Play,$60k,297.1,,13672,26106,Tournament,0,0,https://www.fanduel.com/entry/AHMAQQXLC,
S2007831988,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,1,100,Tournament,2,3.6,https://www.fanduel.com/entry/DPOMMUSHR,
S2007831217,nba,3/4/20,50/50 League ($1 - Top 50% Win) (Main),$60k,369.3,,3,100,Tournament,1,1.8,https://www.fanduel.com/entry/CERDXESTJ,
S2007831124,nba,3/4/20,50/50 League ($1 - Top 50% Win) (Main),$60k,369.3,,5,100,Tournament,1,1.8,https://www.fanduel.com/entry/AKRLZPAVF,
S2007831050,nba,3/4/20,50/50 League ($1 - Top 50% Win) (Main),$60k,369.3,,4,100,Tournament,1,1.8,https://www.fanduel.com/entry/AYOYQTMTZ,
S2007830992,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,3,100,Tournament,2,3.6,https://www.fanduel.com/entry/DCEXIPEDZ,
S2007830864,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,3,100,Tournament,2,3.6,https://www.fanduel.com/entry/EUOWUIFHF,
S2007830693,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,2,100,Tournament,2,3.6,https://www.fanduel.com/entry/AQAMWLIYH,
S2007830519,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,3,100,Tournament,2,3.6,https://www.fanduel.com/entry/CWHYZXTUT,
S2007830412,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,2,100,Tournament,2,3.6,https://www.fanduel.com/entry/BITCYFVYD,
S2007830300,nba,3/4/20,50/50 League ($2 - Top 50% Win) (Main),$60k,369.3,,2,100,Tournament,2,3.6,https://www.fanduel.com/entry/EXGKFYYTR,
S2007830070,nba,3/4/20,50/50 League ($5 - Top 50% Win) (Main),$60k,369.3,,1,100,Tournament,5,9,https://www.fanduel.com/entry/EAULUBEDJ,
S2007829950,nba,3/4/20,50/50 League ($5 - Top 50% Win) (Main),$60k,369.3,,1,100,Tournament,5,9,https://www.fanduel.com/entry/DHNYGHVYT,
S2007117367,nba,3/4/20,$11K Wed NBA Block (Single Entry),$60k,369.3,,168,6547,Tournament,2,8,https://www.fanduel.com/entry/AOYRTCAPM,
S2007117340,nba,3/4/20,$6K Wed NBA Swat (3 Entries Max),$60k,369.3,,159,7142,Tournament,1,5,https://www.fanduel.com/entry/AJPQWQXIG,
S2007117342,nba,3/4/20,$6K Wed NBA Swat (3 Entries Max),$60k,369.3,,159,7142,Tournament,1,5,https://www.fanduel.com/entry/AJBTJZLKK,
S2007117336,nba,3/4/20,$6K Wed NBA Swat (3 Entries Max),$60k,369.3,,159,7142,Tournament,1,5,https://www.fanduel.com/entry/AKRLVZVDY,
S2007117312,nba,3/4/20,$11K Wed NBA Dribbler (Single Entry),$60k,369.3,,273,13095,Tournament,1,5,https://www.fanduel.com/entry/BLYNRVACG,
S2007117188,nba,3/4/20,NBA Daily Free Play,$60k,369.3,,496,28459,Tournament,0,0,https://www.fanduel.com/entry/BTZBZWWVY,
S2006833716,nba,3/3/20,50/50 League ($5 - Top 50% Win) (Main),$60k,299.2,,83,100,Tournament,5,0,https://www.fanduel.com/entry/CAJYDKHCO,
S2006833649,nba,3/3/20,50/50 League ($5 - Top 50% Win) (Main),$60k,299.2,,88,100,Tournament,5,0,https://www.fanduel.com/entry/ASECYKYKK,
S2006824365,nba,3/3/20,50/50 League ($1 - Top 50% Win) (Main),$60k,299.2,,80,100,Tournament,1,0,https://www.fanduel.com/entry/BGPMCANAL,
S2006824259,nba,3/3/20,50/50 League ($1 - Top 50% Win) (Main),$60k,299.2,,81,100,Tournament,1,0,https://www.fanduel.com/entry/EMAKCMOFF,
S2006824203,nba,3/3/20,50/50 League ($1 - Top 50% Win) (Main),$60k,299.2,,74,100,Tournament,1,0,https://www.fanduel.com/entry/AJPQDABQL,
S2006824150,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,82,100,Tournament,2,0,https://www.fanduel.com/entry/CWVVPBSMH,
S2006824080,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,83,100,Tournament,2,0,https://www.fanduel.com/entry/BOQAJYQVN,
S2006824015,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,87,100,Tournament,2,0,https://www.fanduel.com/entry/FFGXQYNCX,
S2006823917,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,82,100,Tournament,2,0,https://www.fanduel.com/entry/ENCFCKJVJ,
S2006823829,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,81,100,Tournament,2,0,https://www.fanduel.com/entry/AZQSTLHBB,
S2006823769,nba,3/3/20,50/50 League ($2 - Top 50% Win) (Main),$60k,299.2,,82,100,Tournament,2,0,https://www.fanduel.com/entry/ECKDIOAQP,
S2006214259,nba,3/3/20,$9K Tue NBA Block (Single Entry),$60k,299.2,,3452,5357,Tournament,2,0,https://www.fanduel.com/entry/EGRJMYKEQ,
S2006214221,nba,3/3/20,$5K Tue NBA Swat (3 Entries Max),$60k,305.9,,3171,5952,Tournament,1,0,https://www.fanduel.com/entry/BHRHIGKCU,
S2006214222,nba,3/3/20,$5K Tue NBA Swat (3 Entries Max),$60k,311.7,,2574,5952,Tournament,1,0,https://www.fanduel.com/entry/BHDJVOYEY,
S2006214226,nba,3/3/20,$5K Tue NBA Swat (3 Entries Max),$60k,341,,465,5952,Tournament,1,3,https://www.fanduel.com/entry/BGPMIXMHC,
S2006214162,nba,3/3/20,$10K Tue NBA Dribbler (Single Entry),$60k,298.1,,7606,11904,Tournament,1,0,https://www.fanduel.com/entry/EKKRXQPPO,
S2006214089,nba,3/3/20,NBA Daily Free Play,$60k,289.1,,20216,27059,Tournament,0,0,https://www.fanduel.com/entry/BHRHICREE,
S2006205512,nba,3/3/20,$3333 NBA Super Trey Day Free Play,$60k,325.8,,6298,31757,Tournament,0,0,https://www.fanduel.com/entry/EMAKONTOA,
S2005910447,nba,3/2/20,50/50 League ($1 - Top 50% Win) (Main),$60k,349.7,,18,100,Tournament,1,1.8,https://www.fanduel.com/entry/CVUAJKSVD,
S2005910405,nba,3/2/20,50/50 League ($1 - Top 50% Win) (Main),$60k,349.7,,22,100,Tournament,1,1.8,https://www.fanduel.com/entry/EAGNDGRGN,
S2005910349,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,20,100,Tournament,2,3.6,https://www.fanduel.com/entry/DBQYSJPBP,
S2005910307,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,23,100,Tournament,2,3.6,https://www.fanduel.com/entry/DGMCCKSIF,
S2005910049,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,22,100,Tournament,2,3.6,https://www.fanduel.com/entry/DSFYVMGKB,
S2005910006,nba,3/2/20,50/50 League ($1 - Top 50% Win) (Main),$60k,349.7,,20,100,Tournament,1,1.8,https://www.fanduel.com/entry/ECKDCJRTT,
S2005909964,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,24,100,Tournament,2,3.6,https://www.fanduel.com/entry/CUEHXGQCZ,
S2005909893,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,19,100,Tournament,2,3.6,https://www.fanduel.com/entry/CSOPLNSGR,
S2005909861,nba,3/2/20,50/50 League ($2 - Top 50% Win) (Main),$60k,349.7,,24,100,Tournament,2,3.6,https://www.fanduel.com/entry/BZVZKEKCR,
S2005909167,nba,3/2/20,NBA tournament,$60k,,,0,,Cancelled,3,0,https://www.fanduel.com/entry/AUHRQVUWZ, voided
S2005909068,nba,3/2/20,$1.5K Mon NBA Assist (Single Entry),$60k,349.7,,24,357,Tournament,5,15,https://www.fanduel.com/entry/AEGPAZNGV,
S2005908949,nba,3/2/20,$1K Mon NBA Block (Single Entry),$60k,336.3,,62,595,Tournament,2,5,https://www.fanduel.com/entry/AFWHMOSEN,
S2005908485,nba,3/2/20,NBA Daily Free Play,$60k,278.4,,19781,28294,Tournament,0,0,https://www.fanduel.com/entry/EVCTEPJPL,
S2002281570,nba,2/28/20,50/50 League ($1 - Top 50% Win) (Main),$60k,270.3,,97,100,Tournament,1,0,https://www.fanduel.com/entry/DZSQKNMVK,
S2002281548,nba,2/28/20,50/50 League ($1 - Top 50% Win) (Main),$60k,270.3,,98,100,Tournament,1,0,https://www.fanduel.com/entry/EGDMGOZVO,
S2002281538,nba,2/28/20,50/50 League ($1 - Top 50% Win) (Main),$60k,270.3,,97,100,Tournament,1,0,https://www.fanduel.com/entry/EGRJTGLTK,
S2002281524,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,99,100,Tournament,2,0,https://www.fanduel.com/entry/EDLYVFSGI,
S2002281516,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,93,100,Tournament,2,0,https://www.fanduel.com/entry/EENTUOQCA,
S2002281508,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,95,100,Tournament,2,0,https://www.fanduel.com/entry/BKWSMLMGA,
S2002281499,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,96,100,Tournament,2,0,https://www.fanduel.com/entry/AKRLPRTGE,
S2002281494,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,96,100,Tournament,2,0,https://www.fanduel.com/entry/DRSCCLQBS,
S2002281491,nba,2/28/20,50/50 League ($2 - Top 50% Win) (Main),$60k,270.3,,96,100,Tournament,2,0,https://www.fanduel.com/entry/BDKBREUIU,
S2002153542,nba,2/28/20,$5K Fri NBA Swat (3 Entries Max),$60k,270.3,,5332,5952,Tournament,1,0,https://www.fanduel.com/entry/EENTOGOLA,
S2002153543,nba,2/28/20,$5K Fri NBA Swat (3 Entries Max),$60k,270.3,,5332,5952,Tournament,1,0,https://www.fanduel.com/entry/EDZWBPCNE,
S2002153545,nba,2/28/20,$5K Fri NBA Swat (3 Entries Max),$60k,270.3,,5332,5952,Tournament,1,0,https://www.fanduel.com/entry/EHFGZPWAG,
S2002153513,nba,2/28/20,$10K Fri NBA Block (Single Entry),$60k,270.3,,5374,5952,Tournament,2,0,https://www.fanduel.com/entry/DBDBTEQAW,
S2002153504,nba,2/28/20,$18K Fri NBA Dribbler (Single Entry),$60k,270.3,,14990,16678,Tournament,1,0,https://www.fanduel.com/entry/EOEAIIUYG,
S2002153358,nba,2/28/20,NBA Daily Free Play,$60k,270.3,,22646,25495,Tournament,0,0,https://www.fanduel.com/entry/BGPMITTGG,
S2001468799,nba,2/27/20,50/50 League ($1 - Top 50% Win) (Main),$60k,357.2,,40,100,Tournament,1,1.8,https://www.fanduel.com/entry/CNTNJQAFW,
S2001468783,nba,2/27/20,50/50 League ($1 - Top 50% Win) (Main),$60k,357.2,,33,100,Tournament,1,1.8,https://www.fanduel.com/entry/DWNGBOGTC,
S2001468749,nba,2/27/20,50/50 League ($1 - Top 50% Win) (Main),$60k,357.2,,33,100,Tournament,1,1.8,https://www.fanduel.com/entry/BPDYYSYAY,
S2001468680,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,45,100,Tournament,2,3.6,https://www.fanduel.com/entry/BNOGMSOHK,
S2001468624,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,44,100,Tournament,2,3.6,https://www.fanduel.com/entry/EQHRCCTUE,
S2001468584,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,38,100,Tournament,2,3.6,https://www.fanduel.com/entry/CIKMNIPXG,
S2001468550,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,33,100,Tournament,2,3.6,https://www.fanduel.com/entry/CSOQTYPJS,
S2001468520,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,37,100,Tournament,2,3.6,https://www.fanduel.com/entry/BCIHGXJXW,
S2001468478,nba,2/27/20,50/50 League ($2 - Top 50% Win) (Main),$60k,357.2,,36,100,Tournament,2,3.6,https://www.fanduel.com/entry/EQVOPJDMM,
S2001468368,nba,2/27/20,50/50 League ($5 - Top 50% Win) (Main),$60k,357.2,,38,100,Tournament,5,9,https://www.fanduel.com/entry/AQANBLVVK,
S2001468330,nba,2/27/20,50/50 League ($5 - Top 50% Win) (Main),$60k,357.2,,39,100,Tournament,5,9,https://www.fanduel.com/entry/EZXXWQFDG,
S2001124601,nba,2/27/20,$10K Thu NBA Block (Single Entry),$60k,357.2,,353,5952,Tournament,2,6,https://www.fanduel.com/entry/CHIQMIBJI,
S2001124573,nba,2/27/20,$6K Thu NBA Swat (3 Entries Max),$60k,357.2,,412,7142,Tournament,1,3,https://www.fanduel.com/entry/CLPWJRSSC,
S2001124574,nba,2/27/20,$6K Thu NBA Swat (3 Entries Max),$60k,357.2,,412,7142,Tournament,1,3,https://www.fanduel.com/entry/CLBYXAGUG,
S2001124576,nba,2/27/20,$6K Thu NBA Swat (3 Entries Max),$60k,357.2,,412,7142,Tournament,1,3,https://www.fanduel.com/entry/CKOBKIUWK,
S2001124518,nba,2/27/20,$18K Thu NBA Dribbler (Single Entry),$60k,357.2,,892,18137,Tournament,1,3,https://www.fanduel.com/entry/CSASFTFSG,
S2001117604,nba,2/27/20,NBA Daily Free Play,$60k,357.2,,1091,27220,Tournament,0,0,https://www.fanduel.com/entry/CVUAUEJTE,
S2000469880,nba,2/26/20,50/50 League ($5 - Top 50% Win) (Main),$60k,303.1,,38,100,Tournament,5,4.33,https://www.fanduel.com/entry/FCPKGEDBS,
S2000469847,nba,2/26/20,50/50 League ($5 - Top 50% Win) (Main),$60k,303.1,,33,100,Tournament,5,5.59,https://www.fanduel.com/entry/DOMQRRAIQ,
S2000469775,nba,2/26/20,50/50 League ($1 - Top 50% Win) (Main),$60k,303.1,,30,100,Tournament,1,0.97,https://www.fanduel.com/entry/FETAEVYTC,
S2000469735,nba,2/26/20,50/50 League ($1 - Top 50% Win) (Main),$60k,303.1,,27,100,Tournament,1,1.11,https://www.fanduel.com/entry/EYWBVIESE,
S2000469713,nba,2/26/20,50/50 League ($1 - Top 50% Win) (Main),$60k,303.1,,33,100,Tournament,1,0.98,https://www.fanduel.com/entry/DPAOETRCI,
S2000469680,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,30,100,Tournament,2,1.68,https://www.fanduel.com/entry/CERDBCMSU,
S2000469637,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,31,100,Tournament,2,1.71,https://www.fanduel.com/entry/CIKLLUSDS,
S2000469605,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,25,100,Tournament,2,2.46,https://www.fanduel.com/entry/BHDJPKPKY,
S2000469589,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,26,100,Tournament,2,2.2,https://www.fanduel.com/entry/DYQUYKSTS,
S2000469567,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,28,100,Tournament,2,2.18,https://www.fanduel.com/entry/CYLOBYLRC,
S2000469535,nba,2/26/20,50/50 League ($2 - Top 50% Win) (Main),$60k,303.1,,31,100,Tournament,2,2.18,https://www.fanduel.com/entry/EMAKDFERW,
S2000469473,nba,2/26/20,$10K Wed NBA Block (Single Entry),$60k,303.1,,2669,5952,Tournament,2,0,https://www.fanduel.com/entry/AYBAIDNUE,
S2000469445,nba,2/26/20,$6K Wed NBA Swat (3 Entries Max),$60k,264.4,,6078,7142,Tournament,1,0,https://www.fanduel.com/entry/AQOJMPJZS,
S2000469446,nba,2/26/20,$6K Wed NBA Swat (3 Entries Max),$60k,313.8,,2285,7142,Tournament,1,0,https://www.fanduel.com/entry/AQALZXYBW,
S2000469447,nba,2/26/20,$6K Wed NBA Swat (3 Entries Max),$60k,314.3,,2248,7142,Tournament,1,0,https://www.fanduel.com/entry/APMONGMEA,
S2000469340,nba,2/26/20,$18K Wed NBA Dribbler (Single Entry),$60k,290.7,,10448,17990,Tournament,1,0,https://www.fanduel.com/entry/EUAYLSGHK,
S2000469079,nba,2/26/20,NBA Daily Free Play,$60k,303.1,,11236,27407,Tournament,0,0,https://www.fanduel.com/entry/EIHBTFQAA,
S1999911166,nba,2/25/20,50/50 League ($1 - Top 50% Win) (Main),$60k,338,,15,100,Tournament,1,1.8,https://www.fanduel.com/entry/ACQXJXNRK,
S1999911037,nba,2/25/20,50/50 League ($1 - Top 50% Win) (Main),$60k,338,,12,100,Tournament,1,1.8,https://www.fanduel.com/entry/APMPBWUTC,
S1999910749,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,22,100,Tournament,2,3.6,https://www.fanduel.com/entry/DJDQKHKMI,
S1999910622,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,20,100,Tournament,2,3.6,https://www.fanduel.com/entry/BLYNONGCM,
S1999910556,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,20,100,Tournament,2,3.6,https://www.fanduel.com/entry/DPAOTYXLW,
S1999910471,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,14,100,Tournament,2,3.6,https://www.fanduel.com/entry/DSFZROMDC,
S1999910333,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,15,100,Tournament,2,3.6,https://www.fanduel.com/entry/CDBLEHJIU,
S1999910070,nba,2/25/20,50/50 League ($5 - Top 50% Win) (Main),$60k,338,,28,100,Tournament,5,9,https://www.fanduel.com/entry/BPDYMVLMU,
S1999909361,nba,2/25/20,50/50 League ($5 - Top 50% Win) (Main),$60k,338,,20,100,Tournament,5,9,https://www.fanduel.com/entry/DLVDWNBTG,
S1999909198,nba,2/25/20,50/50 League ($1 - Top 50% Win) (Main),$60k,338,,19,100,Tournament,1,1.8,https://www.fanduel.com/entry/DABHDHUSU,
S1999909091,nba,2/25/20,50/50 League ($2 - Top 50% Win) (Main),$60k,338,,16,100,Tournament,2,3.6,https://www.fanduel.com/entry/APMPDEJGQ,
S1999223079,nba,2/25/20,$5K Tue NBA Swat (3 Entries Max),$60k,266.9,,5389,5952,Tournament,1,0,https://www.fanduel.com/entry/BIFELAORJ,
S1999223080,nba,2/25/20,$5K Tue NBA Swat (3 Entries Max),$60k,286.1,,4492,5952,Tournament,1,0,https://www.fanduel.com/entry/BHRGYJCTN,
S1999223082,nba,2/25/20,$5K Tue NBA Swat (3 Entries Max),$60k,237.4,,5877,5952,Tournament,1,0,https://www.fanduel.com/entry/BHDJLRQVR,
S1999223057,nba,2/25/20,$10K Tue NBA Block (Single Entry),$60k,338,,710,5952,Tournament,2,5,https://www.fanduel.com/entry/ANIYLGWTF,
S1999223023,nba,2/25/20,$18K Tue NBA Dribbler (Single Entry),$60k,245,,16973,17434,Tournament,1,0,https://www.fanduel.com/entry/APMOJNNOT,
S1999222864,nba,2/25/20,NBA Daily Free Play,$60k,252.7,,25761,27301,Tournament,0,0,https://www.fanduel.com/entry/EENTEJHDZ,
S1998899414,nba,2/24/20,$18K Mon NBA Dribbler (Single Entry),$60k,288.3,,10884,17030,Tournament,1,0,https://www.fanduel.com/entry/CQKZSSTJK,
S1998899059,nba,2/24/20,NBA Daily Free Play,$60k,288.3,,16383,26713,Tournament,0,0,https://www.fanduel.com/entry/CUSFPYRTO,
S1996880387,nba,2/22/20,50/50 League ($5 - Top 50% Win) (Main),$60k,296.2,,71,100,Tournament,5,0,https://www.fanduel.com/entry/EDMJDZITQ,
S1996880063,nba,2/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,296.2,,76,100,Tournament,1,0,https://www.fanduel.com/entry/AHMLASCDQ,
S1996879901,nba,2/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,296.2,,77,100,Tournament,1,0,https://www.fanduel.com/entry/DBRJVFGAG,
S1996879555,nba,2/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,296.2,,69,100,Tournament,1,0,https://www.fanduel.com/entry/CPXNCWIRM,
S1996879331,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,68,100,Tournament,2,0,https://www.fanduel.com/entry/EVRBTJVSW,
S1996879182,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,75,100,Tournament,2,0,https://www.fanduel.com/entry/DYDIHVRJQ,
S1996879083,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,74,100,Tournament,2,0,https://www.fanduel.com/entry/AYPIQIMLI,
S1996878924,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,72,100,Tournament,2,0,https://www.fanduel.com/entry/DEWUTYQGK,
S1996878844,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,65,100,Tournament,2,0,https://www.fanduel.com/entry/AKRVZHTLE,
S1996878743,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,68,100,Tournament,2,0,https://www.fanduel.com/entry/AGKQBUJDU,
S1996333293,nba,2/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,296.2,,72,100,Tournament,1,0,https://www.fanduel.com/entry/ENCPEOMNN,
S1996332870,nba,2/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,296.2,,76,100,Tournament,1,0,https://www.fanduel.com/entry/EZKJKDTOP,
S1996332833,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,77,100,Tournament,2,0,https://www.fanduel.com/entry/DICEUEKPR,
S1996332784,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,74,100,Tournament,2,0,https://www.fanduel.com/entry/DPAYCXJNR,
S1996332668,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,77,100,Tournament,2,0,https://www.fanduel.com/entry/CPXMEXQPB,
