Entry Id,Date,Score,Entries,Entry,Winnings,Profit,Sport,Type
S1825640642,2019-10-12,139.42,100.0,5.0,9.0,4.0,cfb,fifty
S1825642288,2019-10-12,98.04,5952.0,3.0,0.0,-3.0,cfb,tourney
S1825642285,2019-10-12,95.72,5952.0,3.0,0.0,-3.0,cfb,tourney
S1825642293,2019-10-12,95.4,5952.0,3.0,0.0,-3.0,cfb,tourney
S1825642394,2019-10-12,149.74,100.0,1.0,1.8,0.8,cfb,fifty
S1825642421,2019-10-12,149.74,100.0,1.0,1.8,0.8,cfb,fifty
S1825642456,2019-10-12,149.74,100.0,2.0,3.6,1.6,cfb,fifty
S1825642527,2019-10-12,149.74,100.0,2.0,3.6,1.6,cfb,fifty
S1825642581,2019-10-12,149.74,100.0,5.0,9.0,4.0,cfb,fifty
S1825640123,2019-10-12,109.3,1488.0,4.0,0.0,-4.0,cfb,tourney
S1825640140,2019-10-12,99.1,1488.0,4.0,0.0,-4.0,cfb,tourney
S1825642729,2019-10-12,149.74,100.0,10.0,18.0,8.0,cfb,fifty
S1825642893,2019-10-12,116.12,2976.0,1.0,0.0,-1.0,cfb,tourney
S1825643081,2019-10-12,91.96,2380.0,6.0,0.0,-6.0,cfb,tourney
S1825643080,2019-10-12,110.82,2380.0,6.0,0.0,-6.0,cfb,tourney
S1825715064,2019-10-12,91.96,100.0,1.0,0.0,-1.0,cfb,fifty
S1825715175,2019-10-12,91.96,100.0,2.0,0.0,-2.0,cfb,fifty
S1826664530,2019-10-12,133.4,3571.0,1.0,2.0,1.0,mlb,tourney
S1825640565,2019-10-12,139.42,100.0,2.0,3.6,1.6,cfb,fifty
S1825640411,2019-10-12,139.42,117.0,10.0,0.0,-10.0,cfb,tourney
S1825640177,2019-10-12,130.2,1488.0,4.0,0.0,-4.0,cfb,tourney
S1825640156,2019-10-12,90.36,1488.0,4.0,0.0,-4.0,cfb,tourney
S1825642681,2019-10-12,149.74,100.0,5.0,9.0,4.0,cfb,fifty
S1825642626,2019-10-12,149.74,100.0,5.0,9.0,4.0,cfb,fifty
S1825642289,2019-10-12,64.86,5952.0,3.0,0.0,-3.0,cfb,tourney
S1043333012,2016-10-13,137.7,100.0,5.0,9.0,4.0,nfl,fifty
S1041473138,2016-10-13,108.22,18419.0,2.0,0.0,-2.0,nfl,tourney
S1041473049,2016-10-13,137.7,53455.0,1.0,4.0,3.0,nfl,tourney
S1042907859,2016-10-13,243.2,34828.0,0.0,0.0,0.0,nba,tourney
S1043334596,2016-10-13,137.7,100.0,10.0,18.0,8.0,nfl,fifty
S1042907934,2016-10-13,243.2,34828.0,0.0,0.0,0.0,nba,tourney
S1042909016,2016-10-13,109.3,100.0,5.0,0.0,-5.0,nhl,fifty
S1042908832,2016-10-13,109.3,7058.0,1.0,0.0,-1.0,nhl,tourney
S1042907954,2016-10-13,243.2,34828.0,0.0,0.0,0.0,nba,tourney
S1042908006,2016-10-13,243.2,8679.0,1.0,2.5,1.5,nba,tourney
S1550359819,2018-10-13,106.58,476.0,5.0,10.0,5.0,cfb,tourney
S1550357604,2018-10-13,106.58,1488.0,2.0,4.0,2.0,cfb,tourney
S1549847167,2018-10-13,73.04,2380.0,1.0,0.0,-1.0,cfb,tourney
S1550356814,2018-10-13,84.26,1984.0,6.0,0.0,-6.0,cfb,tourney
S1550355308,2018-10-13,84.26,1785.0,1.0,0.0,-1.0,cfb,tourney
S1549931593,2018-10-13,136.92,2234.0,4.0,10.0,6.0,cfb,tourney
S1549846588,2018-10-13,147.44,2234.0,4.0,15.0,11.0,cfb,tourney
S1549557025,2018-10-13,81.04,3968.0,3.0,0.0,-3.0,cfb,tourney
S1549557027,2018-10-13,88.24,3968.0,3.0,0.0,-3.0,cfb,tourney
S1549556608,2018-10-13,103.4,714.0,5.0,10.0,5.0,cfb,tourney
S1549846557,2018-10-13,99.48,2234.0,4.0,0.0,-4.0,cfb,tourney
S1549846277,2018-10-13,114.46,2234.0,4.0,0.0,-4.0,cfb,tourney
S1549847309,2018-10-13,125.3,1190.0,2.0,10.0,8.0,cfb,tourney
S1549557026,2018-10-13,95.22,3968.0,3.0,0.0,-3.0,cfb,tourney
S1822973378,2019-10-13,115.64,15.0,10.0,0.0,-10.0,nfl,tourney
S1821286038,2019-10-13,115.64,28210.0,5.0,0.0,-5.0,nfl,tourney
S1821540156,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821540083,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821286167,2019-10-13,137.0,17857.0,2.0,4.0,2.0,nfl,tourney
S1821540042,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821539707,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821539669,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821539615,2019-10-13,115.64,100.0,5.0,4.5,-0.5,nfl,fifty
S1821286487,2019-10-13,153.04,59523.0,3.0,7.0,4.0,nfl,tourney
S1821286483,2019-10-13,141.6,59523.0,3.0,6.0,3.0,nfl,tourney
S1821540114,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821286298,2019-10-13,166.54,7936.0,3.0,10.0,7.0,nfl,tourney
S1821540192,2019-10-13,115.64,100.0,10.0,0.0,-10.0,nfl,fifty
S1822826893,2019-10-13,123.4,1176.0,1.0,0.0,-1.0,nfl,tourney
S1823377578,2019-10-13,46.8,11842.0,3.0,0.0,-3.0,nfl,tourney
S1821286490,2019-10-13,124.64,59523.0,3.0,0.0,-3.0,nfl,tourney
S1822826874,2019-10-13,96.62,1176.0,1.0,0.0,-1.0,nfl,tourney
S1822826836,2019-10-13,120.2,1176.0,1.0,0.0,-1.0,nfl,tourney
S1822826751,2019-10-13,127.64,10714.0,2.0,4.0,2.0,nfl,tourney
S1822826286,2019-10-13,145.14,44642.0,2.0,5.0,3.0,nfl,tourney
S1824766690,2019-10-13,123.04,100.0,5.0,0.0,-5.0,nfl,fifty
S1821286295,2019-10-13,97.12,7936.0,3.0,0.0,-3.0,nfl,tourney
S1824766773,2019-10-13,123.04,100.0,5.0,0.0,-5.0,nfl,fifty
S1824766844,2019-10-13,123.04,100.0,5.0,0.0,-5.0,nfl,fifty
S1821539587,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1822826289,2019-10-13,138.02,44642.0,2.0,4.0,2.0,nfl,tourney
S1822826291,2019-10-13,141.5,44642.0,2.0,4.0,2.0,nfl,tourney
S1822826181,2019-10-13,124.02,13095.0,2.0,0.0,-2.0,nfl,tourney
S1822826027,2019-10-13,123.04,11574.0,5.0,0.0,-5.0,nfl,tourney
S1821540228,2019-10-13,115.64,100.0,10.0,4.5,-5.5,nfl,fifty
S1821286293,2019-10-13,132.6,7936.0,3.0,0.0,-3.0,nfl,tourney
S1821285431,2019-10-13,107.24,41666.0,1.0,0.0,-1.0,nfl,tourney
S1824767059,2019-10-13,123.04,100.0,5.0,0.0,-5.0,nfl,fifty
S1828211881,2019-10-13,127.64,100.0,5.0,9.0,4.0,nfl,fifty
S1828211611,2019-10-13,127.64,100.0,2.0,3.6,1.6,nfl,fifty
S1828063095,2019-10-13,169.9,1190.0,1.0,0.0,-1.0,nba,tourney
S1824766958,2019-10-13,123.04,100.0,5.0,0.0,-5.0,nfl,fifty
S1829766431,2019-10-13,99.12,2380.0,5.0,10.0,5.0,nfl,tourney
S1821538735,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1821286493,2019-10-13,125.7,59523.0,3.0,0.0,-3.0,nfl,tourney
S1821286479,2019-10-13,148.6,59523.0,3.0,7.0,4.0,nfl,tourney
S1821538772,2019-10-13,115.64,100.0,5.0,9.0,4.0,nfl,fifty
S1828211736,2019-10-13,127.64,100.0,2.0,3.6,1.6,nfl,fifty
S1043860084,2016-10-14,213.5,34153.0,0.0,0.0,0.0,nba,tourney
S1043866362,2016-10-14,213.5,34153.0,0.0,0.0,0.0,nba,tourney
S1043866366,2016-10-14,213.5,34153.0,0.0,0.0,0.0,nba,tourney
S1043866375,2016-10-14,213.5,8235.0,1.0,0.0,-1.0,nba,tourney
S1043866893,2016-10-14,134.0,10935.0,0.0,0.0,0.0,nhl,tourney
S1043866911,2016-10-14,134.0,7058.0,1.0,0.0,-1.0,nhl,tourney
S1043866933,2016-10-14,134.0,100.0,5.0,9.0,4.0,nhl,fifty
S1548244653,2018-10-14,122.0,29761.0,2.0,0.0,-2.0,nfl,tourney
S1548244696,2018-10-14,117.32,29762.0,5.0,0.0,-5.0,nfl,tourney
S1548244756,2018-10-14,107.3,7936.0,3.0,0.0,-3.0,nfl,tourney
S1548244755,2018-10-14,163.38,7936.0,3.0,10.0,7.0,nfl,tourney
S1548244754,2018-10-14,139.06,7936.0,3.0,0.0,-3.0,nfl,tourney
S1549453571,2018-10-14,161.2,15.0,10.0,68.0,58.0,nfl,tourney
S1549912726,2018-10-14,161.2,5768.0,10.0,40.0,30.0,nfl,tourney
S1548244606,2018-10-14,111.56,36130.0,1.0,0.0,-1.0,nfl,tourney
S1550733183,2018-10-14,117.32,101983.0,0.0,0.0,0.0,nfl,tourney
S1554299317,2018-10-14,155.0,208333.0,1.0,4.0,3.0,nfl,tourney
S1553488242,2018-10-14,108.44,8333.0,5.0,0.0,-5.0,nfl,tourney
S1554267753,2018-10-14,116.1,1984.0,3.0,0.0,-3.0,nfl,tourney
S1554298348,2018-10-14,139.06,151074.0,0.0,0.0,0.0,nfl,tourney
S1552372121,2018-10-14,161.2,100.0,10.0,18.0,8.0,nfl,fifty
S1554299402,2018-10-14,117.42,208333.0,1.0,0.0,-1.0,nfl,tourney
S1551620548,2018-10-14,141.46,1190.0,1.0,2.0,1.0,nfl,tourney
S1553460784,2018-10-14,137.3,9523.0,2.0,0.0,-2.0,nfl,tourney
S1554299471,2018-10-14,176.9,208333.0,1.0,10.0,9.0,nfl,tourney
S1551620486,2018-10-14,105.52,8333.0,5.0,0.0,-5.0,nfl,tourney
S1550733136,2018-10-14,163.38,133288.0,0.0,0.25,0.25,nfl,tourney
S1550666104,2018-10-14,148.78,2857.0,5.0,10.0,5.0,nfl,tourney
S1550666045,2018-10-14,148.78,20.0,10.0,56.0,46.0,nfl,tourney
S1555133406,2018-10-14,154.38,814.0,2.0,6.0,4.0,nfl,tourney
S1552372072,2018-10-14,161.2,100.0,25.0,45.0,20.0,nfl,fifty
S1829805245,2019-10-14,234.6,11976.0,0.25,0.0,-0.25,nba,tourney
S1829805252,2019-10-14,234.6,11976.0,0.25,0.0,-0.25,nba,tourney
S1829778845,2019-10-14,68.72,1190.0,1.0,0.0,-1.0,nfl,tourney
S1829805235,2019-10-14,234.6,11976.0,0.25,0.0,-0.25,nba,tourney
S1829803483,2019-10-14,234.6,1488.0,2.0,0.0,-2.0,nba,tourney
S1829805260,2019-10-14,234.6,11976.0,0.25,0.0,-0.25,nba,tourney
S1044531761,2016-10-15,78.1,7058.0,1.0,0.0,-1.0,nhl,tourney
S1044531736,2016-10-15,78.1,10621.0,0.0,0.0,0.0,nhl,tourney
S1044530989,2016-10-15,160.2,33682.0,0.0,0.0,0.0,nba,tourney
S1044531051,2016-10-15,160.2,8235.0,1.0,0.0,-1.0,nba,tourney
S1044531036,2016-10-15,160.2,33682.0,0.0,0.0,0.0,nba,tourney
S1044531025,2016-10-15,160.2,33682.0,0.0,0.0,0.0,nba,tourney
S1285310354,2017-10-15,113.12,59523.0,2.0,0.0,-2.0,nfl,tourney
S1285310160,2017-10-15,122.14,17857.0,5.0,0.0,-5.0,nfl,tourney
S1285310365,2017-10-15,90.82,59523.0,2.0,0.0,-2.0,nfl,tourney
S1285310364,2017-10-15,134.7,59523.0,2.0,5.0,3.0,nfl,tourney
S1285310361,2017-10-15,133.34,59523.0,2.0,5.0,3.0,nfl,tourney
S1285310093,2017-10-15,122.14,23809.0,2.0,4.0,2.0,nfl,tourney
S1289379235,2017-10-15,122.14,100.0,10.0,18.0,8.0,nfl,fifty
S1288527183,2017-10-15,122.14,3.0,0.0,0.0,0.0,nfl,tourney
S1286965312,2017-10-15,148.2,20.0,10.0,56.0,46.0,nfl,tourney
S1290068875,2017-10-15,79.1,100.0,5.0,0.0,-5.0,nfl,tourney
S1285672298,2017-10-15,101.42,11904.0,2.0,0.0,-2.0,nfl,tourney
S1285672180,2017-10-15,154.2,20.0,10.0,56.0,46.0,nfl,tourney
S1285672243,2017-10-15,113.74,1428.0,5.0,0.0,-5.0,nfl,tourney
S1285765924,2017-10-15,101.42,11.0,5.0,0.0,-5.0,nfl,tourney
S1285672296,2017-10-15,154.2,11904.0,2.0,20.0,18.0,nfl,tourney
S1285309944,2017-10-15,122.14,59523.0,1.0,2.0,1.0,nfl,tourney
S1285672293,2017-10-15,148.2,11904.0,2.0,10.0,8.0,nfl,tourney
S1285672300,2017-10-15,113.74,11904.0,2.0,0.0,-2.0,nfl,tourney
S1285310357,2017-10-15,129.2,59523.0,2.0,4.0,2.0,nfl,tourney
S1285672299,2017-10-15,159.78,11904.0,2.0,30.0,28.0,nfl,tourney
S1831308461,2019-10-15,152.0,3571.0,1.0,6.0,5.0,mlb,tourney
S1831251699,2019-10-15,229.8,1488.0,2.0,0.0,-2.0,nba,tourney
S1831250966,2019-10-15,177.5,3571.0,1.0,0.0,-1.0,nba,tourney
S1831308541,2019-10-15,148.5,1785.0,2.0,7.86,5.86,mlb,tourney
S1042696189,2016-10-16,150.2,9.0,5.0,20.0,15.0,nfl,tourney
S1042319831,2016-10-16,98.3,1176.0,1.0,0.0,-1.0,nfl,tourney
S1041930339,2016-10-16,133.48,43889.0,0.0,5.0,5.0,nfl,tourney
S1041930352,2016-10-16,150.2,43889.0,0.0,6.0,6.0,nfl,tourney
S1041928729,2016-10-16,143.1,43889.0,0.0,5.0,5.0,nfl,tourney
S1043273047,2016-10-16,150.2,20.0,10.0,34.0,24.0,nfl,tourney
S1041758062,2016-10-16,150.2,100.0,10.0,18.0,8.0,nfl,fifty
S1041227144,2016-10-16,106.5,94117.0,1.0,0.0,-1.0,nfl,tourney
S1043953965,2016-10-16,134.8,235294.0,2.0,4.0,2.0,nfl,tourney
S1046882461,2016-10-16,98.22,1176.0,1.0,0.0,-1.0,nfl,tourney
S1045484627,2016-10-16,109.5,1764.0,1.0,2.5,1.5,nhl,tourney
S1044765465,2016-10-16,144.28,5.0,5.0,22.5,17.5,nfl,tourney
S1041758361,2016-10-16,120.56,235294.0,2.0,0.0,-2.0,nfl,tourney
S1041758351,2016-10-16,143.1,235294.0,2.0,6.0,4.0,nfl,tourney
S1041841650,2016-10-16,150.2,58823.0,2.0,6.0,4.0,nfl,tourney
S1041841666,2016-10-16,130.82,58823.0,2.0,4.0,2.0,nfl,tourney
S1041758343,2016-10-16,133.48,235294.0,2.0,4.0,2.0,nfl,tourney
S1041897527,2016-10-16,130.82,20.0,10.0,90.0,80.0,nfl,tourney
S1041758334,2016-10-16,162.58,235294.0,2.0,8.0,6.0,nfl,tourney
S1041758326,2016-10-16,150.2,235294.0,2.0,8.0,6.0,nfl,tourney
S1041758088,2016-10-16,150.2,100.0,10.0,18.0,8.0,nfl,fifty
S1041227503,2016-10-16,136.9,47059.0,2.0,5.0,3.0,nfl,tourney
S1041842232,2016-10-16,144.28,29411.0,1.0,4.0,3.0,nfl,tourney
S1041227542,2016-10-16,150.2,18823.0,5.0,15.0,10.0,nfl,tourney
S1556507039,2018-10-16,264.3,269849.0,4.0,0.0,-4.0,nba,tourney
S1832054546,2019-10-16,167.3,1785.0,2.0,0.0,-2.0,nba,tourney
S1832054498,2019-10-16,167.3,4761.0,1.0,0.0,-1.0,nba,tourney
S1044541046,2016-10-17,50.22,1176.0,1.0,0.0,-1.0,nfl,tourney
S1047000093,2016-10-17,184.2,8235.0,1.0,0.0,-1.0,nba,tourney
S1047101065,2016-10-17,119.7,10141.0,0.0,0.0,0.0,nhl,tourney
S1047142554,2016-10-17,119.7,7058.0,1.0,0.0,-1.0,nhl,tourney
S1282261914,2017-10-17,326.5,29761.0,1.0,5.45,4.45,nba,tourney
S1557705696,2018-10-17,260.4,11904.0,2.0,0.0,-2.0,nba,tourney
S1557271172,2018-10-17,243.8,396.0,3.0,0.0,-3.0,nba,tourney
S1557270073,2018-10-17,243.8,66529.0,0.0,0.0,0.0,nba,tourney
S1556104607,2018-10-17,243.8,93596.0,0.0,0.0,0.0,nba,tourney
S1557705672,2018-10-17,232.9,23809.0,1.0,0.0,-1.0,nba,tourney
S1833062273,2019-10-17,72.06,892.0,1.0,0.0,-1.0,cfb,tourney
S1047624000,2016-10-18,143.4,8235.0,1.0,0.0,-1.0,nba,tourney
S1047623860,2016-10-18,143.4,37273.0,0.0,0.0,0.0,nba,tourney
S1047720828,2016-10-18,141.5,9411.0,1.0,0.0,-1.0,nhl,tourney
S1047722624,2016-10-18,143.4,37273.0,0.0,0.0,0.0,nba,tourney
S1047750770,2016-10-18,141.5,100.0,10.0,0.0,-10.0,nhl,fifty
S1047722668,2016-10-18,143.4,37273.0,0.0,0.0,0.0,nba,tourney
S1047980333,2016-10-18,121.7,1764.0,2.0,0.0,-2.0,nhl,tourney
S1292098283,2017-10-18,369.8,11904.0,2.0,6.0,4.0,nba,tourney
S1292098262,2017-10-18,305.3,23809.0,1.0,0.0,-1.0,nba,tourney
S1292098264,2017-10-18,368.7,23809.0,1.0,3.0,2.0,nba,tourney
S1292098265,2017-10-18,315.7,23809.0,1.0,0.0,-1.0,nba,tourney
S1292098193,2017-10-18,369.8,29761.0,1.0,3.49,2.49,nba,tourney
S1292098139,2017-10-18,322.5,60695.0,0.0,0.0,0.0,nba,tourney
S1291329597,2017-10-18,369.8,2.0,1.0,1.8,0.8,nba,tourney
S1558754628,2018-10-18,270.8,11904.0,1.0,0.0,-1.0,nba,tourney
S1558754627,2018-10-18,295.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1558754626,2018-10-18,256.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1558744905,2018-10-18,259.2,74014.0,0.0,0.0,0.0,nba,tourney
S1559751438,2018-10-18,76.33,14285.0,1.0,5.0,4.0,nfl,tourney
S1557010690,2018-10-18,108.92,9523.0,1.0,0.0,-1.0,nfl,tourney
S1557010899,2018-10-18,90.42,1904.0,5.0,0.0,-5.0,nfl,tourney
S1558754521,2018-10-18,259.2,7142.0,2.0,0.0,-2.0,nba,tourney
S1556098915,2018-10-18,118.5,595.0,1.0,0.0,-1.0,cfb,tourney
S1558754450,2018-10-18,291.4,23809.0,1.0,0.0,-1.0,nba,tourney
S1833062538,2019-10-18,91.0,1984.0,3.0,0.0,-3.0,cfb,tourney
S1833062410,2019-10-18,94.2,1190.0,1.0,0.0,-1.0,cfb,tourney
S1833062537,2019-10-18,72.12,1984.0,3.0,0.0,-3.0,cfb,tourney
S1048243238,2016-10-19,243.0,8235.0,1.0,0.0,-1.0,nba,tourney
S1293372404,2017-10-19,317.6,8929.0,2.0,56.67,54.67,nba,tourney
S1293372372,2017-10-19,236.6,17857.0,1.0,0.0,-1.0,nba,tourney
S1293372374,2017-10-19,269.2,17857.0,1.0,0.0,-1.0,nba,tourney
S1293372376,2017-10-19,254.2,17857.0,1.0,0.0,-1.0,nba,tourney
S1293372327,2017-10-19,317.6,29761.0,1.0,30.0,29.0,nba,tourney
S1293369115,2017-10-19,257.0,58167.0,0.0,0.0,0.0,nba,tourney
S1561122042,2018-10-19,320.8,26190.0,1.0,15.0,14.0,nba,tourney
S1561122307,2018-10-19,273.1,53703.0,0.0,0.0,0.0,nba,tourney
S1561123226,2018-10-19,273.1,119048.0,4.0,0.0,-4.0,nba,tourney
S1556100764,2018-10-19,167.06,1190.0,1.0,2.5,1.5,cfb,tourney
S1834282754,2019-10-19,82.94,4790.0,0.25,0.0,-0.25,cfb,tourney
S1834282751,2019-10-19,86.22,4790.0,0.25,0.0,-0.25,cfb,tourney
S1834282755,2019-10-19,166.22,4790.0,0.25,1.0,0.75,cfb,tourney
S1834282750,2019-10-19,108.76,4790.0,0.25,0.0,-0.25,cfb,tourney
S1834283459,2019-10-19,70.48,238.0,5.0,0.0,-5.0,cfb,tourney
S1833065766,2019-10-19,109.78,100.0,1.0,1.8,0.8,cfb,fifty
S1834283671,2019-10-19,70.48,1785.0,2.0,0.0,-2.0,cfb,tourney
S1834283668,2019-10-19,70.48,1785.0,2.0,0.0,-2.0,cfb,tourney
S1834541771,2019-10-19,121.7,4320.0,0.0,0.5,0.5,epl,tourney
S1834282540,2019-10-19,84.76,1785.0,1.0,0.0,-1.0,cfb,tourney
S1834283674,2019-10-19,70.48,1785.0,2.0,0.0,-2.0,cfb,tourney
S1833065804,2019-10-19,109.78,100.0,1.0,1.8,0.8,cfb,fifty
S1833064746,2019-10-19,145.64,100.0,1.0,1.8,0.8,cfb,fifty
S1833065710,2019-10-19,109.78,100.0,1.0,1.8,0.8,cfb,fifty
S1833063598,2019-10-19,140.7,100.0,2.0,3.6,1.6,cfb,fifty
S1833063555,2019-10-19,140.7,100.0,2.0,0.0,-2.0,cfb,fifty
S1833063515,2019-10-19,140.7,100.0,2.0,3.6,1.6,cfb,fifty
S1833063466,2019-10-19,140.7,100.0,1.0,1.8,0.8,cfb,fifty
S1833063420,2019-10-19,140.7,100.0,1.0,1.8,0.8,cfb,fifty
S1833063374,2019-10-19,140.7,100.0,1.0,1.8,0.8,cfb,fifty
S1833063175,2019-10-19,118.4,5555.0,3.0,0.0,-3.0,cfb,tourney
S1833063177,2019-10-19,165.64,5555.0,3.0,10.0,7.0,cfb,tourney
S1833063173,2019-10-19,182.44,5555.0,3.0,35.0,32.0,cfb,tourney
S1833063031,2019-10-19,140.7,476.0,5.0,0.0,-5.0,cfb,tourney
S1833062976,2019-10-19,129.28,2380.0,1.0,0.0,-1.0,cfb,tourney
S1833062776,2019-10-19,145.64,1782.0,4.0,8.0,4.0,cfb,tourney
S1833062742,2019-10-19,91.86,1782.0,4.0,0.0,-4.0,cfb,tourney
S1833062703,2019-10-19,120.42,1782.0,4.0,0.0,-4.0,cfb,tourney
S1832212066,2019-10-19,121.7,952.0,1.0,2.5,1.5,epl,tourney
S1833064163,2019-10-19,140.7,100.0,5.0,0.0,-5.0,cfb,fifty
S1833064247,2019-10-19,140.7,100.0,5.0,0.0,-5.0,cfb,fifty
S1833063176,2019-10-19,134.66,5555.0,3.0,0.0,-3.0,cfb,tourney
S1833064690,2019-10-19,145.64,100.0,1.0,1.8,0.8,cfb,fifty
S1833064360,2019-10-19,140.7,100.0,5.0,9.0,4.0,cfb,fifty
S1833065672,2019-10-19,109.78,100.0,5.0,9.0,4.0,cfb,fifty
S1833065628,2019-10-19,109.78,100.0,2.0,3.6,1.6,cfb,fifty
S1833065366,2019-10-19,98.12,2380.0,6.0,0.0,-6.0,cfb,tourney
S1833065368,2019-10-19,109.9,2380.0,6.0,0.0,-6.0,cfb,tourney
S1833065197,2019-10-19,109.78,3571.0,1.0,0.0,-1.0,cfb,tourney
S1833064952,2019-10-19,145.64,100.0,2.0,3.6,1.6,cfb,fifty
S1833064891,2019-10-19,145.64,100.0,2.0,3.6,1.6,cfb,fifty
S1833065065,2019-10-19,145.64,100.0,5.0,9.0,4.0,cfb,fifty
S1833064846,2019-10-19,145.64,100.0,2.0,3.6,1.6,cfb,fifty
S1833064780,2019-10-19,145.64,100.0,1.0,1.8,0.8,cfb,fifty
S1029872883,2016-10-02,122.1,98035.0,0.0,0.0,0.0,nfl,tourney
S1030222852,2016-10-02,122.1,100.0,10.0,18.0,8.0,nfl,fifty
S1030313219,2016-10-02,75.1,1176.0,1.0,0.0,-1.0,nfl,tourney
S1030431297,2016-10-02,116.32,1176.0,1.0,0.0,-1.0,nfl,tourney
S1030431337,2016-10-02,125.9,470.0,5.0,12.5,7.5,nfl,tourney
S1031198077,2016-10-02,75.1,5.0,5.0,0.0,-5.0,nfl,tourney
S1030222762,2016-10-02,122.1,21590.0,5.0,10.0,5.0,nfl,tourney
S1029872895,2016-10-02,122.1,98035.0,0.0,0.0,0.0,nfl,tourney
S1029872874,2016-10-02,108.5,98035.0,0.0,0.0,0.0,nfl,tourney
S1030222820,2016-10-02,122.1,100.0,10.0,18.0,8.0,nfl,fifty
S1029641772,2016-10-02,90.8,44117.0,2.0,0.0,-2.0,nfl,tourney
S1031620607,2016-10-02,122.1,105994.0,2.0,3.0,1.0,nfl,tourney
S1031620594,2016-10-02,112.14,105994.0,2.0,0.0,-2.0,nfl,tourney
S1031620598,2016-10-02,127.62,105994.0,2.0,3.0,1.0,nfl,tourney
S1031620600,2016-10-02,100.7,105994.0,2.0,0.0,-2.0,nfl,tourney
S1031620604,2016-10-02,118.8,105994.0,2.0,0.0,-2.0,nfl,tourney
S1031618522,2016-10-02,122.1,9.0,5.0,12.5,7.5,nfl,tourney
S1031662590,2016-10-02,116.32,20.0,10.0,0.0,-10.0,nfl,tourney
S1034067571,2016-10-02,123.0,3468.0,1.0,0.0,-1.0,mlb,tourney
S1034089766,2016-10-02,112.0,105994.0,2.0,0.0,-2.0,nfl,tourney
S1034311652,2016-10-02,75.1,2.0,0.0,0.0,0.0,nfl,tourney
S1034803550,2016-10-02,108.5,105994.0,2.0,0.0,-2.0,nfl,tourney
S1029641717,2016-10-02,61.42,97856.0,1.0,0.0,-1.0,nfl,tourney
S1031617774,2016-10-02,103.54,1176.0,1.0,0.0,-1.0,nfl,tourney
S1030431149,2016-10-02,125.9,20.0,10.0,56.0,46.0,nfl,tourney
S1279425902,2017-10-02,95.2,1176.0,1.0,0.0,-1.0,nfl,tourney
S1279846873,2017-10-02,175.2,117.0,5.0,0.0,-5.0,nba,tourney
S1814910745,2019-10-02,171.4,10767.0,0.0,0.0,0.0,nhl,tourney
S1815235224,2019-10-02,90.9,1190.0,1.0,0.0,-1.0,ucl,tourney
S1048928179,2016-10-20,48.0,8235.0,1.0,0.0,-1.0,nhl,tourney
S1047094697,2016-10-20,126.64,42702.0,1.0,2.0,1.0,nfl,tourney
S1047094706,2016-10-20,114.22,11764.0,2.0,0.0,-2.0,nfl,tourney
S1048922683,2016-10-20,267.2,7058.0,1.0,0.0,-1.0,nba,tourney
S1048922580,2016-10-20,267.2,40147.0,0.0,0.0,0.0,nba,tourney
S1048922651,2016-10-20,267.2,40147.0,0.0,0.0,0.0,nba,tourney
S1048922662,2016-10-20,267.2,40147.0,0.0,0.0,0.0,nba,tourney
S1294303008,2017-10-20,254.6,59284.0,0.0,0.0,0.0,nba,tourney
S1294303268,2017-10-20,302.4,11904.0,1.0,0.0,-1.0,nba,tourney
S1294303272,2017-10-20,260.9,11904.0,1.0,0.0,-1.0,nba,tourney
S1294303269,2017-10-20,253.7,11904.0,1.0,0.0,-1.0,nba,tourney
S1294303156,2017-10-20,361.5,29761.0,1.0,10.0,9.0,nba,tourney
S1294303222,2017-10-20,361.5,11904.0,2.0,15.0,13.0,nba,tourney
S1558055458,2018-10-20,89.2,1488.0,4.0,0.0,-4.0,cfb,tourney
S1558055277,2018-10-20,97.96,1488.0,4.0,0.0,-4.0,cfb,tourney
S1556967524,2018-10-20,169.52,2976.0,1.0,12.0,11.0,cfb,tourney
S1558953906,2018-10-20,137.12,1190.0,1.0,3.0,2.0,cfb,tourney
S1556967528,2018-10-20,81.04,2976.0,1.0,0.0,-1.0,cfb,tourney
S1556967531,2018-10-20,116.44,2976.0,1.0,0.0,-1.0,cfb,tourney
S1556967277,2018-10-20,111.12,3968.0,3.0,0.0,-3.0,cfb,tourney
S1556650431,2018-10-20,87.0,595.0,2.0,0.0,-2.0,epl,tourney
S1557666943,2018-10-20,142.22,1190.0,2.0,4.0,2.0,cfb,tourney
S1558055524,2018-10-20,64.8,1488.0,4.0,0.0,-4.0,cfb,tourney
