Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1462010917,mlb,2018/05/10,$10K Thu MLB Stolen Base (Single Entry),$35k,99.60,,3510,5952,Tournament,2,0,https://www.fanduel.com/entry/BPMQHOJNG,
S1462005270,mlb,2018/05/10,$12K Thu MLB Bunt (Single Entry),$35k,99.60,,8383,14285,Tournament,1,0,https://www.fanduel.com/entry/ENYVCHTQY,
S1461379979,pga,2018/05/10,$500 Rookie Weekly FDP Loyalty Free Play (2 of 4),$60k,347.40,,4025,5713,Tournament,0,0,https://www.fanduel.com/entry/DIYUBWGJE,
S1461152033,mlb,2018/05/09,$5K Wed MLB Stolen Base (Single Entry),$35k,130.20,,1096,2976,Tournament,2,0,https://www.fanduel.com/entry/DFTJVERKJ,
S1461152018,mlb,2018/05/09,$4K Wed MLB Sac Fly (3 Entries Max),$35k,89.60,,4185,4761,Tournament,1,0,https://www.fanduel.com/entry/AWUKGQKVX,
S1461152021,mlb,2018/05/09,$4K Wed MLB Sac Fly (3 Entries Max),$35k,141.30,,982,4761,Tournament,1,0,https://www.fanduel.com/entry/AWGMTYYYB,
S1461152022,mlb,2018/05/09,$4K Wed MLB Sac Fly (3 Entries Max),$35k,91.50,,4116,4761,Tournament,1,0,https://www.fanduel.com/entry/AVSPHHNAF,
S1461151996,mlb,2018/05/09,$8K Wed MLB Bunt (Single Entry),$35k,130.10,,3385,9523,Tournament,1,0,https://www.fanduel.com/entry/BGKRASRJD,
S1461151578,mlb,2018/05/09,$2K Wed MLB Sac Fly (Single Entry_ Early Only),$35k,163,,261,2380,Tournament,1,2.00,https://www.fanduel.com/entry/EFYQSNIER,
S1461151580,mlb,2018/05/09,$2K Wed MLB Sac Fly (Single Entry_ Early Only),$35k,146.80,,540,2380,Tournament,1,0,https://www.fanduel.com/entry/EFKTFVWGV,
S1461151581,mlb,2018/05/09,$2K Wed MLB Sac Fly (Single Entry_ Early Only),$35k,165.30,,229,2380,Tournament,1,2.00,https://www.fanduel.com/entry/EAPPVUTAF,
S1461151533,mlb,2018/05/09,$5K Wed MLB Bunt (Single Entry_ Early Only),$35k,166,,439,5952,Tournament,1,2.00,https://www.fanduel.com/entry/EMJMOOVEV,
S1461150432,mlb,2018/05/09,$5K Weekly Home Run Challenge Day 3 of 7,$0k,0,,9143,47860,Tournament,0,0,https://www.fanduel.com/entry/CYGTAQQGF,
S1460696026,mlb,2018/05/08,$3_000 Rookie Monthly FDP Loyalty Free Play,$35k,91.60,,4519,6560,Tournament,0,0,https://www.fanduel.com/entry/FBIUIGFVC,
S1460547262,nba,2018/05/08,$5K Tue NBA Swat (3 Entries Max),$60k,326,,351,5952,Tournament,1,2.50,https://www.fanduel.com/entry/CFAFUFMJI,
S1460547263,nba,2018/05/08,$5K Tue NBA Swat (3 Entries Max),$60k,292.60,,2060,5952,Tournament,1,0,https://www.fanduel.com/entry/CEMIHOALM,
S1460547264,nba,2018/05/08,$5K Tue NBA Swat (3 Entries Max),$60k,191.80,,5906,5952,Tournament,1,0,https://www.fanduel.com/entry/CDYKUWONQ,
S1460547178,nba,2018/05/08,$13K Tue NBA Dribbler (Single Entry),$60k,298.10,,4055,15476,Tournament,1,0,https://www.fanduel.com/entry/BJQCHJDRM,
S1460545599,mlb,2018/05/08,$7K Tue MLB Stolen Base (Single Entry),$35k,91.60,,3394,4166,Tournament,2,0,https://www.fanduel.com/entry/ARLJTVDAG,
S1460545553,mlb,2018/05/08,$5K Tue MLB Sac Fly (3 Entries Max),$35k,41.70,,5873,5952,Tournament,1,0,https://www.fanduel.com/entry/ACZZPRTGK,
S1460545556,mlb,2018/05/08,$5K Tue MLB Sac Fly (3 Entries Max),$35k,164.50,,650,5952,Tournament,1,2.00,https://www.fanduel.com/entry/BFWTXYMUC,
S1460545558,mlb,2018/05/08,$5K Tue MLB Sac Fly (3 Entries Max),$35k,172,,427,5952,Tournament,1,2.00,https://www.fanduel.com/entry/BEUYYPOYK,
S1460545508,mlb,2018/05/08,$8K Tue MLB Bunt (Single Entry),$35k,132.50,,3393,9523,Tournament,1,0,https://www.fanduel.com/entry/ALOLKLBXY,
S1459630691,mlb,2018/05/07,$7K Mon MLB Stolen Base (Single Entry),$35k,174.60,,1279,4166,Tournament,2,0,https://www.fanduel.com/entry/APVRGFSWM,
S1459630662,mlb,2018/05/07,$5K Mon MLB Sac Fly (3 Entries Max),$35k,152.80,,3009,5952,Tournament,1,0,https://www.fanduel.com/entry/CCWPVGEVG,
S1459630664,mlb,2018/05/07,$5K Mon MLB Sac Fly (3 Entries Max),$35k,195.20,,907,5952,Tournament,1,2.50,https://www.fanduel.com/entry/CCISIOSXK,
S1459630666,mlb,2018/05/07,$5K Mon MLB Sac Fly (3 Entries Max),$35k,209.40,,518,5952,Tournament,1,2.50,https://www.fanduel.com/entry/CBUUVXGZO,
S1459630589,mlb,2018/05/07,$9K Mon MLB Bunt (Single Entry),$35k,239.50,,204,10714,Tournament,1,3.00,https://www.fanduel.com/entry/CSXSLJYIQ,
S1459630417,mlb,2018/05/07,$1K MLB Free Play presented by Bouqs,$35k,239.50,,653,44674,Tournament,0,0.25,https://www.fanduel.com/entry/EDVBCDTLW,
S1458663992,mlb,2018/05/05,$500 MLB Stolen Base (Single Entry),$35k,72.30,,234,297,Tournament,2,0,https://www.fanduel.com/entry/EZFEFZENV,
S1458592386,nba,2018/05/05,$10K Sat NBA Block (Single Entry),$60k,250.50,,3619,5952,Tournament,2,0,https://www.fanduel.com/entry/AHHFLIRGY,
S1458592182,nba,2018/05/05,$12K Sat NBA Dribbler (Single Entry),$60k,250.50,,8655,14285,Tournament,1,0,https://www.fanduel.com/entry/FEAHYMHQM,
S1458392764,mlb,2018/05/05,$5K Sat MLB Stolen Base (Single Entry),$35k,101.70,,1878,2976,Tournament,2,0,https://www.fanduel.com/entry/DVGPDVFDR,
S1458392684,mlb,2018/05/05,$3K Sat MLB Sac Fly (3 Entries Max),$35k,92.10,,2634,3571,Tournament,1,0,https://www.fanduel.com/entry/ESUIPJJMX,
S1458392686,mlb,2018/05/05,$3K Sat MLB Sac Fly (3 Entries Max),$35k,99.20,,2346,3571,Tournament,1,0,https://www.fanduel.com/entry/DFFMNRLQH,
S1458392688,mlb,2018/05/05,$3K Sat MLB Sac Fly (3 Entries Max),$35k,111.10,,1784,3571,Tournament,1,0,https://www.fanduel.com/entry/DEDROINUP,
S1458392641,mlb,2018/05/05,$7K Sat MLB Bunt (Single Entry),$35k,114.70,,3973,8333,Tournament,1,0,https://www.fanduel.com/entry/BZDHHVDLJ,
S1458392526,mlb,2018/05/05,$1K MLB Free Play presented by Bouqs,$35k,101.70,,23946,37584,Tournament,0,0,https://www.fanduel.com/entry/EXBONEFRN,
S1458391849,mlb,2018/05/05,$2K Sat MLB Stolen Base (Single Entry_ Early Only),$35k,82.90,,596,1190,Tournament,2,0,https://www.fanduel.com/entry/ECFINGUUT,
S1458391645,mlb,2018/05/05,$3K Sat MLB Bunt (Single Entry_ Early Only),$35k,82.90,,1862,3571,Tournament,1,0,https://www.fanduel.com/entry/CVBIMNEDF,
S1457760013,nba,2018/05/04,$13K Fri NBA Ewok Block (Single Entry),$60k,272.40,,1070,7738,Tournament,2,4.00,https://www.fanduel.com/entry/CRHZLXBQR,
S1457760002,nba,2018/05/04,$5K Fri NBA BB Swat (3 Entries Max),$60k,272.40,,834,5952,Tournament,1,2.50,https://www.fanduel.com/entry/AZZUZYDEZ,
S1457760003,nba,2018/05/04,$5K Fri NBA BB Swat (3 Entries Max),$60k,272.40,,834,5952,Tournament,1,2.50,https://www.fanduel.com/entry/BDTDKQIPX,
S1457760004,nba,2018/05/04,$5K Fri NBA BB Swat (3 Entries Max),$60k,272.40,,834,5952,Tournament,1,2.50,https://www.fanduel.com/entry/BDFFXYWSB,
S1457759985,nba,2018/05/04,$1K NBA Free Play presented by Bouqs,$60k,272.40,,5101,47940,Tournament,0,0,https://www.fanduel.com/entry/BQOVCTIQF,
S1457759963,nba,2018/05/04,$15K Fri NBA Droid Dribbler (Single Entry),$60k,272.40,,2290,17857,Tournament,1,2.00,https://www.fanduel.com/entry/BEHAXHUNT,
S1457759028,mlb,2018/05/04,$3K Fri MLB Sac Fly (3 Entries Max),$35k,142.50,,1313,3571,Tournament,1,0,https://www.fanduel.com/entry/EXBOCZMMN,
S1457759029,mlb,2018/05/04,$3K Fri MLB Sac Fly (3 Entries Max),$35k,142.50,,1313,3571,Tournament,1,0,https://www.fanduel.com/entry/EWNQQIAOR,
S1457759027,mlb,2018/05/04,$3K Fri MLB Sac Fly (3 Entries Max),$35k,133.10,,1680,3571,Tournament,1,0,https://www.fanduel.com/entry/EXPLPQYKJ,
S1457759014,mlb,2018/05/04,$7K Fri MLB Stolen Base (Single Entry),$35k,184.80,,262,4166,Tournament,2,4.50,https://www.fanduel.com/entry/AIIZYIXSN,
S1457759000,mlb,2018/05/04,$10K Fri MLB Bunt (Single Entry),$35k,142.50,,3623,11904,Tournament,1,0,https://www.fanduel.com/entry/EVLVQZCSZ,
S1457757889,mlb,2018/05/04,$10K Weekly Home Run Challenge Day 5 of 7,$0k,2,,4340,37035,Tournament,0,0,https://www.fanduel.com/entry/BYBLZHPAZ,
S1457413086,mlb,2018/05/03,$10K Weekly Home Run Challenge Day 4 of 7,$0k,1,,2604,41308,Tournament,0,0,https://www.fanduel.com/entry/AQXMIAAVY,
S1457263807,mlb,2018/05/03,$250 MLB Small Bunt,$35k,176.20,,29,294,Tournament,1,2.50,https://www.fanduel.com/entry/BUIDCKKZD,
S1456893002,mlb,2018/05/03,$3K Thu MLB Sac Fly (3 Entries Max),$35k,111.10,,1936,3571,Tournament,1,0,https://www.fanduel.com/entry/BWZRHSADU,
S1456893003,mlb,2018/05/03,$3K Thu MLB Sac Fly (3 Entries Max),$35k,51.90,,3466,3571,Tournament,1,0,https://www.fanduel.com/entry/BFWTSFIUS,
S1456893004,mlb,2018/05/03,$3K Thu MLB Sac Fly (3 Entries Max),$35k,124.30,,1363,3571,Tournament,1,0,https://www.fanduel.com/entry/BFIWFNWWW,
S1456892965,mlb,2018/05/03,$5K Thu MLB Stolen Base (Single Entry),$35k,128.60,,991,2976,Tournament,2,0,https://www.fanduel.com/entry/DMSDIBTRU,
S1456892674,mlb,2018/05/03,$8K Thu MLB Bunt (Single Entry),$35k,106.80,,5468,9523,Tournament,1,0,https://www.fanduel.com/entry/AHHFHENRE,
S1456890793,mlb,2018/05/03,$4K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,90.60,,3878,4761,Tournament,1,0,https://www.fanduel.com/entry/AFDPJUGNI,
S1456890794,mlb,2018/05/03,$4K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,150.10,,1192,4761,Tournament,1,0,https://www.fanduel.com/entry/AEPRXCUPM,
S1456890796,mlb,2018/05/03,$4K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,68.60,,4452,4761,Tournament,1,0,https://www.fanduel.com/entry/AHVCVDOCO,
S1456890507,mlb,2018/05/03,$6K Thu MLB Bunt (Single Entry_ Early Only),$35k,116,,4240,7142,Tournament,1,0,https://www.fanduel.com/entry/CRHZWFNQG,
S1456201408,mlb,2018/05/02,$5K Wed MLB Stolen Base (Single Entry),$35k,175.90,,264,2976,Tournament,2,5.00,https://www.fanduel.com/entry/BSSKTOCBT,
S1456201373,mlb,2018/05/02,$4K Wed MLB Sac Fly (3 Entries Max),$35k,122.80,,2479,4761,Tournament,1,0,https://www.fanduel.com/entry/FFPZPRZZP,
S1456201374,mlb,2018/05/02,$4K Wed MLB Sac Fly (3 Entries Max),$35k,72.60,,4479,4761,Tournament,1,0,https://www.fanduel.com/entry/FFCCDAOBT,
S1456201376,mlb,2018/05/02,$4K Wed MLB Sac Fly (3 Entries Max),$35k,72.60,,4479,4761,Tournament,1,0,https://www.fanduel.com/entry/EZTBGHYXH,
S1456201305,mlb,2018/05/02,$8K Wed MLB Bunt (Single Entry),$35k,126,,4411,9523,Tournament,1,0,https://www.fanduel.com/entry/BDTDHTTNP,
S1456197442,mlb,2018/05/02,$3K Wed MLB Stolen Base (Single Entry_ Early Only),$35k,117.40,,1189,1785,Tournament,2,0,https://www.fanduel.com/entry/BIOGTRJCF,
S1456197421,mlb,2018/05/02,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,117.40,,2234,3571,Tournament,1,0,https://www.fanduel.com/entry/AZZUYYAKR,
S1456197423,mlb,2018/05/02,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,117.40,,2234,3571,Tournament,1,0,https://www.fanduel.com/entry/BDTDJQFVP,
S1456197425,mlb,2018/05/02,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,117.40,,2234,3571,Tournament,1,0,https://www.fanduel.com/entry/BDFFWYTXT,
S1456197365,mlb,2018/05/02,$5K Wed MLB Bunt (Single Entry_ Early Only),$35k,117.40,,3527,5952,Tournament,1,0,https://www.fanduel.com/entry/AEPRMBRSV,
S1455939244,mlb,2018/05/01,$2500 Tue MLB Stolen Base (Single Entry_ TEX @ CLE),$35k,68,,963,1437,Tournament,2,0,https://www.fanduel.com/entry/ENLHAWKUR,
S1455938329,mlb,2018/05/01,$10K Weekly Home Run Challenge Day 2 of 7,$0k,2,,395,41970,Tournament,0,0,https://www.fanduel.com/entry/DBMDQJCTT,
S1455799144,mlb,2018/05/01,$7K Tue MLB Stolen Base (Single Entry),$35k,173.20,,413,4166,Tournament,2,5.00,https://www.fanduel.com/entry/AFRMOHEMT,
S1455799107,mlb,2018/05/01,$5K Tue MLB Sac Fly (3 Entries Max),$35k,111.30,,3954,5952,Tournament,1,0,https://www.fanduel.com/entry/ENLHKTSDF,
S1455799108,mlb,2018/05/01,$5K Tue MLB Sac Fly (3 Entries Max),$35k,134.30,,2557,5952,Tournament,1,0,https://www.fanduel.com/entry/EMXJYCGFJ,
S1455799110,mlb,2018/05/01,$5K Tue MLB Sac Fly (3 Entries Max),$35k,190.90,,213,5952,Tournament,1,4.00,https://www.fanduel.com/entry/ELVOYTIJR,
S1455505325,mlb,2018/05/01,$8K Tue MLB Bunt (Single Entry),$35k,108.10,,6248,9523,Tournament,1,0,https://www.fanduel.com/entry/FAGZQBTGP,
S1455050433,mlb,2018/04/30,$10K Weekly Home Run Challenge Day 1 of 7,$0k,1,,1512,45153,Tournament,0,0,https://www.fanduel.com/entry/DHJCTVELA,
S1454834484,nba,2018/04/30,$10K Mon NBA Dribbler (Single Entry_ PHI @ BOS),$60k,193.40,,5802,11904,Tournament,1,0,https://www.fanduel.com/entry/ANEDAJFVE,
S1454825589,mlb,2018/04/30,$8K Mon MLB Stolen Base (Single Entry),$35k,92,,3509,4761,Tournament,2,0,https://www.fanduel.com/entry/COQLYGCUC,
S1454825575,mlb,2018/04/30,$4K Mon MLB Sac Fly (3 Entries Max),$35k,155.30,,559,4761,Tournament,1,2.00,https://www.fanduel.com/entry/EJEBIUSNI,
S1454825576,mlb,2018/04/30,$4K Mon MLB Sac Fly (3 Entries Max),$35k,143.70,,881,4761,Tournament,1,2.00,https://www.fanduel.com/entry/EIQDWDGPM,
S1454825577,mlb,2018/04/30,$4K Mon MLB Sac Fly (3 Entries Max),$35k,100.20,,3127,4761,Tournament,1,0,https://www.fanduel.com/entry/EICGJLURQ,
S1454825528,mlb,2018/04/30,$9K Mon MLB Bunt (Single Entry),$35k,92,,7747,10714,Tournament,1,0,https://www.fanduel.com/entry/BMVMPIHCC,
S1454731828,nba,2018/04/29,$12K Sun NBA Dribbler (Single Entry),$60k,302.70,,679,14285,Tournament,1,4.00,https://www.fanduel.com/entry/BQAXZCUFR,
S1454728986,mlb,2018/04/29,$6K Sun MLB Single (Single Entry),$35k,60.60,,1332,1428,Tournament,5,0,https://www.fanduel.com/entry/CJHLTPIXF,
S1454728445,mlb,2018/04/29,$5K Sun MLB Stolen Base (Single Entry),$35k,129.30,,1046,2976,Tournament,2,0,https://www.fanduel.com/entry/EVZTTGZSL,
S1454728223,mlb,2018/04/29,$8K Sun MLB Bunt (Single Entry),$35k,57.20,,8913,9523,Tournament,1,0,https://www.fanduel.com/entry/DRNGYWDMP,
S1453672047,mlb,2018/04/28,$5K Sat MLB Stolen Base (Single Entry),$35k,82.10,,2537,2976,Tournament,2,0,https://www.fanduel.com/entry/CSJTVPOEU,
S1453672038,mlb,2018/04/28,$4K Sat MLB Sac Fly (3 Entries Max),$35k,82.10,,4024,4761,Tournament,1,0,https://www.fanduel.com/entry/AUCWAMLZG,
S1453672039,mlb,2018/04/28,$4K Sat MLB Sac Fly (3 Entries Max),$35k,82.10,,4024,4761,Tournament,1,0,https://www.fanduel.com/entry/ATOYNVABK,
S1453672040,mlb,2018/04/28,$4K Sat MLB Sac Fly (3 Entries Max),$35k,82.10,,4024,4761,Tournament,1,0,https://www.fanduel.com/entry/ENLGSGSBK,
S1453671890,mlb,2018/04/28,$8K Sat MLB Bunt (Single Entry),$35k,82.10,,7739,9141,Tournament,1,0,https://www.fanduel.com/entry/EBDMNNUSA,
S1453471656,nba,2018/04/27,$1K Fri NBA Assist (Single Entry),$60k,244.50,,90,238,Tournament,5,0,https://www.fanduel.com/entry/CWQZQROJV,
S1453471467,nba,2018/04/27,$12K Fri NBA Block (Single Entry),$60k,208.40,,5769,7142,Tournament,2,0,https://www.fanduel.com/entry/BEUXRMGFV,
S1453426161,mlb,2018/04/27,$10K Weekly Home Run Challenge Day 5 of 7,$0k,1,,6019,41197,Tournament,0,0,https://www.fanduel.com/entry/CKXECANAL,
S1453107021,mlb,2018/04/27,$7K Fri MLB Stolen Base (Single Entry),$35k,160.70,,1028,4166,Tournament,2,0,https://www.fanduel.com/entry/EHALTLGGI,
S1453106970,mlb,2018/04/27,$4K Fri MLB Sac Fly (3 Entries Max),$35k,174.20,,700,4761,Tournament,1,2.00,https://www.fanduel.com/entry/BWLTSWPYI,
S1453106973,mlb,2018/04/27,$4K Fri MLB Sac Fly (3 Entries Max),$35k,239.20,,26,4761,Tournament,1,15.00,https://www.fanduel.com/entry/BZDHEFXNO,
S1453106975,mlb,2018/04/27,$4K Fri MLB Sac Fly (3 Entries Max),$35k,142.80,,1841,4761,Tournament,1,0,https://www.fanduel.com/entry/BYBMEWZRW,
S1453106831,mlb,2018/04/27,$10K Fri MLB Bunt (Single Entry),$35k,160.70,,2504,11904,Tournament,1,0,https://www.fanduel.com/entry/EQQSNYRPK,
S1452394854,mlb,2018/04/26,$6K Thu MLB Stolen Base (Single Entry),$35k,107.10,,1219,3570,Tournament,2,0,https://www.fanduel.com/entry/EHALPOOSD,
S1452394763,mlb,2018/04/26,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DCNYVDSMH, voided
S1452394764,mlb,2018/04/26,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DCABIMGOL, voided
S1452394765,mlb,2018/04/26,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DBMDVUUQP, voided
S1452394714,mlb,2018/04/26,$10K Thu MLB Bunt (Single Entry),$35k,123.80,,2172,11904,Tournament,1,2.00,https://www.fanduel.com/entry/EREPWEOEP,
S1452394679,mlb,2018/04/26,$1K MLB Free Play presented by RotoQL,$35k,123.80,,8895,44472,Tournament,0,0,https://www.fanduel.com/entry/DVGOXBYKT,
S1452393795,mlb,2018/04/26,$3K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,74.20,,3105,3571,Tournament,1,0,https://www.fanduel.com/entry/DIYURUDGX,
S1452393797,mlb,2018/04/26,$3K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,77.10,,3026,3571,Tournament,1,0,https://www.fanduel.com/entry/DIKXFCRJB,
S1452393798,mlb,2018/04/26,$3K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,55,,3429,3571,Tournament,1,0,https://www.fanduel.com/entry/DHWZSLFLF,
S1452393728,mlb,2018/04/26,$6K Thu MLB Bunt (Single Entry_ Early Only),$35k,108.60,,3237,7142,Tournament,1,0,https://www.fanduel.com/entry/FGDXNOHQT,
S1452392847,mlb,2018/04/26,$10K Weekly Home Run Challenge Day 4 of 7,$0k,1,,5869,40149,Tournament,0,0,https://www.fanduel.com/entry/CZWLGMRCX,
S1451672180,nba,2018/04/25,$12K Wed NBA Block (Single Entry),$60k,348.70,,53,7142,Tournament,2,20.00,https://www.fanduel.com/entry/FDMJYPUKG,
S1451672144,nba,2018/04/25,$5K Wed NBA Swat (3 Entries Max),$60k,287.50,,1980,5952,Tournament,1,0,https://www.fanduel.com/entry/DVUMGHXPY,
S1451672147,nba,2018/04/25,$5K Wed NBA Swat (3 Entries Max),$60k,297.90,,1296,5952,Tournament,1,0,https://www.fanduel.com/entry/DUSRGYZUG,
S1451672148,nba,2018/04/25,$5K Wed NBA Swat (3 Entries Max),$60k,268.90,,3396,5952,Tournament,1,0,https://www.fanduel.com/entry/DYLZRRFFE,
S1451672001,nba,2018/04/25,$15K Wed NBA Dribbler (Single Entry),$60k,302.10,,3504,17857,Tournament,1,0,https://www.fanduel.com/entry/DRNGIUNIO,
S1451559290,mlb,2018/04/25,$5K Wed MLB Stolen Base (Single Entry),$35k,139.90,,205,2976,Tournament,2,5.00,https://www.fanduel.com/entry/BKRWNMKMM,
S1451559275,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max),$35k,99.10,,1753,3571,Tournament,1,0,https://www.fanduel.com/entry/CQGEHCLPK,
S1451559276,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max),$35k,117.20,,869,3571,Tournament,1,0,https://www.fanduel.com/entry/CPSGUKZRO,
S1451559277,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max),$35k,89.30,,2257,3571,Tournament,1,0,https://www.fanduel.com/entry/CPEJHTNTS,
S1451559263,mlb,2018/04/25,$8K Wed MLB Bunt (Single Entry),$35k,139.90,,786,9523,Tournament,1,2.00,https://www.fanduel.com/entry/AHHESZJWU,
S1451559228,mlb,2018/04/25,$1K MLB Free Play presented by RotoQL,$35k,139.90,,2409,30586,Tournament,0,0,https://www.fanduel.com/entry/BYPJEYIIM,
S1451558993,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,206.70,,44,3571,Tournament,1,5.00,https://www.fanduel.com/entry/BUWAURHTK,
S1451558990,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,174.60,,349,3571,Tournament,1,2.50,https://www.fanduel.com/entry/BSENJIAEE,
S1451558991,mlb,2018/04/25,$3K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,137.20,,1291,3571,Tournament,1,0,https://www.fanduel.com/entry/BRQPWQOGI,
S1451558960,mlb,2018/04/25,$6K Wed MLB Bunt (Single Entry_ Early Only),$35k,169.90,,726,7142,Tournament,1,2.50,https://www.fanduel.com/entry/DOVSSKSQE,
S1450759553,nba,2018/04/24,$5K Tue NBA Swat (3 Entries Max),$60k,277.10,,248,5952,Tournament,1,3.00,https://www.fanduel.com/entry/CJVITFMOM,
S1450759551,nba,2018/04/24,$5K Tue NBA Swat (3 Entries Max),$60k,239.30,,3373,5952,Tournament,1,0,https://www.fanduel.com/entry/CPEJPYBSY,
S1450759552,nba,2018/04/24,$5K Tue NBA Swat (3 Entries Max),$60k,252,,1884,5952,Tournament,1,0,https://www.fanduel.com/entry/COQMDGPVC,
S1450759522,nba,2018/04/24,$12K Tue NBA Block (Single Entry),$60k,274.20,,331,7142,Tournament,2,6.00,https://www.fanduel.com/entry/FFCCNFHFK,
S1450759506,nba,2018/04/24,$13K Tue NBA Dribbler (Single Entry),$60k,274.20,,737,15476,Tournament,1,4.00,https://www.fanduel.com/entry/BPNAFSBSI,
S1450759445,nba,2018/04/24,$1K NBA Free Play presented by RotoQL,$60k,274.20,,2311,47223,Tournament,0,0,https://www.fanduel.com/entry/EHOJBRCWE,
S1450742493,mlb,2018/04/24,$7K Tue MLB Stolen Base (Single Entry),$35k,86.10,,2763,4166,Tournament,2,0,https://www.fanduel.com/entry/DYMADSKTK,
S1450742476,mlb,2018/04/24,$5K Tue MLB Sac Fly (3 Entries Max),$35k,61.20,,5377,5952,Tournament,1,0,https://www.fanduel.com/entry/BZREVUDRK,
S1450742472,mlb,2018/04/24,$5K Tue MLB Sac Fly (3 Entries Max),$35k,80.30,,4257,5952,Tournament,1,0,https://www.fanduel.com/entry/CBGXHUNKY,
S1450742475,mlb,2018/04/24,$5K Tue MLB Sac Fly (3 Entries Max),$35k,75.40,,4586,5952,Tournament,1,0,https://www.fanduel.com/entry/CAFCILPPG,
S1450742415,mlb,2018/04/24,$10K Tue MLB Bunt (Single Entry),$35k,86.10,,7687,11904,Tournament,1,0,https://www.fanduel.com/entry/CMMWNXDRS,
S1450741918,mlb,2018/04/24,$3K Tue MLB Stolen Base (Single Entry_ Early Only),$35k,183,,65,1785,Tournament,2,7.00,https://www.fanduel.com/entry/ASNEQLESE,
S1450740977,mlb,2018/04/24,$6K Tue MLB Bunt (Single Entry_ Early Only),$35k,183,,259,5861,Tournament,1,4.00,https://www.fanduel.com/entry/FBWRZMZWQ,
S1449872713,mlb,2018/04/23,$8K Mon MLB Stolen Base (Single Entry),$35k,153.70,,1984,4761,Tournament,2,0,https://www.fanduel.com/entry/BSEMVRUGS,
S1449872665,mlb,2018/04/23,$4K Mon MLB Sac Fly (3 Entries Max),$35k,117.20,,3577,4761,Tournament,1,0,https://www.fanduel.com/entry/DHJBJKBWW,
S1449872663,mlb,2018/04/23,$4K Mon MLB Sac Fly (3 Entries Max),$35k,136.60,,2749,4761,Tournament,1,0,https://www.fanduel.com/entry/DEDQLJIJU,
S1449872664,mlb,2018/04/23,$4K Mon MLB Sac Fly (3 Entries Max),$35k,94.90,,4216,4761,Tournament,1,0,https://www.fanduel.com/entry/DDPSYRWLY,
S1449872568,mlb,2018/04/23,$10K Mon MLB Bunt (Single Entry),$35k,153.70,,4053,11904,Tournament,1,0,https://www.fanduel.com/entry/AMQFCMXZQ,
S1449870123,nba,2018/04/22,$1K Sun NBA Assist (Single Entry),$60k,269.40,,147,238,Tournament,5,0,https://www.fanduel.com/entry/DWWGOHQYO,
S1449593553,mlb,2018/04/22,$10K Weekly Home Run Challenge Day 7 of 7,$0k,0,,13398,28761,Tournament,0,0,https://www.fanduel.com/entry/BYPJBUHNU,
S1449591367,mlb,2018/04/22,$6K Sun MLB Stolen Base (Single Entry),$35k,128.20,,1039,3570,Tournament,2,0,https://www.fanduel.com/entry/DDPTJWSHU,
S1449591163,mlb,2018/04/22,$4K Sun MLB Sac Fly (3 Entries Max),$35k,159.40,,212,4761,Tournament,1,3.00,https://www.fanduel.com/entry/DGVEMXYYK,
S1449591166,mlb,2018/04/22,$4K Sun MLB Sac Fly (3 Entries Max),$35k,74.70,,4446,4761,Tournament,1,0,https://www.fanduel.com/entry/DFTJNPBCS,
S1449591167,mlb,2018/04/22,$4K Sun MLB Sac Fly (3 Entries Max),$35k,81.50,,4293,4761,Tournament,1,0,https://www.fanduel.com/entry/DAYGDNXWC,
S1449590908,mlb,2018/04/22,$9K Sun MLB Bunt (Single Entry),$35k,128.20,,2893,10714,Tournament,1,0,https://www.fanduel.com/entry/DTQWEXGAC,
S1448677079,nba,2018/04/21,$8K Sat NBA Block (Single Entry),$60k,353.40,,51,4761,Tournament,2,15.00,https://www.fanduel.com/entry/BANSEHHVK,
S1448677072,nba,2018/04/21,$4K Sat NBA Swat (3 Entries Max),$60k,243,,4343,4761,Tournament,1,0,https://www.fanduel.com/entry/BEHAOZNGI,
