Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1351207863,nba,2017/12/08,$14K Fri NBA Block (Single Entry),$60k,255.70,,6553,8333,Tournament,2,0,https://www.fanduel.com/entry/ENLJORXGQ,
S1351207851,nba,2017/12/08,$10K Fri NBA Swat (3 Entries Max),$60k,265.50,,8085,11904,Tournament,1,0,https://www.fanduel.com/entry/ASNGKIJQM,
S1351207852,nba,2017/12/08,$10K Fri NBA Swat (3 Entries Max),$60k,272.20,,7252,11904,Tournament,1,0,https://www.fanduel.com/entry/ARZIXQXSQ,
S1351207853,nba,2017/12/08,$10K Fri NBA Swat (3 Entries Max),$60k,299.80,,3599,11904,Tournament,1,0,https://www.fanduel.com/entry/ARLLKZLUU,
S1351207818,nba,2017/12/08,$18K Fri NBA Dribbler (Single Entry),$60k,249.90,,17701,21428,Tournament,1,0,https://www.fanduel.com/entry/DFTLWGHNS,
S1350930565,nfl,2017/12/10,RAFFduel 2017 Week 14,$60k,145.62,,2,20,20 player league,10,56.00,https://www.fanduel.com/entry/CNAWDMSFC,
S1350081576,nba,2017/12/07,$16K Thu NBA Block (Single Entry),$60k,259.70,,6172,9523,Tournament,2,0,https://www.fanduel.com/entry/ELHTSHSTT,
S1350081538,nba,2017/12/07,$10K Thu NBA Swat (3 Entries Max),$60k,304.20,,1597,11904,Tournament,1,2.17,https://www.fanduel.com/entry/CSJWTTMUB,
S1350081533,nba,2017/12/07,$10K Thu NBA Swat (3 Entries Max),$60k,300.50,,1869,11904,Tournament,1,2.00,https://www.fanduel.com/entry/CYUSPUZUF,
S1350081535,nba,2017/12/07,$10K Thu NBA Swat (3 Entries Max),$60k,279.50,,4600,11904,Tournament,1,0,https://www.fanduel.com/entry/CYGVDDNWJ,
S1350081356,nba,2017/12/07,$20K Thu NBA Dribbler (Single Entry),$60k,311.10,,2280,23809,Tournament,1,2.00,https://www.fanduel.com/entry/DIKZJXGHL,
S1349183453,nba,2017/12/06,$15K Wed NBA Block (Single Entry),$60k,336.80,,1692,8929,Tournament,2,4.00,https://www.fanduel.com/entry/AGTKYRQFM,
S1349183424,nba,2017/12/06,$10K Wed NBA Swat (3 Entries Max),$60k,306.10,,5126,11904,Tournament,1,0,https://www.fanduel.com/entry/BOZGDQYXQ,
S1349183426,nba,2017/12/06,$10K Wed NBA Swat (3 Entries Max),$60k,313.60,,4187,11904,Tournament,1,0,https://www.fanduel.com/entry/BJCHUGXVI,
S1349183427,nba,2017/12/06,$10K Wed NBA Swat (3 Entries Max),$60k,295.30,,6567,11904,Tournament,1,0,https://www.fanduel.com/entry/BIOKHPLXM,
S1349183359,nba,2017/12/06,$20K Wed NBA Dribbler (Single Entry),$60k,298.70,,10834,23809,Tournament,1,0,https://www.fanduel.com/entry/DLQLMTRJQ,
S1348711905,nfl,2017/12/10,NFL WEEK 14,$60k,133.82,,3,15,15 player league,10,28.00,https://www.fanduel.com/entry/AHVEUMLAS,
S1348670788,nfl,2017/12/10,Goffy57,$60k,128.12,,6,19,Tournament,0,0,https://www.fanduel.com/entry/BSEQVCEWS,
S1348670071,nfl,2017/12/10,First World Problem (NFL Contest 14),$60k,141.04,,2,11,11 player league,5,15.00,https://www.fanduel.com/entry/CBUXPPQFU,
S1348353842,nba,2017/12/05,$16K Tue NBA Block (Single Entry),$60k,283.30,,5677,9523,Tournament,2,0,https://www.fanduel.com/entry/BBPQHNILF,
S1348353808,nba,2017/12/05,$10K Tue NBA Swat (3 Entries Max),$60k,299.70,,4301,11904,Tournament,1,0,https://www.fanduel.com/entry/DXYFAWAXV,
S1348353809,nba,2017/12/05,$10K Tue NBA Swat (3 Entries Max),$60k,336.70,,570,11904,Tournament,1,4.00,https://www.fanduel.com/entry/DXKHOEOZZ,
S1348353810,nba,2017/12/05,$10K Tue NBA Swat (3 Entries Max),$60k,284.70,,6802,11904,Tournament,1,0,https://www.fanduel.com/entry/DWWKBNDCD,
S1348353742,nba,2017/12/05,$20K Tue NBA Dribbler (Single Entry),$60k,291.10,,11168,23809,Tournament,1,0,https://www.fanduel.com/entry/AVEULXAGX,
S1348353418,nfl,2017/12/10,$12K Sun NFL Snap ($12K Guaranteed_ Sun-Mon),$60k,145.62,,627,7143,Tournament,2,5.00,https://www.fanduel.com/entry/CXSYEJTVF,
S1348353412,nfl,2017/12/10,$12K Sun NFL Snap ($12K Guaranteed_ Sun-Mon),$60k,133.82,,1456,7143,Tournament,2,0,https://www.fanduel.com/entry/DBMGPBZGD,
S1348353413,nfl,2017/12/10,$12K Sun NFL Snap ($12K Guaranteed_ Sun-Mon),$60k,111.52,,3983,7143,Tournament,2,0,https://www.fanduel.com/entry/CWRDFAVZN,
S1348353414,nfl,2017/12/10,$12K Sun NFL Snap ($12K Guaranteed_ Sun-Mon),$60k,110.32,,4134,7143,Tournament,2,0,https://www.fanduel.com/entry/CVPIFRYDV,
S1348353417,nfl,2017/12/10,$12K Sun NFL Snap ($12K Guaranteed_ Sun-Mon),$60k,125.02,,2362,7143,Tournament,2,0,https://www.fanduel.com/entry/CYUTDSRQX,
S1348353333,nfl,2017/12/10,$6K Sun NFL Spike (Single Entry_ Sun-Mon),$60k,111.52,,877,1428,Tournament,5,0,https://www.fanduel.com/entry/EEWYKAERR,
S1348352970,nfl,2017/12/10,$25K Sun NFL Spike (Single Entry_ 1pm Only),$60k,124.94,,1435,5952,Tournament,5,0,https://www.fanduel.com/entry/DPJTGVIZJ,
S1348284830,nfl,2017/12/07,$12K Thu NFL Squib (Single Entry_ Thu-Mon),$60k,96.82,,8306,14285,Tournament,1,0,https://www.fanduel.com/entry/AQXOUVKKQ,
S1347855321,nfl,2017/12/10,$2_000 Prospect FDP Loyalty Free Play,$60k,128.12,,6210,39713,Tournament,0,0,https://www.fanduel.com/entry/DOVVFGCKX,
S1347749023,nfl,2017/12/10,$80K Sun NFL Spike (Single Entry),$60k,128.12,,3636,19047,Tournament,5,10.00,https://www.fanduel.com/entry/CGQAWUEJS,
S1347748985,nfl,2017/12/10,$25K Sun NFL Safety (Single Entry),$60k,141.04,,818,14881,Tournament,2,5.00,https://www.fanduel.com/entry/BCRLPPRWE,
S1347748928,nfl,2017/12/10,$100K Sun NFL Snap (30 Entries Max),$60k,91.92,,49773,59523,Tournament,2,0,https://www.fanduel.com/entry/DNGDQEIEE,
S1347748930,nfl,2017/12/10,$100K Sun NFL Snap (30 Entries Max),$60k,121.92,,16452,59523,Tournament,2,0,https://www.fanduel.com/entry/DMSGDMWGI,
S1347748931,nfl,2017/12/10,$100K Sun NFL Snap (30 Entries Max),$60k,115.14,,24074,59523,Tournament,2,0,https://www.fanduel.com/entry/DMEIQVKIM,
S1347748933,nfl,2017/12/10,$100K Sun NFL Snap (30 Entries Max),$60k,115.24,,23967,59523,Tournament,2,0,https://www.fanduel.com/entry/DPJTOWDVO,
S1347748934,nfl,2017/12/10,$100K Sun NFL Snap (30 Entries Max),$60k,151.24,,862,59523,Tournament,2,12.00,https://www.fanduel.com/entry/DOVWCERXS,
S1347748722,nfl,2017/12/10,$30K Sun NFL Squib (Single Entry),$60k,128.12,,6085,35714,Tournament,1,2.00,https://www.fanduel.com/entry/BTUJFCJFG,
S1347268110,nba,2017/12/04,$16K Mon NBA Block (Single Entry),$60k,282.80,,4282,9523,Tournament,2,0,https://www.fanduel.com/entry/BGYQTBBPS,
S1347268047,nba,2017/12/04,$10K Mon NBA Swat (3 Entries Max),$60k,259.80,,8382,11904,Tournament,1,0,https://www.fanduel.com/entry/ETIICRGOI,
S1347268052,nba,2017/12/04,$10K Mon NBA Swat (3 Entries Max),$60k,242.10,,10207,11904,Tournament,1,0,https://www.fanduel.com/entry/ESUKPZUQM,
S1347268054,nba,2017/12/04,$10K Mon NBA Swat (3 Entries Max),$60k,223,,11330,11904,Tournament,1,0,https://www.fanduel.com/entry/ESGNDIISQ,
S1347267839,nba,2017/12/04,$20K Mon NBA Dribbler (Single Entry),$60k,282.80,,9449,23809,Tournament,1,0,https://www.fanduel.com/entry/EZFGLXOSA,
S1345888481,nfl,2017/12/03,$2K Quest Free Play presented by Knightfall,$60k,92.02,,50810,64101,Tournament,0,0,https://www.fanduel.com/entry/EAPRYPCLD,
S1345636865,nba,2017/12/03,$15K Sun NBA Dribbler (Single Entry),$60k,281.20,,1729,17857,Tournament,1,2.00,https://www.fanduel.com/entry/AFDRGCVLL,
S1344412628,nba,2017/12/02,$15K Sat NBA Block (Single Entry),$60k,281.60,,4242,8929,Tournament,2,0,https://www.fanduel.com/entry/BUWEAWBLN,
S1344412603,nba,2017/12/02,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/BWZTZNXCX, voided
S1344412605,nba,2017/12/02,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/BVXZAEZHF, voided
S1344412607,nba,2017/12/02,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/BVKBNNNJJ, voided
S1344412534,nba,2017/12/02,$20K Sat NBA Dribbler (Single Entry),$60k,281.60,,10821,23718,Tournament,1,0,https://www.fanduel.com/entry/DUSUHZNKP,
S1344412466,nba,2017/12/02,$2K NBA Free Play presented by Cotto vs. Ali,$60k,281.60,,19063,45146,Tournament,0,0,https://www.fanduel.com/entry/DJMVCIBZR,
S1344038529,nfl,2017/12/03,My Loser Friends (NFL Contest 10),$60k,78.18,,6,6,6 player league,2,0,https://www.fanduel.com/entry/BZDIDAZMZ,
S1344038182,nfl,2017/12/03,First World Problem (NFL Contest 13),$60k,93.18,,11,11,11 player league,5,0,https://www.fanduel.com/entry/CXSWNUITH,
S1344037801,nfl,2017/12/03,No Alvin Kamara League,$60k,86.48,,18,18,Tournament,0,0,https://www.fanduel.com/entry/APVRYWLXT,
S1343529300,nba,2017/12/01,$15K Fri NBA Block (Single Entry),$60k,275.10,,4500,8929,Tournament,2,0,https://www.fanduel.com/entry/CXSWFEPYR,
S1343529288,nba,2017/12/01,$10K Fri NBA Swat (3 Entries Max),$60k,281.60,,5045,11904,Tournament,1,0,https://www.fanduel.com/entry/ELVPTNZTD,
S1343529289,nba,2017/12/01,$10K Fri NBA Swat (3 Entries Max),$60k,264.90,,7415,11904,Tournament,1,0,https://www.fanduel.com/entry/EPOYEGFEB,
S1343529290,nba,2017/12/01,$10K Fri NBA Swat (3 Entries Max),$60k,267.50,,7076,11904,Tournament,1,0,https://www.fanduel.com/entry/EPBAROTGF,
S1343528178,nba,2017/12/01,$20K Fri NBA Dribbler (Single Entry),$60k,275.10,,11242,23809,Tournament,1,0,https://www.fanduel.com/entry/DKONYHSPH,
S1342661628,nba,2017/11/30,$16K Thu NBA Block (Single Entry),$60k,284.50,,5495,9523,Tournament,2,0,https://www.fanduel.com/entry/CJHMJYKXE,
S1342661547,nba,2017/11/30,$10K Thu NBA Swat (3 Entries Max),$60k,286.20,,6252,11904,Tournament,1,0,https://www.fanduel.com/entry/EUXZJVZAW,
S1342661549,nba,2017/11/30,$10K Thu NBA Swat (3 Entries Max),$60k,283.20,,6804,11904,Tournament,1,0,https://www.fanduel.com/entry/EUKBXENDA,
S1342661551,nba,2017/11/30,$10K Thu NBA Swat (3 Entries Max),$60k,220.10,,11801,11904,Tournament,1,0,https://www.fanduel.com/entry/EYDKHWSNY,
S1342661435,nba,2017/11/30,$20K Thu NBA Dribbler (Single Entry),$60k,304.10,,5965,23809,Tournament,1,0,https://www.fanduel.com/entry/EHAMSKBEW,
S1341611575,nba,2017/11/29,$15K Wed NBA Block (Single Entry),$60k,250.70,,6969,8929,Tournament,2,0,https://www.fanduel.com/entry/DOHWRTJUO,
S1341611539,nba,2017/11/29,$15K Wed NBA Swat (3 Entries Max),$60k,250.70,,13740,17857,Tournament,1,0,https://www.fanduel.com/entry/DYMAYNCFQ,
S1341611541,nba,2017/11/29,$15K Wed NBA Swat (3 Entries Max),$60k,250.70,,13740,17857,Tournament,1,0,https://www.fanduel.com/entry/DXKFZEEJY,
S1341611543,nba,2017/11/29,$15K Wed NBA Swat (3 Entries Max),$60k,250.70,,13740,17857,Tournament,1,0,https://www.fanduel.com/entry/DWWIMMSMC,
S1341611465,nba,2017/11/29,$20K Wed NBA Dribbler (Single Entry),$60k,250.70,,18083,23809,Tournament,1,0,https://www.fanduel.com/entry/DDPUYIFLQ,
S1340847570,nfl,2017/12/03,NFL WEEK 13,$60k,63.62,,15,15,15 player league,10,0,https://www.fanduel.com/entry/EBRLONATA,
S1340593110,nba,2017/11/28,$18K Tue NBA Block (Single Entry),$60k,239.90,,8785,10714,Tournament,2,0,https://www.fanduel.com/entry/ANEECMBMW,
S1340593089,nba,2017/11/28,$10K Tue NBA Swat (3 Entries Max),$60k,259.60,,7011,11904,Tournament,1,0,https://www.fanduel.com/entry/EHOJTPFKS,
S1340593091,nba,2017/11/28,$10K Tue NBA Swat (3 Entries Max),$60k,249,,8561,11904,Tournament,1,0,https://www.fanduel.com/entry/EKTURPYXU,
S1340593093,nba,2017/11/28,$10K Tue NBA Swat (3 Entries Max),$60k,380.40,,1,11904,Tournament,1,1000.00,https://www.fanduel.com/entry/EJRZSHBCC,
S1340593068,nba,2017/11/28,$22K Tue NBA Dribbler (Single Entry),$60k,239.90,,21491,26190,Tournament,1,0,https://www.fanduel.com/entry/CWDDRAIBI,
S1340593039,nba,2017/11/28,$2K NBA Free Play presented by Cotto vs. Ali,$60k,235.80,,49554,58375,Tournament,0,0,https://www.fanduel.com/entry/DCNZNBVBM,
S1340591821,nfl,2017/11/30,$12K Thu NFL Squib (Single Entry_ Thu-Mon),$60k,89.20,,12190,14285,Tournament,1,0,https://www.fanduel.com/entry/CKXELIWQK,
S1340527958,nfl,2017/12/03,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,116.38,,3449,8929,Tournament,2,0,https://www.fanduel.com/entry/CSJVGAQTF,
S1340527961,nfl,2017/12/03,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,63.62,,8901,8929,Tournament,2,0,https://www.fanduel.com/entry/CRIAGRSXN,
S1340527954,nfl,2017/12/03,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,78.18,,8610,8929,Tournament,2,0,https://www.fanduel.com/entry/CYGTPKRVN,
S1340527956,nfl,2017/12/03,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,105.02,,5595,8929,Tournament,2,0,https://www.fanduel.com/entry/CXSWCTFXR,
S1340527957,nfl,2017/12/03,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,120.88,,2655,8929,Tournament,2,0,https://www.fanduel.com/entry/CXEYQBTZV,
S1340527853,nfl,2017/12/03,$8K Sun NFL Spike (Single Entry_ Sun-Mon),$60k,126.96,,368,1904,Tournament,5,0,https://www.fanduel.com/entry/ALOLQAMXN,
S1340527061,nfl,2017/12/03,$30K Sun NFL Spike (Single Entry_ 1pm Only),$60k,68.42,,6861,7142,Tournament,5,0,https://www.fanduel.com/entry/EVZTYLFXR,
S1339757591,nfl,2017/12/03,$80K Sun NFL Spike (Single Entry Series Presented by RotoGrinders),$60k,86.48,,16619,19047,Tournament,5,0,https://www.fanduel.com/entry/FCYOIKQOK,
S1339757549,nfl,2017/12/03,NFL tournament,$60k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/ASNGASOHI, voided
S1339757466,nfl,2017/12/03,$25K Sun NFL Safety (Single Entry),$60k,86.48,,13006,14881,Tournament,2,0,https://www.fanduel.com/entry/DTDARKYCS,
S1339757441,nfl,2017/12/03,$110K Sun NFL Snap (30 Entries Max),$60k,95.38,,47486,65476,Tournament,2,0,https://www.fanduel.com/entry/AVSQYPOVU,
S1339757444,nfl,2017/12/03,$110K Sun NFL Snap (30 Entries Max),$60k,93.18,,50052,65476,Tournament,2,0,https://www.fanduel.com/entry/AZLZJHUGS,
S1339757438,nfl,2017/12/03,$110K Sun NFL Snap (30 Entries Max),$60k,92.02,,51310,65476,Tournament,2,0,https://www.fanduel.com/entry/AXIJKPYPI,
S1339757439,nfl,2017/12/03,$110K Sun NFL Snap (30 Entries Max),$60k,80.22,,60875,65476,Tournament,2,0,https://www.fanduel.com/entry/AWULXYMRM,
S1339757440,nfl,2017/12/03,$110K Sun NFL Snap (30 Entries Max),$60k,103.08,,37588,65476,Tournament,2,0,https://www.fanduel.com/entry/AWGOLHATQ,
S1339757378,nfl,2017/12/03,$35K Sun NFL Squib (Single Entry),$60k,94.98,,31230,41666,Tournament,1,0,https://www.fanduel.com/entry/ESGMOZMFM,
S1339620742,nba,2017/11/27,$15K Mon NBA Block (Single Entry),$60k,295.70,,770,8929,Tournament,2,4.00,https://www.fanduel.com/entry/CXSXDDHYM,
S1339620717,nba,2017/11/27,$10K Mon NBA Swat (3 Entries Max),$60k,239.70,,10156,11904,Tournament,1,0,https://www.fanduel.com/entry/CCWRCUSFW,
S1339620718,nba,2017/11/27,$10K Mon NBA Swat (3 Entries Max),$60k,275.90,,3848,11904,Tournament,1,0,https://www.fanduel.com/entry/CCITQDGIA,
S1339620719,nba,2017/11/27,$10K Mon NBA Swat (3 Entries Max),$60k,294.10,,1324,11904,Tournament,1,2.50,https://www.fanduel.com/entry/CBUWDLUKE,
S1339620594,nba,2017/11/27,$20K Mon NBA Dribbler (Single Entry),$60k,295.70,,2106,23809,Tournament,1,2.00,https://www.fanduel.com/entry/BKEBBHRDG,
S1338651340,nfl,2017/11/26,$1K Sun NFL Small Squib (Single Entry),$60k,83.76,,1109,1190,Tournament,1,0,https://www.fanduel.com/entry/EICIDMSOT,
S1338321672,nfl,2017/11/26,50/50 Contest ($25 - Top 50% Win) (Main),$60k,100.82,,92,100,Tournament,25,0,https://www.fanduel.com/entry/EICIEQODW,
S1337776137,nfl,2017/11/26,FFFFL Week 13,$60k,100.82,,18,20,Tournament,0,0,https://www.fanduel.com/entry/EKFXEUTYJ,
S1337767343,nba,2017/11/26,$5K Sun NBA Swat (3 Entries Max),$60k,265,,2447,5952,Tournament,1,0,https://www.fanduel.com/entry/DYZYDOXWN,
S1337767345,nba,2017/11/26,$5K Sun NBA Swat (3 Entries Max),$60k,265,,2447,5952,Tournament,1,0,https://www.fanduel.com/entry/ECTGOHDHL,
S1337767346,nba,2017/11/26,$5K Sun NBA Swat (3 Entries Max),$60k,265,,2447,5952,Tournament,1,0,https://www.fanduel.com/entry/ECFJBPRJP,
S1337767229,nba,2017/11/26,$8K Sun NBA Block (Single Entry),$60k,265,,2046,4761,Tournament,2,0,https://www.fanduel.com/entry/AWGNOAZLD,
S1337767120,nba,2017/11/26,$12K Sun NBA Dribbler (Single Entry),$60k,265,,5745,14285,Tournament,1,0,https://www.fanduel.com/entry/CRVXXUUBL,
S1336684691,nba,2017/11/25,$15K Sat NBA Block (Single Entry),$60k,257.80,,7829,8929,Tournament,2,0,https://www.fanduel.com/entry/AOFZZIMND,
S1336684657,nba,2017/11/25,$10K Sat NBA Swat (3 Entries Max),$60k,257.80,,10386,11904,Tournament,1,0,https://www.fanduel.com/entry/CAFDPAAQF,
S1336684658,nba,2017/11/25,$10K Sat NBA Swat (3 Entries Max),$60k,257.80,,10386,11904,Tournament,1,0,https://www.fanduel.com/entry/BZRGCIOSJ,
S1336684659,nba,2017/11/25,$10K Sat NBA Swat (3 Entries Max),$60k,257.80,,10386,11904,Tournament,1,0,https://www.fanduel.com/entry/CDKONAUDH,
S1336684288,nba,2017/11/25,$20K Sat NBA Dribbler (Single Entry),$60k,257.80,,20246,23809,Tournament,1,0,https://www.fanduel.com/entry/EMJOBLHTD,
S1335927739,nfl,2017/11/26,Post turkey day duel!,$60k,100.82,,11,15,15 player league,10,0,https://www.fanduel.com/entry/DKONXLIWV,
S1335368493,nfl,2017/11/23,50/50 Contest ($25 - Top 50% Win) (Thu Only),$60k,122.28,,26,100,Tournament,25,45.00,https://www.fanduel.com/entry/EAPRGYMAR,
S1334592691,nba,2017/11/24,$15K Fri NBA Block (Single Entry),$60k,221.80,,8625,8929,Tournament,2,0,https://www.fanduel.com/entry/BEUZURUOR,
S1334592654,nba,2017/11/24,$10K Fri NBA Swat (3 Entries Max),$60k,221.80,,11480,11904,Tournament,1,0,https://www.fanduel.com/entry/DAYHRDBCV,
S1334592655,nba,2017/11/24,$10K Fri NBA Swat (3 Entries Max),$60k,221.80,,11480,11904,Tournament,1,0,https://www.fanduel.com/entry/DAKKELPEZ,
S1334592657,nba,2017/11/24,$10K Fri NBA Swat (3 Entries Max),$60k,221.80,,11480,11904,Tournament,1,0,https://www.fanduel.com/entry/CZWMRUDHD,
S1334592459,nba,2017/11/24,$20K Fri NBA Dribbler (Single Entry),$60k,221.80,,22850,23809,Tournament,1,0,https://www.fanduel.com/entry/ALOMGJOPP,
S1334100506,nfl,2017/11/23,Turkey Day Debacle,$60k,122.28,,9,20,Tournament,0,0,https://www.fanduel.com/entry/EVLWJIJRP,
S1333883984,nfl,2017/11/23,Turkey Tourney,$60k,119.28,,1,6,6 player league,2,10.80,https://www.fanduel.com/entry/EYDKKPOIY,
S1333318563,nfl,2017/11/26,My Loser Friends (NFL Contest 9),$60k,120.94,,2,6,6 player league,2,0,https://www.fanduel.com/entry/AHHFSYHGJ,
S1333318396,nfl,2017/11/26,First World Problem (NFL Contest 12),$60k,118.02,,4,11,11 player league,5,0,https://www.fanduel.com/entry/ALOLQTDKZ,
S1332987419,nba,2017/11/22,$15K Wed NBA Block (Single Entry),$60k,293.10,,5010,8929,Tournament,2,0,https://www.fanduel.com/entry/ADNXFQYUW,
S1332987400,nba,2017/11/22,$10K Wed NBA Swat (3 Entries Max),$60k,231.70,,11295,11904,Tournament,1,0,https://www.fanduel.com/entry/EGMOSCJES,
S1332987401,nba,2017/11/22,$10K Wed NBA Swat (3 Entries Max),$60k,286.40,,7047,11904,Tournament,1,0,https://www.fanduel.com/entry/EFYRFKXGW,
S1332987403,nba,2017/11/22,$10K Wed NBA Swat (3 Entries Max),$60k,314.40,,4114,11904,Tournament,1,0,https://www.fanduel.com/entry/EFKTSTLJA,
S1332987347,nba,2017/11/22,$20K Wed NBA Dribbler (Single Entry),$60k,293.10,,11480,23809,Tournament,1,0,https://www.fanduel.com/entry/CHRTKECCS,
S1332984922,nba,2017/11/21,$7K Tue NBA Dribbler (Single Entry_ Tue-Wed),$60k,246,,7069,8333,Tournament,1,0,https://www.fanduel.com/entry/CAFCQEYTA,
S1332847360,nfl,2017/11/26,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,118.02,,4558,8929,Tournament,2,0,https://www.fanduel.com/entry/AFRNJQTMU,
S1332847362,nfl,2017/11/26,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,91.42,,7745,8929,Tournament,2,0,https://www.fanduel.com/entry/AEPSKHVRC,
S1332847363,nfl,2017/11/26,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,114.72,,5040,8929,Tournament,2,0,https://www.fanduel.com/entry/AIJAVABCA,
S1332847356,nfl,2017/11/26,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,88.32,,8018,8929,Tournament,2,0,https://www.fanduel.com/entry/ALAOGJIRG,
S1332847357,nfl,2017/11/26,$15K Sun NFL Snap ($15K Guaranteed_ Sun-Mon),$60k,113.06,,5261,8929,Tournament,2,0,https://www.fanduel.com/entry/AGFKWIFKQ,
S1332847266,nfl,2017/11/26,$8K Sun NFL Spike (Single Entry_ Sun-Mon),$60k,100.82,,1461,1904,Tournament,5,0,https://www.fanduel.com/entry/BDTEHSQVG,
S1332846639,nfl,2017/11/26,$30K Sun NFL Spike (Single Entry_ 1pm Only),$60k,92.18,,6239,7142,Tournament,5,0,https://www.fanduel.com/entry/CDYLEXOQY,
S1332263751,nfl,2017/11/26,$100K Sun NFL Spike (Single Entry Series Presented by RotoGrinders),$60k,100.82,,18758,23809,Tournament,5,0,https://www.fanduel.com/entry/AOFZAYPLX,
S1332263579,nfl,2017/11/26,$20K Sun NFL Safety (Single Entry),$60k,100.82,,9280,11904,Tournament,2,0,https://www.fanduel.com/entry/CTLQEUQPL,
S1332263457,nfl,2017/11/26,$100K Sun NFL Snap (25 Entries Max),$60k,120.94,,28789,59523,Tournament,2,0,https://www.fanduel.com/entry/BTGJHTLSJ,
S1332263459,nfl,2017/11/26,$100K Sun NFL Snap (25 Entries Max),$60k,120.92,,28805,59523,Tournament,2,0,https://www.fanduel.com/entry/BOLFXSILT,
S1332263461,nfl,2017/11/26,$100K Sun NFL Snap (25 Entries Max),$60k,133.18,,18154,59523,Tournament,2,0,https://www.fanduel.com/entry/BNXILAWNX,
S1332263462,nfl,2017/11/26,$100K Sun NFL Snap (25 Entries Max),$60k,83.22,,55765,59523,Tournament,2,0,https://www.fanduel.com/entry/BNJKYJKQB,
S1332263465,nfl,2017/11/26,$100K Sun NFL Snap (25 Entries Max),$60k,124.78,,25290,59523,Tournament,2,0,https://www.fanduel.com/entry/BQAYJSSFH,
S1332263302,nfl,2017/11/26,$2K Quest Free Play presented by Knightfall,$60k,124.54,,48916,124373,Tournament,0,0,https://www.fanduel.com/entry/BEUZIQPCB,
S1332263144,nfl,2017/11/26,$35K Sun NFL Squib (Single Entry),$60k,100.82,,32319,41666,Tournament,1,0,https://www.fanduel.com/entry/DCACEKTLX,
S1332130085,nfl,2017/11/23,$20K Thu NFL Safety (Single Entry_ Thu Only),$60k,122.28,,3392,11904,Tournament,2,0,https://www.fanduel.com/entry/DLQIZQVOD,
S1332129795,nfl,2017/11/23,$125K Thu NFL Sweet Potato Dive ($125K Guaranteed_ Thu Only),$60k,89.66,,117307,148809,Tournament,1,0,https://www.fanduel.com/entry/AUQVDIEDF,
S1332129804,nfl,2017/11/23,$125K Thu NFL Sweet Potato Dive ($125K Guaranteed_ Thu Only),$60k,84.18,,126556,148809,Tournament,1,0,https://www.fanduel.com/entry/ENLIIKYHN,
S1332129805,nfl,2017/11/23,$125K Thu NFL Sweet Potato Dive ($125K Guaranteed_ Thu Only),$60k,119.28,,45814,148809,Tournament,1,0,https://www.fanduel.com/entry/EMXKVTMJR,
S1332129816,nfl,2017/11/23,$125K Thu NFL Sweet Potato Dive ($125K Guaranteed_ Thu Only),$60k,87.88,,120473,148809,Tournament,1,0,https://www.fanduel.com/entry/ELVPWKONZ,
S1332129789,nfl,2017/11/23,$125K Thu NFL Sweet Potato Dive ($125K Guaranteed_ Thu Only),$60k,109.58,,69392,148809,Tournament,1,0,https://www.fanduel.com/entry/AVESPZQBB,
S1332128968,nfl,2017/11/23,$30K Thu NFL Squib (Single Entry_ Thu Only),$60k,122.28,,10294,35714,Tournament,1,0,https://www.fanduel.com/entry/EREQTVULN,
S1331837221,nba,2017/11/20,$15K Mon NBA Block (Single Entry),$60k,236.70,,8055,8929,Tournament,2,0,https://www.fanduel.com/entry/BDFHPGYLB,
S1331837199,nba,2017/11/20,$10K Mon NBA Swat (3 Entries Max),$60k,264.10,,8001,11904,Tournament,1,0,https://www.fanduel.com/entry/BJQDKXGPJ,
S1331837201,nba,2017/11/20,$10K Mon NBA Swat (3 Entries Max),$60k,230.50,,11010,11904,Tournament,1,0,https://www.fanduel.com/entry/BJCFYFURN,
S1331837202,nba,2017/11/20,$10K Mon NBA Swat (3 Entries Max),$60k,296.80,,3705,11904,Tournament,1,0,https://www.fanduel.com/entry/BIOILOITR,
S1331837143,nba,2017/11/20,$22K Mon NBA Dribbler (Single Entry),$60k,253.20,,20242,26190,Tournament,1,0,https://www.fanduel.com/entry/EYRIFTAEP,
S1331483586,nfl,2017/11/19,$2K Sun NFL Small Spike (Single Entry),$60k,130.06,,166,476,Tournament,5,0,https://www.fanduel.com/entry/APHUBHPTT,
