Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1532671234,nfl,2018/09/30,NFL tournament,$60k,,,0,,Cancelled,3,0,https://www.fanduel.com/entry/CMMGHOBJX, voided
S1532671235,nfl,2018/09/30,NFL tournament,$60k,,,0,,Cancelled,3,0,https://www.fanduel.com/entry/CQFOSGGUV, voided
S1532671237,nfl,2018/09/30,NFL tournament,$60k,,,0,,Cancelled,3,0,https://www.fanduel.com/entry/CPDTSXIZD, voided
S1532671145,nfl,2018/09/30,,$60k,132,,20270,35714,Tournament,5,0,https://www.fanduel.com/entry/CXEIAZFSV,
S1532671101,nfl,2018/09/30,$80K Sun NFL Safety (Single Entry),$60k,142.52,,17754,46711,Tournament,2,0,https://www.fanduel.com/entry/BANCRSUIF,
S1532670834,nfl,2018/09/30,$40K Sun NFL Squib (Single Entry),$60k,127.72,,28630,47619,Tournament,1,0,https://www.fanduel.com/entry/EIBQREDBP,
S1532271899,nfl,2018/09/24,$6K Mon NFL Spike (Single Entry),$60k,119.38,,870,1428,Tournament,5,0,https://www.fanduel.com/entry/DMDPQQFVN,
S1532265467,nfl,2018/09/23,$9K Sun NFL Spike (Single Entry),$60k,107.08,,634,2142,Tournament,5,0,https://www.fanduel.com/entry/FDLUGTHTB,
S1531950168,nfl,2018/09/23,$5K Sun NFL Snap (20 Entries Max_ Sun-Mon),$60k,117.14,,1042,2975,Tournament,2,0,https://www.fanduel.com/entry/DQKVPLEQQ,
S1530911257,nfl,2018/09/23,NFL 100 player league (Main),$60k,,,0,,Cancelled,25,0,https://www.fanduel.com/entry/EKFGKVLQE, voided
S1530911124,nfl,2018/09/23,50/50 Contest ($25 - Top 50% Win) (Main),$60k,122.44,,45,100,Tournament,25,45.00,https://www.fanduel.com/entry/DBZLFSJZK,
S1530413468,nfl,2018/09/23,RAFFduel week 3! ,$60k,117.14,,12,20,20 player league,10,0,https://www.fanduel.com/entry/CNAEGOETZ,
S1529420548,nfl,2018/09/23,$50K Sun NFL Pardon My Take Leaderboard Series (Single Entry),$60k,122.44,,1779,5882,Tournament,10,0,https://www.fanduel.com/entry/ATOKFNGCS,
S1529420136,nfl,2018/09/23,$1K NFL Free Play presented by RotoQL,$60k,129.30,,19421,113984,Tournament,0,0,https://www.fanduel.com/entry/CEZQIUUFE,
S1529420104,nfl,2018/09/23,$4K NFL Free Play presented by The Bouqs Co.,$60k,86.80,,143454,169865,Tournament,0,0,https://www.fanduel.com/entry/EJRJZOEPA,
S1529420007,nfl,2018/09/23,$1K NFL Free Play presented by Dash,$60k,106.20,,90287,178433,Tournament,0,0,https://www.fanduel.com/entry/CISYTMZQC,
S1529109624,mlb,2018/09/21,$5K Fri MLB Bunt (Single Entry),$35k,42.70,,5944,5952,Tournament,1,0,https://www.fanduel.com/entry/EBCXQTLDB,
S1528688111,cfb,2018/09/22,$8K Sat CFB Fight Song,$60k,168.34,,1,2210,Tournament,4,1000.00,https://www.fanduel.com/entry/BGXYGERFU,
S1528684998,cfb,2018/09/22,50/50 Contest ($5 - Top 50% Win) (Main),$60k,133.68,,26,100,Tournament,5,9.00,https://www.fanduel.com/entry/AOTFOTYZY,
S1528684954,cfb,2018/09/22,50/50 Contest ($5 - Top 50% Win) (Main),$60k,133.68,,27,100,Tournament,5,9.00,https://www.fanduel.com/entry/CGPHNKJJM,
S1528684536,cfb,2018/09/22,$3K Sat CFB Flea Flicker (Single Entry),$60k,84.44,,314,1785,Tournament,2,4.00,https://www.fanduel.com/entry/BDSNFLBTA,
S1528684169,cfb,2018/09/22,$10K Sat CFB Fight Song,$60k,78.46,,1113,1984,Tournament,6,0,https://www.fanduel.com/entry/CEZPBRLNE,
S1528684021,cfb,2018/09/22,$2K Sat CFB Helmet Sticker (Single Entry),$60k,69.88,,1669,2380,Tournament,1,0,https://www.fanduel.com/entry/AEBDVMNPQ,
S1528683313,cfb,2018/09/22,$5K Sat CFB Fight Song,$60k,122.86,,155,992,Tournament,6,12.00,https://www.fanduel.com/entry/ABJQPLFBE,
S1528683214,cfb,2018/09/22,$1K Sat CFB Helmet Sticker (Single Entry),$60k,107.98,,393,1190,Tournament,1,0,https://www.fanduel.com/entry/APHDGXCXE,
S1528683094,cfb,2018/09/22,$8K Sat CFB Fight Song,$60k,60.64,,1752,2210,Tournament,4,0,https://www.fanduel.com/entry/CEZPHGWLE,
S1528683064,cfb,2018/09/22,$8K Sat CFB Fight Song,$60k,109.06,,432,2210,Tournament,4,8.00,https://www.fanduel.com/entry/DOHFLPCZA,
S1528682970,cfb,2018/09/22,$10K Sat CFB Fight Song ($1_000 to 1st),$60k,133.68,,378,3968,Tournament,3,8.00,https://www.fanduel.com/entry/CPRRAOHVM,
S1528682971,cfb,2018/09/22,$10K Sat CFB Fight Song ($1_000 to 1st),$60k,133.68,,378,3968,Tournament,3,8.00,https://www.fanduel.com/entry/CPDTNWVXQ,
S1528682896,cfb,2018/09/22,$4K Sat CFB Helmet Sticker (3 Entries Max),$60k,133.68,,320,4761,Tournament,1,2.00,https://www.fanduel.com/entry/BGKAWGBHQ,
S1528682834,cfb,2018/09/22,$4K Sat CFB Helmet Sticker (3 Entries Max),$60k,133.68,,320,4761,Tournament,1,2.00,https://www.fanduel.com/entry/BOYMQZJZE,
S1528682753,cfb,2018/09/22,$4K Sat CFB Helmet Sticker (3 Entries Max),$60k,133.68,,320,4761,Tournament,1,2.00,https://www.fanduel.com/entry/BSDXPADMG,
S1528682646,cfb,2018/09/22,$3K Sat CFB Five Star (Single Entry),$60k,133.68,,82,714,Tournament,5,15.00,https://www.fanduel.com/entry/CCVZIWMRA,
S1528682530,cfb,2018/09/21,$3K Fri CFB Fight Song,$60k,98.54,,898,1190,Tournament,3,0,https://www.fanduel.com/entry/DTQGILLCC,
S1527772049,nfl,2018/09/20,$25K Thu NFL Dive,$60k,36.92,,19871,29761,Tournament,1,0,https://www.fanduel.com/entry/CZWFBADGQ,
S1527772008,nfl,2018/09/20,$3K NFL Free Play presented by The Bouqs Co.,$60k,36.92,,103390,149445,Tournament,0,0,https://www.fanduel.com/entry/DUSLATVEU,
S1527615183,epl,2018/09/22,$1K Sat EPL Equalizer,$60k,94.30,,878,1190,Tournament,1,0,https://www.fanduel.com/entry/CZIICNVBU,
S1527615185,epl,2018/09/22,$1K Sat EPL Equalizer,$60k,98.30,,823,1190,Tournament,1,0,https://www.fanduel.com/entry/DDBQNGAMS,
S1527615189,epl,2018/09/22,$1K Sat EPL Equalizer,$60k,74.40,,1094,1190,Tournament,1,0,https://www.fanduel.com/entry/DCNTAOOOW,
S1527606262,epl,2018/09/22,$1K Sat EPL Corner Kick (Single Entry),$60k,120,,236,595,Tournament,2,0,https://www.fanduel.com/entry/BIOBDCPPI,
S1527530716,mlb,2018/09/20,$3K Thu MLB Stolen Base (Single Entry),$35k,141.70,,974,1785,Tournament,2,0,https://www.fanduel.com/entry/CPSBOPXHB,
S1527530638,mlb,2018/09/20,$2K Thu MLB Sac Fly (3 Entries Max),$35k,133,,1489,2380,Tournament,1,0,https://www.fanduel.com/entry/ESGFHCQVJ,
S1527530641,mlb,2018/09/20,$2K Thu MLB Sac Fly (3 Entries Max),$35k,109.20,,1953,2380,Tournament,1,0,https://www.fanduel.com/entry/DERJFKSYT,
S1527530647,mlb,2018/09/20,$2K Thu MLB Sac Fly (3 Entries Max),$35k,169.20,,658,2380,Tournament,1,0,https://www.fanduel.com/entry/DHIWQUANZ,
S1527529405,mlb,2018/09/20,$3K Thu MLB Bunt (Single Entry),$35k,116.70,,2684,3571,Tournament,1,0,https://www.fanduel.com/entry/CMMQRLNLR,
S1527420504,mlb,2018/09/19,$250 MLB Small Bunt,$35k,58.30,,245,297,Tournament,1,0,https://www.fanduel.com/entry/ALAHQDDUJ,
S1527420246,mlb,2018/09/19,$500 MLB Stolen Base (Single Entry),$35k,176.80,,1,297,Tournament,2,60.00,https://www.fanduel.com/entry/DFTDXWRJH,
S1527410418,mlb,2018/09/19,$5K Wed MLB Bunt (Single Entry),$35k,117.30,,1547,5952,Tournament,1,0,https://www.fanduel.com/entry/EYRBBSWJT,
S1527082410,nfl,2018/09/23,$40K Sun NFL Spike (Single Entry),$60k,114.74,,3989,9523,Tournament,5,0,https://www.fanduel.com/entry/DOVNKPKZI,
S1527043346,nfl,2018/09/23,$10K Sun NFL Spike (Single Entry),$60k,129.64,,393,2381,Tournament,5,10.00,https://www.fanduel.com/entry/AJKOVYGBR,
S1526635808,ucl,2018/09/19,$1K Wed UCL Equalizer,$60k,87.90,,1058,1190,Tournament,1,0,https://www.fanduel.com/entry/DQZDCZEZX,
S1526635810,ucl,2018/09/19,$1K Wed UCL Equalizer,$60k,87.90,,1058,1190,Tournament,1,0,https://www.fanduel.com/entry/DQLFQHTCB,
S1526635617,ucl,2018/09/19,$1K Wed UCL Corner Kick (Single Entry),$60k,87.90,,532,595,Tournament,2,0,https://www.fanduel.com/entry/AWGGVYIEB,
S1526634213,ucl,2018/09/19,$2K Wed UCL Wonder Strike,$60k,105.80,,397,595,Tournament,4,0,https://www.fanduel.com/entry/DGHBKVPEN,
S1526389763,ucl,2018/09/18,20-Player Contest ($1 - Top 3 Win),$60k,117.20,,16,20,20 player league,1,0,https://www.fanduel.com/entry/FENYVXRDL,
S1526386832,ucl,2018/09/18,UCL Salary Cap 60k Tue Sep 18th (Early Only),$60k,117.20,,17,20,Tournament,0,0,https://www.fanduel.com/entry/CSXLSZVCV,
S1526324703,nfl,2018/09/23,(FREE) Hess reigns supreme in week 2,$60k,129.64,,5,19,Tournament,0,0,https://www.fanduel.com/entry/DFTDNRYEG,
S1526092941,mlb,2018/09/18,$3K Tue MLB Sac Fly (3 Entries Max),$35k,82.20,,2926,3571,Tournament,1,0,https://www.fanduel.com/entry/DNFVCWXQV,
S1526092942,mlb,2018/09/18,$3K Tue MLB Sac Fly (3 Entries Max),$35k,117.30,,1245,3571,Tournament,1,0,https://www.fanduel.com/entry/DMRXQFLSZ,
S1526092939,mlb,2018/09/18,$3K Tue MLB Sac Fly (3 Entries Max),$35k,136,,447,3571,Tournament,1,2.00,https://www.fanduel.com/entry/DSOVZPMVH,
S1526092840,mlb,2018/09/18,$5K Tue MLB Bunt (Single Entry),$35k,167.30,,37,5952,Tournament,1,10.00,https://www.fanduel.com/entry/EOMWZHAJP,
S1526090695,nfl,2018/09/23,$70K Sun NFL Snap (20 Entries Max),$60k,112,,15972,41667,Tournament,2,0,https://www.fanduel.com/entry/EFKNOHACV,
S1526090698,nfl,2018/09/23,$70K Sun NFL Snap (20 Entries Max),$60k,109.24,,18009,41667,Tournament,2,0,https://www.fanduel.com/entry/EAPKEFWWF,
S1526090699,nfl,2018/09/23,$70K Sun NFL Snap (20 Entries Max),$60k,103.48,,22342,41667,Tournament,2,0,https://www.fanduel.com/entry/EABMROKYJ,
S1526090628,nfl,2018/09/23,$40K Sun NFL Spike (Single Entry),$60k,91.66,,7249,9523,Tournament,5,0,https://www.fanduel.com/entry/DMEAANRYF,
S1525634889,ucl,2018/09/18,$1K Tue UCL Equalizer,$60k,107.90,,449,1190,Tournament,1,0,https://www.fanduel.com/entry/CEZZYITUU,
S1525634886,ucl,2018/09/18,$1K Tue UCL Equalizer,$60k,97.10,,648,1190,Tournament,1,0,https://www.fanduel.com/entry/CFNXLAFSQ,
S1525634771,ucl,2018/09/18,$1K Tue UCL Corner Kick (Single Entry),$60k,119.80,,139,595,Tournament,2,0,https://www.fanduel.com/entry/FCYHDODCI,
S1525421744,nfl,2018/09/23,$125K Sun NFL Snap ($10K to 1st),$60k,127.06,,12193,49603,Tournament,3,6.00,https://www.fanduel.com/entry/AQXGPHJBF,
S1525421746,nfl,2018/09/23,$125K Sun NFL Snap ($10K to 1st),$60k,112.46,,23986,49603,Tournament,3,0,https://www.fanduel.com/entry/AQJJCPXDJ,
S1525421748,nfl,2018/09/23,$125K Sun NFL Snap ($10K to 1st),$60k,105.18,,31021,49603,Tournament,3,0,https://www.fanduel.com/entry/APVLPYLFN,
S1525421750,nfl,2018/09/23,$125K Sun NFL Snap ($10K to 1st),$60k,86.80,,44690,49603,Tournament,3,0,https://www.fanduel.com/entry/APHODGZHR,
S1525421751,nfl,2018/09/23,$125K Sun NFL Snap ($10K to 1st),$60k,106.20,,30034,49603,Tournament,3,0,https://www.fanduel.com/entry/AKMKTFWBB,
S1525421415,nfl,2018/09/23,$30K Sun NFL Flea Flicker (5 Entries Max),$60k,106.30,,3338,5042,Tournament,7,0,https://www.fanduel.com/entry/DNFVIIPQP,
S1525421417,nfl,2018/09/23,$30K Sun NFL Flea Flicker (5 Entries Max),$60k,107.94,,3182,5042,Tournament,7,0,https://www.fanduel.com/entry/DMRXVRDST,
S1525421418,nfl,2018/09/23,$30K Sun NFL Flea Flicker (5 Entries Max),$60k,114.14,,2561,5042,Tournament,7,0,https://www.fanduel.com/entry/DPXITRXFV,
S1525421420,nfl,2018/09/23,$30K Sun NFL Flea Flicker (5 Entries Max),$60k,108.24,,3145,5042,Tournament,7,0,https://www.fanduel.com/entry/DPJLHALHZ,
S1525421421,nfl,2018/09/23,$30K Sun NFL Flea Flicker (5 Entries Max),$60k,124.92,,1631,5042,Tournament,7,0,https://www.fanduel.com/entry/DOVNUIZKD,
S1525421226,nfl,2018/09/23,$35K Sun NFL Three And Out (3 Entries Max),$60k,121.66,,4758,13889,Tournament,3,0,https://www.fanduel.com/entry/AZZPWSDQP,
S1525421227,nfl,2018/09/23,$35K Sun NFL Three And Out (3 Entries Max),$60k,100.16,,10229,13889,Tournament,3,0,https://www.fanduel.com/entry/BDSYHKJBN,
S1525421229,nfl,2018/09/23,$35K Sun NFL Three And Out (3 Entries Max),$60k,92.16,,11788,13889,Tournament,3,0,https://www.fanduel.com/entry/BDFAUSXDR,
S1525421101,nfl,2018/09/23,$110K Sun NFL Spike (Single Entry),$60k,122.44,,7371,26190,Tournament,5,0,https://www.fanduel.com/entry/BOYXNYEED,
S1525420952,nfl,2018/09/23,$75K Sun NFL Safety (Single Entry),$60k,129.30,,8109,44642,Tournament,2,4.00,https://www.fanduel.com/entry/AOTQRASFR,
S1525417704,nfl,2018/09/17,$7K Mon NFL Spike (Single Entry),$60k,105.10,,418,1666,Tournament,5,0,https://www.fanduel.com/entry/DBZUYODKU,
S1525209297,mlb,2018/09/17,$3K Mon MLB Bunt (Single Entry),$35k,125.60,,1123,3571,Tournament,1,0,https://www.fanduel.com/entry/ACLVKBGJN,
S1525196231,ucl,UCL tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DMRXGLXJZ, voided
S1525196220,ucl,UCL tournament,$60k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/EPOROSQXR, voided
S1525196165,ucl,UCL tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/CXESCZPUL, voided
S1525087255,nfl,2018/09/16,$6K Sun NFL BIG $2 Double Up (Top 1_500 Win),$60k,102.90,,831,3448,Tournament,2,4.00,https://www.fanduel.com/entry/BUVUQQBKJ,
S1523999583,nfl,2018/09/16,$10K Sun NFL Snap (25 Entries Max),$60k,127.28,,2564,5952,Tournament,2,0,https://www.fanduel.com/entry/CLYTGUGRP,
S1523862862,nfl,2018/09/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,155.34,,4,100,Tournament,10,18.00,https://www.fanduel.com/entry/DKAKIDXUH,
S1523862441,nfl,2018/09/16,$10K Sun NFL Snap (20 Entries Max),$60k,109.94,,4697,5952,Tournament,2,0,https://www.fanduel.com/entry/EBRFKEICP,
S1523862445,nfl,2018/09/16,$10K Sun NFL Snap (20 Entries Max),$60k,147.50,,691,5952,Tournament,2,4.00,https://www.fanduel.com/entry/EBDHXMWET,
S1523862450,nfl,2018/09/16,$10K Sun NFL Snap (20 Entries Max),$60k,116.62,,3943,5952,Tournament,2,0,https://www.fanduel.com/entry/EJDWFZXUH,
S1523659245,nfl,2018/09/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,155.34,,3,100,Tournament,25,45.00,https://www.fanduel.com/entry/EFYLGVISS,
S1521732936,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.44,,210955,479042,Tournament,0.25,0,https://www.fanduel.com/entry/DHIWBWGAU,
S1521717840,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.04,,159369,479042,Tournament,0.25,0,https://www.fanduel.com/entry/AJKPFRUKA,
S1521644867,cfb,2018/09/15,$2K Sat CFB Flea Flicker (Single Entry),$60k,126.30,,89,1190,Tournament,2,6.00,https://www.fanduel.com/entry/BDSYBRFCN,
S1521644188,cfb,2018/09/15,$500 Sat CFB Spring Game,$60k,108.86,,862,2395,Tournament,0.25,0,https://www.fanduel.com/entry/BMHJWRZRH,
S1521644189,cfb,2018/09/15,$500 Sat CFB Spring Game,$60k,125.40,,353,2395,Tournament,0.25,0.50,https://www.fanduel.com/entry/BLTMKANTL,
S1521644185,cfb,2018/09/15,$500 Sat CFB Spring Game,$60k,142.88,,167,2395,Tournament,0.25,0.60,https://www.fanduel.com/entry/BJBYYRGEF,
S1521644186,cfb,2018/09/15,$500 Sat CFB Spring Game,$60k,94.88,,1365,2395,Tournament,0.25,0,https://www.fanduel.com/entry/BIOBLZUGJ,
S1521644020,cfb,2018/09/15,$1K Sat CFB Helmet Sticker (Single Entry),$60k,92.72,,681,1190,Tournament,1,0,https://www.fanduel.com/entry/CZWFUCBDL,
S1521643410,cfb,2018/09/15,$6K Sat CFB Fight Song,$60k,64.94,,1571,1785,Tournament,4,0,https://www.fanduel.com/entry/CAEWKDNAB,
S1521643407,cfb,2018/09/15,$6K Sat CFB Fight Song,$60k,125.90,,305,1785,Tournament,4,8.00,https://www.fanduel.com/entry/CVBCKIJUB,
S1521643374,cfb,2018/09/15,$6K Sat CFB Fight Song,$60k,61.22,,1621,1785,Tournament,4,0,https://www.fanduel.com/entry/DMRXMQFZP,
S1521642847,cfb,2018/09/15,50/50 Contest ($5 - Top 50% Win) (Main),$60k,132.10,,42,100,Tournament,5,9.00,https://www.fanduel.com/entry/DQLFXMEJD,
S1521642744,cfb,2018/09/15,$10K Sat CFB Fight Song ($1_000 to 1st),$60k,132.10,,714,3968,Tournament,3,6.00,https://www.fanduel.com/entry/CTZHLGXVP,
S1521642646,cfb,2018/09/15,$3K Sat CFB Helmet Sticker (3 Entries Max),$60k,87.88,,2159,3571,Tournament,1,0,https://www.fanduel.com/entry/EPORVELKN,
S1521642576,cfb,2018/09/15,$3K Sat CFB Helmet Sticker (3 Entries Max),$60k,130.38,,546,3571,Tournament,1,2.00,https://www.fanduel.com/entry/ADNRBTLHD,
S1521642510,cfb,2018/09/15,$3K Sat CFB Helmet Sticker (3 Entries Max),$60k,86.24,,2237,3571,Tournament,1,0,https://www.fanduel.com/entry/BXNIZMWDX,
S1521642427,cfb,2018/09/15,$3K Sat CFB Five Star (Single Entry),$60k,136.24,,149,714,Tournament,5,0,https://www.fanduel.com/entry/BRCNDHQFD,
S1521458849,mlb,2018/09/14,$4K Fri MLB Stolen Base (Single Entry),$35k,134,,1059,2380,Tournament,2,0,https://www.fanduel.com/entry/BZQYWATPW,
S1521458815,mlb,2018/09/14,$3K Fri MLB Sac Fly (3 Entries Max),$35k,86.10,,3054,3571,Tournament,1,0,https://www.fanduel.com/entry/CHDPRLELS,
S1521458817,mlb,2018/09/14,$3K Fri MLB Sac Fly (3 Entries Max),$35k,187.50,,237,3571,Tournament,1,2.00,https://www.fanduel.com/entry/CGPSETSNW,
S1521458818,mlb,2018/09/14,$3K Fri MLB Sac Fly (3 Entries Max),$35k,108.20,,2421,3571,Tournament,1,0,https://www.fanduel.com/entry/CGBUSCGQA,
S1521458740,mlb,2018/09/14,$5K Fri MLB Bunt (Single Entry),$35k,108,,3979,5952,Tournament,1,0,https://www.fanduel.com/entry/AIIUKJHBK,
S1520901709,nfl,2018/09/16,$40K Sun NFL Pardon My Take Leaderboard Series (Single Entry),$60k,155.34,,251,4444,Tournament,10,35.00,https://www.fanduel.com/entry/EJRSSHHOR,
S1520901330,nfl,2018/09/16,$1K NFL Free Play presented by Dash,$60k,119.56,,121379,217035,Tournament,0,0,https://www.fanduel.com/entry/AYXTUYYGV,
S1520677911,mlb,2018/09/13,$3K Thu MLB Stolen Base (Single Entry),$35k,130.80,,539,1785,Tournament,2,0,https://www.fanduel.com/entry/DMDZRMUGA,
S1520677891,mlb,2018/09/13,$2K Thu MLB Sac Fly (3 Entries Max),$35k,93.40,,1913,2380,Tournament,1,0,https://www.fanduel.com/entry/DSAYBEHFO,
S1520677893,mlb,2018/09/13,$2K Thu MLB Sac Fly (3 Entries Max),$35k,108,,1530,2380,Tournament,1,0,https://www.fanduel.com/entry/DRNAOMVHS,
S1520677894,mlb,2018/09/13,$2K Thu MLB Sac Fly (3 Entries Max),$35k,130.80,,787,2380,Tournament,1,0,https://www.fanduel.com/entry/DQZDBVJJW,
S1520677834,mlb,2018/09/13,$3500 Thu MLB Bunt (Single Entry),$35k,121.30,,1733,4166,Tournament,1,0,https://www.fanduel.com/entry/EZSVTESCQ,
S1520676742,mlb,2018/09/13,$3K Thu MLB Bunt (Single Entry),$35k,106,,1415,3571,Tournament,1,0,https://www.fanduel.com/entry/EYDDHTGDO,
S1520497174,nfl,2018/09/16,The Duel is Back!,$60k,155.34,,3,20,20 player league,10,34.00,https://www.fanduel.com/entry/ELVISVPOP,
S1520235314,mlb,2018/09/12,$1K Wed MLB Metroid Squeeze,$35k,126,,162,297,Tournament,4,0,https://www.fanduel.com/entry/BJPVQGOYD,
S1520234283,mlb,2018/09/12,$4K Wed MLB Stolen Base (Single Entry),$35k,165.80,,244,2380,Tournament,2,4.00,https://www.fanduel.com/entry/DSOVKCUNJ,
S1520234233,mlb,2018/09/12,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DUSLIUQET, voided
S1520234236,mlb,2018/09/12,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DYLTTMVPR, voided
S1520234237,mlb,2018/09/12,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/DXXWGVJRV, voided
S1519996164,mlb,2018/09/12,$5K Wed MLB Bunt (Single Entry),$35k,167.70,,395,5952,Tournament,1,3.00,https://www.fanduel.com/entry/DVUHFNIEG,
S1519995029,mlb,2018/09/12,$2500 Wed MLB Bunt (Single Entry),$35k,111.70,,1393,2976,Tournament,1,0,https://www.fanduel.com/entry/BTUAZVTMK,
S1519921330,nfl,2018/09/16,$35K Sun NFL #ForTheBrand (10 Entries Max),$0k,39.90,,8814,13889,Tournament,3,0,https://www.fanduel.com/entry/AZLRGQHKA,
S1519920618,nfl,2018/09/16,$20K Sun NFL Snap,$60k,148.04,,1310,11904,Tournament,2,4.00,https://www.fanduel.com/entry/ESUBZDEFG,
S1519920622,nfl,2018/09/16,$20K Sun NFL Snap,$60k,113.84,,8217,11904,Tournament,2,0,https://www.fanduel.com/entry/DFFFXLGIQ,
S1519920626,nfl,2018/09/16,$20K Sun NFL Snap,$60k,113.34,,8342,11904,Tournament,2,0,https://www.fanduel.com/entry/DEDKYCIMY,
S1519920489,nfl,2018/09/16,$8K Sun NFL Spike (Single Entry),$60k,155.34,,110,1904,Tournament,5,15.00,https://www.fanduel.com/entry/AHGYSCECM,
S1519919027,nfl,2018/09/16,$50K Sun NFL Snap (20 Entries Max),$60k,149.68,,2995,29762,Tournament,2,5.00,https://www.fanduel.com/entry/CGBUAPIYY,
S1519919028,nfl,2018/09/16,$50K Sun NFL Snap (20 Entries Max),$60k,96.06,,27929,29762,Tournament,2,0,https://www.fanduel.com/entry/CBGQQOFSI,
S1519919030,nfl,2018/09/16,$50K Sun NFL Snap (20 Entries Max),$60k,154.04,,2065,29762,Tournament,2,5.00,https://www.fanduel.com/entry/CASTDWTUM,
S1519919033,nfl,2018/09/16,$50K Sun NFL Snap (20 Entries Max),$60k,134.64,,8801,29762,Tournament,2,0,https://www.fanduel.com/entry/BZQYENVYU,
S1519918908,nfl,2018/09/16,$25K Sun NFL Spike (Single Entry),$60k,115.04,,4140,5952,Tournament,5,0,https://www.fanduel.com/entry/DFFFYHQAI,
S1519609006,mlb,2018/09/11,$400 Prospect Weekly FDP Loyalty Free Play (1 of 4),$35k,88.50,,3276,5089,Tournament,0,0,https://www.fanduel.com/entry/AUCRMPLPC,
S1519362357,mlb,2018/09/11,$5K Tue MLB Stolen Base (Single Entry),$35k,88.50,,2039,2976,Tournament,2,0,https://www.fanduel.com/entry/AGFEICFOY,
S1519362314,mlb,2018/09/11,$3K Tue MLB Sac Fly (3 Entries Max),$35k,121.10,,630,3571,Tournament,1,2.00,https://www.fanduel.com/entry/CRHTVPTSA,
S1519362316,mlb,2018/09/11,$3K Tue MLB Sac Fly (3 Entries Max),$35k,109.40,,1177,3571,Tournament,1,0,https://www.fanduel.com/entry/CQTWIYHUE,
S1519362318,mlb,2018/09/11,$3K Tue MLB Sac Fly (3 Entries Max),$35k,113.60,,1003,3571,Tournament,1,0,https://www.fanduel.com/entry/CUNETQNFC,
S1519362194,mlb,2018/09/11,$5K Tue MLB Bunt (Single Entry),$35k,111.20,,1795,5952,Tournament,1,0,https://www.fanduel.com/entry/AOTQDDADS,
S1518899362,mlb,2018/09/10,$3K Mon MLB Stolen Base (Single Entry),$35k,81.10,,1248,1785,Tournament,2,0,https://www.fanduel.com/entry/ANDXVDAXZ,
S1518899283,mlb,2018/09/10,$3K Mon MLB Sac Fly (3 Entries Max),$35k,111.10,,1352,3571,Tournament,1,0,https://www.fanduel.com/entry/BUHYBEQQH,
S1518899285,mlb,2018/09/10,$3K Mon MLB Sac Fly (3 Entries Max),$35k,68.20,,2778,3571,Tournament,1,0,https://www.fanduel.com/entry/BTUAONESL,
S1518899074,mlb,2018/09/10,$3K Mon MLB Sac Fly (3 Entries Max),$35k,119.50,,1091,3571,Tournament,1,0,https://www.fanduel.com/entry/DQZDKHJCH,
S1518860925,epl,2018/09/15,$1K Sat EPL Equalizer,$60k,116.10,,679,1190,Tournament,1,0,https://www.fanduel.com/entry/CTLJOKSOM,
S1518860891,epl,2018/09/15,$1K Sat EPL Equalizer,$60k,109.30,,776,1190,Tournament,1,0,https://www.fanduel.com/entry/AOTPWUYMY,
S1518860852,epl,2018/09/15,$1K Sat EPL Equalizer,$60k,87.70,,992,1190,Tournament,1,0,https://www.fanduel.com/entry/CHDPINZQE,
S1518860506,epl,2018/09/15,$1K Sat EPL Corner Kick (Single Entry),$60k,126.90,,288,595,Tournament,2,0,https://www.fanduel.com/entry/ALOEZBQXC,
S1518576940,nfl,2018/09/10,$25K Mon NFL Spike (Single Entry),$60k,115.12,,1584,5952,Tournament,5,0,https://www.fanduel.com/entry/EUJVIUUFK,
S1518462262,nfl,2018/09/16,$35K Sun NFL Three And Out (3 Entries Max),$60k,127.28,,6237,13889,Tournament,3,0,https://www.fanduel.com/entry/BQARUBKXY,
S1518462263,nfl,2018/09/16,$35K Sun NFL Three And Out (3 Entries Max),$60k,146.20,,1929,13889,Tournament,3,6.00,https://www.fanduel.com/entry/BPMUHJZAC,
S1518462265,nfl,2018/09/16,$35K Sun NFL Three And Out (3 Entries Max),$60k,124.98,,6920,13889,Tournament,3,0,https://www.fanduel.com/entry/BOYWUSNCG,
S1518462229,nfl,2018/09/16,$100K Sun NFL Spike (Single Entry),$60k,155.34,,1272,23809,Tournament,5,12.00,https://www.fanduel.com/entry/BUVVECOEO,
S1518462195,nfl,2018/09/16,$100K Sun NFL Snap (20 Entries Max),$60k,114.02,,42161,59523,Tournament,2,0,https://www.fanduel.com/entry/CBUOMRUDY,
